,1,2,3,4,5,6,7,8,9,10,11,12
4,2.9,1.5,2.2,2.3,3.6,11.2,3.3,1.2,2.3,1.8,6.8,3.6
5,2.4,1.5,2,2.3,4.3,10.7,2.5,1.4,2.4,1.5,5.1,4.8
6,2.3,2.5,1.7,1.5,2.1,4,3.1,2.7,2.5,2.1,4.9,2.4
7,2.2,3,1.1,1.8,2.7,1.8,3,3.7,2.4,1.6,4.1,1.5
8,1.7,1.9,1.1,0.8,3.6,3,1.9,6,1.8,1.8,3.1,1.6
9,1.6,4.3,1,1.6,3,3.2,2.7,6.5,0.9,2.4,1.4,2.9
10,0.9,4.4,1.1,2.5,3.8,3,3,4.1,1.7,1.1,1.4,1.8
11,0.6,4.7,0.6,2.9,3.3,2.7,1.7,4.9,2.1,1,2.1,1.6
12,1.1,4.3,0.7,2.9,1.6,2.6,2.1,4.6,1.9,1.3,1.8,1.1
13,2.5,3.7,1,4.3,2.8,2,1.8,3,3.4,2.1,2.5,0.5
14,2.1,2.9,1.3,3.1,3.6,1.8,2.8,3.6,3.1,3.9,3,0.7
15,1.8,2.1,1.1,2.3,2.8,2.5,2.4,2.1,3.8,4.8,2.7,1.4
16,1.9,2.9,0.3,1.7,5.6,4.3,2.3,1.6,0.9,3.7,2.4,3.9
17,0.9,3.1,0.4,2.2,3.5,3,1.7,0.7,2.1,2.8,2.6,4.7
18,1.5,3.1,0.5,0.8,2,2.1,1.1,1.5,2.6,1.9,2.5,4.9
19,1,3.9,1.5,2.2,0.7,2.7,0.9,2.3,3.2,2.1,2.6,5.9
20,2.5,2.9,1.9,3,2.2,2.3,1.1,3.3,2.8,2.5,2.5,6.3
21,2.2,2.1,2.6,3.7,1.5,3.4,1.2,4.2,3.4,3.1,3,5
22,3.2,3.1,2.3,4.7,2.3,4.3,4.1,4.1,2.4,3.8,3.4,4
23,2.3,2,2.5,2.1,2.6,3.5,3.6,2.9,2.1,4.5,4.9,2.5
24,2.9,3.7,2.6,1.9,1.9,3.8,2.5,2.1,2.8,3.9,5.4,2.9
25,2.5,3.5,2.6,2.3,4.6,3.7,1.7,2.3,1.6,3.3,4.2,4
26,3.8,3.4,4.2,2.4,7.4,2.7,3.4,3,2.7,2.9,3.1,2.8
27,2.5,4.4,4,2.1,5.7,3.2,3.7,3.4,2.3,3.1,2.7,1.1
28,3.1,2.9,3.2,4.1,6.3,2.6,4.5,3.8,3.1,2.9,2.7,0.6
29,2.6,-999,1.7,4.1,5.6,2,5,2.4,3.4,4,2.8,0.7
30,3.2,-999,1.6,2.4,3.7,2.6,5.7,1.7,2.2,6.2,2.6,0.7
31,2.5,-999,1.1,-999,3.5,-999,6.5,2.5,-999,5.1,-999,3.5
2018,1,2,3,4,5,6,7,8,9,10,11,12
1,1.9,3.9,2,3.2,2.7,2.1,6.3,1.9,3,4.6,6.4,1.3
2,1.1,3.8,1.1,3.4,1.7,2.6,8.1,1.8,1.5,5.4,4.4,2.6
3,0.8,4.7,1.2,3.1,1.7,2.5,9.4,2.4,1.1,5.2,4,2.8
4,0.8,4,1.8,2.9,2.7,3,10.1,1.2,2.3,5.1,2.8,2.4
5,0.6,4.3,2,2.6,3.1,3.9,8.9,1,3.3,5.5,2.8,2.6
6,0.8,4.8,2,2.7,3,4.3,5.7,2,3.2,3.3,2.8,2.2
7,0.7,3.9,1.7,5.8,4.9,5.3,2.9,2.1,3.6,4.6,2.3,1.7
8,1.1,5,3.7,4.4,3.9,5.2,2,2.7,4.2,4.2,3.3,1.3
9,2.8,2.8,4.3,4.3,3.6,3.4,2.8,3.1,5.2,3.9,2.6,0.7
10,3.8,1,4.5,2.5,3.7,3.5,2.4,3.2,3.5,1.5,0.9,1.8
11,3.9,1.9,2.7,1.9,2.8,3.2,3.7,4,2.4,3.8,0.9,1.4
12,4.2,1.9,1.5,1.2,2.7,4.8,5,3.8,3.6,4.1,1.7,0.6
13,2.9,2.4,0.9,1.8,2.1,6.3,3.8,3.9,3.9,3,2.1,1.6
14,2.5,1.9,1.1,1.6,3.1,4.5,1.9,4.1,2.4,3.1,2,2.6
15,1.8,1,2.1,2.1,4.6,3,0.7,2.2,3.4,3,2.1,2
16,0.8,1,1.5,2.1,4,2.4,2.3,1.4,5.1,1.3,2.5,2.1
17,1.1,1.6,1.4,2.6,4.2,2.3,2.6,1.6,4.8,1.6,2.6,3.2
18,1.8,1.1,0.7,2.7,5.5,2.7,1.5,1.4,1.1,1.7,1.9,2.6
19,3.1,0.9,1.3,2.7,3.8,4,1,2.3,1.1,1,1.9,2.9
20,1.5,1,3.9,2.5,3.9,4.4,0.9,2.8,2.2,0.9,1.7,2.4
21,1.1,0.9,3.9,2.4,3.1,5,0.6,2.9,3.8,2.3,2,1.7
22,1.6,0.8,3.4,2.1,4,6.6,3.1,3.3,3.4,1.8,3,1.6
23,2.2,2,4,2.5,4.8,7.1,4,3.1,3.3,1.5,3.3,1.5
24,1.8,0.8,2.5,1.7,4.5,4.4,3.8,3.1,3.6,1.7,2.3,2.2
25,2.3,0.3,1.9,1.1,4.9,3.9,3.3,2.6,3.9,2.3,3.1,2.7
26,1.5,0.7,1.9,1.5,4.9,3.2,2.1,4,3.1,2.3,2.9,2.6
27,0.7,1,2.1,1.4,3.4,1.4,0.9,4.8,0.8,3.2,3.5,1.5
28,0.6,1.4,2.6,1.2,1.5,3.7,1.5,1.2,1.4,3,3,1.1
29,2.9,-999,2.3,1.7,2.6,5.1,1.7,0.8,3.6,3.4,2.3,1.5
30,2.8,-999,1.7,2.5,2.8,5.4,2.1,0.5,4.1,4.3,2.4,1
31,2.8,-999,2.4,-999,3.2,-999,1.4,2.7,-999,6.9,-999,1.7
2019,1,2,3,4,5,6,7,8,9,10,11,12
1,2.3,2,2,1.1,1.7,1.4,3.3,1.8,1.7,5.3,1.4,2
2,2.7,2.3,1.8,0.6,1.6,2.2,4,1.4,3.6,3.5,0.9,6.4
3,2.6,1.5,2,0.9,1.1,3.1,4.2,0.5,5,2.2,1.4,5.1
4,1.1,1.9,1.8,1.4,0.9,3.2,1.2,0.5,3.4,1.3,3.6,5
5,1.2,1.9,2.3,1.8,0.8,3.6,3.1,1,4.2,2.1,4.1,6.2
6,1.1,2.6,2.4,1.3,1.3,2.8,5.6,3.1,4.7,3.2,3.5,7
7,0.5,3.1,1.6,2,1.2,2.2,6.2,2.4,4.9,4,4.3,4.8
8,0.2,2.7,0.9,2.4,0.9,2.7,6.9,2.4,2.8,2,4.6,4.1
9,0.6,2.7,0.9,2.3,1.2,4.8,4.1,3.1,3.1,1,4.1,3.5
10,0.5,2.5,2.2,2.2,2.1,4.5,2.3,2.6,2,2.6,4.8,3.6
11,0.5,1.7,2.9,1.7,1.6,3.7,2.6,2.7,1.4,4.2,3.4,2.9
12,0.8,0.4,3,2.2,2.4,4.9,4.8,3.5,2.4,3.6,2.4,3.1
13,0.9,1.2,2.1,2.3,2.5,3.7,6.2,5.4,2.7,3,1.6,2.3
14,1,2.4,2.3,1.6,2.4,3.3,5.3,5,3.6,3.2,0.7,1.6
15,1.4,1.6,2.3,1.4,3.5,3.9,3.2,5.1,3.6,3.7,2.6,1.7
16,1.9,1.1,0.8,0.6,4.3,3.6,2,2.9,2.9,3,2.6,1.8
17,2.3,1.1,0.4,1.2,5.5,2.8,3.9,1.7,3.3,1.7,2.7,2.1
18,1.8,1.9,0.2,1.8,6.6,1,2.8,3.2,3.2,3.3,1.9,2.5
19,1.4,2,0.6,2.8,6.4,2.9,4.4,2.9,1.3,3.7,3,1.9
20,0.7,2.3,0.9,3.4,3.9,3.5,4.8,2,2.1,3,2.7,1.9
21,1.5,2.4,1.8,2.5,3.3,5.6,3.9,1.1,3.6,3.5,1.9,1.8
22,2.9,2.1,2.6,5.2,3,6.1,3.5,1.1,7.1,4,2.9,0.6
23,2.6,0.6,1.8,2.7,3.3,4.3,3.3,2.7,6,3.2,2.2,0.3
24,1.7,2.4,2.7,5.8,2.9,1.9,3.2,2.3,5.3,2.9,2.2,0.6
25,0.8,1.4,1.7,2.6,4.4,2.4,1.6,2.9,5.6,2,2.8,2.3
26,1.5,0.7,1.1,3,3.2,4.8,1.5,2.1,5.3,2.4,2.7,1.8
27,1.5,0.9,1.1,4.5,2.5,5.7,3.4,2.8,5.1,2.6,2,2.9
28,2.7,1.4,2.2,2.8,2,6.6,3,2.7,5,1.7,3.7,2.6
29,1.8,-999,1.5,2.5,1.8,6.1,2.9,4.1,5.2,4,3.7,2.2
30,2.8,-999,2.7,1.2,1.4,3.7,2.8,2.2,5.4,5.1,2.2,1.9
31,1.5,-999,2.1,-999,1.1,-999,3,1.4,-999,3.9,-999,1.4
