date,Q - HN,Q - ST,Q - TC
7/2/2014,1740.0,2920.0,966.0
8/2/2014,2020.0,3130.0,1130.0
9/2/2014,2070.0,3110.0,1180.0
10/2/2014,2020.0,3050.0,1150.0
11/2/2014,2030.0,2970.0,1140.0
12/2/2014,1990.0,2870.0,1140.0
13/2/2014,1920.0,2870.0,1100.0
14/2/2014,1900.0,2840.0,1060.0
15/2/2014,1640.0,2390.0,994.0
16/2/2014,1270.0,1720.0,797.0
17/2/2014,725.0,993.0,571.0
18/2/2014,443.0,826.0,407.0
19/2/2014,189.0,871.0,229.0
20/2/2014,249.0,911.0,279.0
21/2/2014,394.0,1100.0,376.0
22/2/2014,617.0,1270.0,478.0
23/2/2014,777.0,1340.0,583.0
24/2/2014,835.0,1100.0,596.0
25/2/2014,817.0,958.0,584.0
26/2/2014,851.0,1140.0,584.0
27/2/2014,851.0,1180.0,602.0
28/2/2014,746.0,1070.0,571.0
29/2/2014,0.0,0.0,0.0
30/2/2014,0.0,0.0,0.0
31/2/2014,0.0,0.0,0.0
1/3/2014,673.0,1080.0,548.0
2/3/2014,684.0,1180.0,536.0
3/3/2014,607.0,1110.0,469.0
4/3/2014,549.0,1150.0,427.0
5/3/2014,511.0,1140.0,406.0
6/3/2014,407.0,1110.0,379.0
7/3/2014,515.0,1140.0,465.0
8/3/2014,653.0,1220.0,527.0
9/3/2014,807.0,1310.0,587.0
10/3/2014,777.0,1200.0,587.0
11/3/2014,747.0,1120.0,528.0
12/3/2014,829.0,1230.0,610.0
13/3/2014,807.0,1250.0,596.0
14/3/2014,729.0,1370.0,529.0
15/3/2014,704.0,1370.0,503.0
16/3/2014,778.0,1440.0,533.0
17/3/2014,711.0,1370.0,492.0
18/3/2014,539.0,1320.0,426.0
19/3/2014,676.0,1560.0,471.0
20/3/2014,724.0,1620.0,518.0
21/3/2014,755.0,1690.0,532.0
22/3/2014,798.0,1600.0,565.0
23/3/2014,953.0,1650.0,678.0
24/3/2014,1060.0,1640.0,734.0
25/3/2014,1130.0,1580.0,758.0
26/3/2014,1190.0,1630.0,794.0
27/3/2014,1170.0,1690.0,770.0
28/3/2014,1210.0,1730.0,753.0
29/3/2014,1090.0,1670.0,713.0
30/3/2014,1000.0,1670.0,649.0
31/3/2014,877.0,1520.0,572.0
1/4/2014,639.0,1340.0,474.0
2/4/2014,630.0,1290.0,459.0
3/4/2014,662.0,1360.0,499.0
4/4/2014,703.0,1440.0,551.0
5/4/2014,686.0,1410.0,502.0
6/4/2014,827.0,1510.0,560.0
7/4/2014,1030.0,1810.0,707.0
8/4/2014,1250.0,2030.0,816.0
9/4/2014,1420.0,2280.0,925.0
10/4/2014,1400.0,2150.0,893.0
11/4/2014,1350.0,2240.0,873.0
12/4/2014,1320.0,2560.0,923.0
13/4/2014,1610.0,2640.0,940.0
14/4/2014,1510.0,2570.0,884.0
15/4/2014,1440.0,2510.0,855.0
16/4/2014,1450.0,2560.0,916.0
17/4/2014,1630.0,2630.0,962.0
18/4/2014,1680.0,2650.0,983.0
19/4/2014,1680.0,2640.0,1010.0
20/4/2014,1690.0,2610.0,1020.0
21/4/2014,1730.0,2560.0,1040.0
22/4/2014,1730.0,2540.0,1040.0
23/4/2014,1680.0,2530.0,1020.0
24/4/2014,1750.0,2610.0,1070.0
25/4/2014,1750.0,2600.0,1060.0
26/4/2014,1690.0,2630.0,1020.0
27/4/2014,1610.0,2560.0,944.0
28/4/2014,1650.0,2790.0,958.0
29/4/2014,1820.0,3010.0,1070.0
30/4/2014,1890.0,3170.0,1180.0
31/4/2014,0.0,0.0,0.0
1/5/2014,2100.0,3070.0,1220.0
2/5/2014,1990.0,2890.0,1180.0
3/5/2014,1980.0,2910.0,1160.0
4/5/2014,2090.0,3240.0,1240.0
5/5/2014,2200.0,3180.0,1290.0
6/5/2014,2090.0,3140.0,1190.0
7/5/2014,2150.0,3190.0,1220.0
8/5/2014,2180.0,3180.0,1230.0
9/5/2014,2150.0,3210.0,1210.0
10/5/2014,2090.0,3190.0,1170.0
11/5/2014,2060.0,3170.0,1120.0
12/5/2014,1980.0,3070.0,1070.0
13/5/2014,1860.0,3050.0,1040.0
14/5/2014,1970.0,3100.0,1110.0
15/5/2014,1930.0,3020.0,1090.0
16/5/2014,1880.0,2920.0,1090.0
17/5/2014,1900.0,2930.0,1110.0
18/5/2014,2030.0,3060.0,1160.0
19/5/2014,2140.0,3210.0,1230.0
20/5/2014,2240.0,3270.0,1270.0
21/5/2014,2300.0,3240.0,1310.0
22/5/2014,2180.0,3070.0,1240.0
23/5/2014,2110.0,3060.0,1180.0
24/5/2014,1890.0,2700.0,1020.0
25/5/2014,1670.0,2360.0,860.0
26/5/2014,1090.0,1780.0,669.0
27/5/2014,931.0,1750.0,607.0
28/5/2014,1210.0,2130.0,753.0
29/5/2014,1340.0,2230.0,855.0
30/5/2014,1450.0,2400.0,940.0
31/5/2014,1580.0,2430.0,1020.0
1/6/2014,1570.0,2290.0,977.0
2/6/2014,1440.0,2220.0,940.0
3/6/2014,1430.0,2130.0,891.0
4/6/2014,1370.0,2180.0,872.0
5/6/2014,1490.0,2390.0,897.0
6/6/2014,1500.0,2350.0,881.0
7/6/2014,1300.0,2160.0,787.0
8/6/2014,1240.0,2240.0,745.0
9/6/2014,1310.0,2430.0,779.0
10/6/2014,1610.0,2910.0,930.0
11/6/2014,1930.0,3120.0,1120.0
12/6/2014,2170.0,3420.0,1230.0
13/6/2014,2640.0,3750.0,1470.0
14/6/2014,2690.0,3660.0,1510.0
15/6/2014,2270.0,3050.0,1350.0
16/6/2014,1810.0,2500.0,1140.0
17/6/2014,1730.0,2710.0,1080.0
18/6/2014,1860.0,2900.0,1120.0
19/6/2014,2030.0,3170.0,1220.0
20/6/2014,2220.0,3590.0,1250.0
21/6/2014,2500.0,3830.0,1350.0
22/6/2014,2350.0,3580.0,1290.0
23/6/2014,1960.0,2900.0,1100.0
24/6/2014,1680.0,2830.0,998.0
25/6/2014,1850.0,2990.0,1100.0
26/6/2014,1830.0,2840.0,1100.0
27/6/2014,1790.0,2810.0,1080.0
28/6/2014,1700.0,2760.0,1050.0
29/6/2014,1800.0,2930.0,1080.0
30/6/2014,1760.0,2590.0,1070.0
31/6/2014,0.0,0.0,0.0
1/7/2014,1710.0,2820.0,1050.0
2/7/2014,1990.0,3190.0,1190.0
3/7/2014,2310.0,3580.0,1310.0
4/7/2014,2350.0,3470.0,1330.0
5/7/2014,2140.0,3240.0,1210.0
6/7/2014,1980.0,3370.0,1150.0
7/7/2014,2210.0,3310.0,1230.0
8/7/2014,1870.0,3100.0,1090.0
9/7/2014,2110.0,3410.0,1210.0
10/7/2014,2290.0,3460.0,1310.0
11/7/2014,2380.0,3640.0,1360.0
12/7/2014,2540.0,3690.0,1460.0
13/7/2014,2520.0,3550.0,1450.0
14/7/2014,2490.0,3610.0,1460.0
15/7/2014,2690.0,3740.0,1530.0
16/7/2014,2640.0,3810.0,1500.0
17/7/2014,2670.0,3810.0,1500.0
18/7/2014,2750.0,4070.0,1510.0
19/7/2014,2910.0,4190.0,1580.0
20/7/2014,2960.0,4140.0,1700.0
21/7/2014,3510.0,4900.0,2100.0
22/7/2014,5140.0,6160.0,2790.0
23/7/2014,6300.0,6740.0,3300.0
24/7/2014,5960.0,6270.0,3110.0
25/7/2014,5220.0,5760.0,2700.0
26/7/2014,4540.0,5350.0,2380.0
27/7/2014,4090.0,5070.0,2180.0
28/7/2014,3710.0,4780.0,2030.0
29/7/2014,3590.0,4820.0,1960.0
30/7/2014,3610.0,4810.0,1970.0
31/7/2014,3550.0,4710.0,1910.0
1/8/2014,3370.0,4510.0,1810.0
2/8/2014,3030.0,4200.0,1640.0
3/8/2014,2900.0,4280.0,1570.0
4/8/2014,3010.0,4500.0,1620.0
5/8/2014,3240.0,4640.0,1740.0
6/8/2014,3330.0,4640.0,1800.0
7/8/2014,3300.0,4540.0,1800.0
8/8/2014,3210.0,4420.0,1760.0
9/8/2014,3200.0,4480.0,1750.0
10/8/2014,3230.0,4400.0,1780.0
11/8/2014,3000.0,4150.0,1690.0
12/8/2014,2930.0,4250.0,1640.0
13/8/2014,3130.0,4430.0,1700.0
14/8/2014,3820.0,5430.0,2050.0
15/8/2014,4380.0,5380.0,2280.0
16/8/2014,3700.0,4670.0,1940.0
17/8/2014,3120.0,4310.0,1700.0
18/8/2014,2820.0,4060.0,1550.0
19/8/2014,2710.0,4040.0,1500.0
20/8/2014,2830.0,4250.0,1570.0
21/8/2014,3120.0,4480.0,1700.0
22/8/2014,3260.0,4500.0,1770.0
23/8/2014,3050.0,4210.0,1710.0
24/8/2014,2850.0,4110.0,1600.0
25/8/2014,2870.0,4230.0,1610.0
26/8/2014,3240.0,4750.0,1750.0
27/8/2014,3500.0,4680.0,1890.0
28/8/2014,3240.0,4380.0,1780.0
29/8/2014,3160.0,4350.0,1760.0
30/8/2014,3870.0,5390.0,2180.0
31/8/2014,4630.0,5660.0,2530.0
1/9/2014,4260.0,5090.0,2350.0
2/9/2014,3730.0,4730.0,2080.0
3/9/2014,3460.0,4550.0,1920.0
4/9/2014,3350.0,4540.0,1860.0
5/9/2014,3240.0,4350.0,1800.0
6/9/2014,3110.0,4270.0,1750.0
7/9/2014,3000.0,4110.0,1700.0
8/9/2014,2800.0,3930.0,1600.0
9/9/2014,2690.0,3930.0,1540.0
10/9/2014,2640.0,3870.0,1500.0
11/9/2014,2640.0,3980.0,1490.0
12/9/2014,2650.0,3990.0,1480.0
13/9/2014,2670.0,3990.0,1470.0
14/9/2014,2610.0,3860.0,1460.0
15/9/2014,2540.0,3790.0,1420.0
16/9/2014,2600.0,3850.0,1450.0
17/9/2014,2800.0,3850.0,1650.0
18/9/2014,3160.0,4170.0,1890.0
19/9/2014,3810.0,5310.0,2240.0
20/9/2014,4900.0,5970.0,2690.0
21/9/2014,5180.0,6060.0,2810.0
22/9/2014,5820.0,6670.0,3080.0
23/9/2014,5720.0,6370.0,3040.0
24/9/2014,5100.0,5830.0,2730.0
25/9/2014,4400.0,5360.0,2360.0
26/9/2014,3960.0,5040.0,2120.0
27/9/2014,3590.0,4720.0,1910.0
28/9/2014,3360.0,4600.0,1820.0
29/9/2014,3120.0,4200.0,1680.0
30/9/2014,2860.0,4230.0,1580.0
31/9/2014,0.0,0.0,0.0
1/10/2014,2940.0,4180.0,1620.0
2/10/2014,2840.0,4100.0,1570.0
3/10/2014,2780.0,3980.0,1570.0
4/10/2014,2580.0,3560.0,1430.0
5/10/2014,2310.0,3500.0,1350.0
6/10/2014,2480.0,3740.0,1420.0
7/10/2014,2570.0,3790.0,1470.0
8/10/2014,2600.0,3720.0,1490.0
9/10/2014,2370.0,3450.0,1360.0
10/10/2014,2240.0,3250.0,1270.0
11/10/2014,2160.0,3110.0,1250.0
12/10/2014,2020.0,2860.0,1180.0
13/10/2014,1890.0,2680.0,1150.0
14/10/2014,1930.0,2990.0,1180.0
15/10/2014,2120.0,3160.0,1260.0
16/10/2014,2150.0,3050.0,1280.0
17/10/2014,2070.0,2930.0,1270.0
18/10/2014,1910.0,2810.0,1170.0
19/10/2014,1880.0,2780.0,1160.0
20/10/2014,1630.0,2490.0,1020.0
21/10/2014,1400.0,2450.0,897.0
22/10/2014,1520.0,2570.0,904.0
23/10/2014,1530.0,2530.0,871.0
24/10/2014,1480.0,2290.0,897.0
25/10/2014,1500.0,2110.0,905.0
26/10/2014,1220.0,1730.0,752.0
27/10/2014,1140.0,1700.0,796.0
28/10/2014,1290.0,1980.0,879.0
29/10/2014,1470.0,1900.0,966.0
30/10/2014,1450.0,1730.0,970.0
31/10/2014,1400.0,1680.0,937.0
1/11/2014,1230.0,1660.0,865.0
2/11/2014,1190.0,1780.0,856.0
3/11/2014,1050.0,1770.0,726.0
4/11/2014,1100.0,2030.0,733.0
5/11/2014,1270.0,2110.0,796.0
6/11/2014,1200.0,2020.0,768.0
7/11/2014,1410.0,2180.0,866.0
8/11/2014,1720.0,2860.0,1030.0
9/11/2014,2310.0,3420.0,1320.0
10/11/2014,2310.0,3110.0,1340.0
11/11/2014,2090.0,2920.0,1270.0
12/11/2014,2030.0,2880.0,1220.0
13/11/2014,1960.0,2870.0,1170.0
14/11/2014,1870.0,2760.0,1120.0
15/11/2014,1800.0,2660.0,1100.0
16/11/2014,1680.0,2510.0,1050.0
17/11/2014,1500.0,2370.0,937.0
18/11/2014,1420.0,2410.0,890.0
19/11/2014,1430.0,2400.0,903.0
20/11/2014,1390.0,2220.0,903.0
21/11/2014,1400.0,2130.0,932.0
22/11/2014,1320.0,1900.0,895.0
23/11/2014,1280.0,1730.0,853.0
24/11/2014,1160.0,1570.0,798.0
25/11/2014,1130.0,1550.0,788.0
26/11/2014,1130.0,1640.0,816.0
27/11/2014,1070.0,1650.0,806.0
28/11/2014,1130.0,1610.0,840.0
29/11/2014,1160.0,1630.0,832.0
30/11/2014,1050.0,1480.0,732.0
31/11/2014,0.0,0.0,0.0
1/12/2014,804.0,1220.0,618.0
2/12/2014,632.0,1120.0,524.0
3/12/2014,755.0,1300.0,540.0
4/12/2014,954.0,1460.0,659.0
5/12/2014,1060.0,1460.0,680.0
6/12/2014,1110.0,1470.0,714.0
7/12/2014,1190.0,1410.0,752.0
8/12/2014,1040.0,1300.0,715.0
9/12/2014,1020.0,1390.0,729.0
10/12/2014,1040.0,1370.0,754.0
11/12/2014,983.0,1390.0,729.0
12/12/2014,921.0,1370.0,698.0
13/12/2014,798.0,1310.0,626.0
14/12/2014,780.0,1250.0,620.0
15/12/2014,714.0,1230.0,597.0
16/12/2014,699.0,1470.0,531.0
17/12/2014,724.0,1450.0,519.0
18/12/2014,785.0,1340.0,554.0
19/12/2014,873.0,1300.0,592.0
20/12/2014,859.0,1290.0,628.0
21/12/2014,879.0,1260.0,647.0
22/12/2014,805.0,1190.0,601.0
23/12/2014,950.0,1210.0,698.0
24/12/2014,950.0,1140.0,689.0
25/12/2014,780.0,1060.0,621.0
26/12/2014,661.0,973.0,582.0
27/12/2014,743.0,1090.0,596.0
28/12/2014,703.0,1050.0,491.0
29/12/2014,501.0,1020.0,450.0
30/12/2014,471.0,1060.0,409.0
31/12/2014,442.0,1060.0,414.0
1/1/2015,555.0,1150.0,387.0
2/1/2015,794.0,1220.0,407.0
3/1/2015,1040.0,1510.0,506.0
4/1/2015,1100.0,1550.0,511.0
5/1/2015,990.0,1370.0,540.0
6/1/2015,915.0,1410.0,538.0
7/1/2015,911.0,1430.0,532.0
8/1/2015,852.0,1500.0,529.0
9/1/2015,992.0,1660.0,574.0
10/1/2015,1040.0,1890.0,564.0
11/1/2015,1270.0,2310.0,699.0
12/1/2015,1470.0,2610.0,687.0
13/1/2015,1430.0,2470.0,592.0
14/1/2015,1260.0,2150.0,506.0
15/1/2015,1030.0,1860.0,476.0
16/1/2015,889.0,1600.0,410.0
17/1/2015,1250.0,2370.0,430.0
18/1/2015,1800.0,2980.0,534.0
19/1/2015,1930.0,3000.0,753.0
20/1/2015,1920.0,2970.0,874.0
21/1/2015,1940.0,2990.0,840.0
22/1/2015,1950.0,3020.0,761.0
23/1/2015,1970.0,3020.0,881.0
24/1/2015,1570.0,2070.0,863.0
25/1/2015,896.0,1160.0,669.0
26/1/2015,502.0,894.0,482.0
27/1/2015,340.0,811.0,405.0
28/1/2015,743.0,1850.0,372.0
29/1/2015,1630.0,2880.0,412.0
30/1/2015,1950.0,3120.0,733.0
31/1/2015,1980.0,3140.0,837.0
1/2/2015,1970.0,3080.0,888.0
2/2/2015,2000.0,3070.0,963.0
3/2/2015,1990.0,3040.0,917.0
4/2/2015,1930.0,3040.0,689.0
5/2/2015,1920.0,3060.0,512.0
6/2/2015,1570.0,2310.0,498.0
7/2/2015,1020.0,1550.0,490.0
8/2/2015,565.0,1170.0,449.0
9/2/2015,478.0,929.0,397.0
10/2/2015,480.0,955.0,344.0
11/2/2015,835.0,1900.0,318.0
12/2/2015,1470.0,2840.0,335.0
13/2/2015,1730.0,3000.0,417.0
14/2/2015,1810.0,3020.0,680.0
15/2/2015,1920.0,3040.0,829.0
16/2/2015,1650.0,2380.0,871.0
17/2/2015,983.0,1270.0,752.0
18/2/2015,755.0,908.0,701.0
19/2/2015,743.0,996.0,779.0
20/2/2015,807.0,1010.0,789.0
21/2/2015,744.0,912.0,723.0
22/2/2015,512.0,826.0,606.0
23/2/2015,422.0,707.0,494.0
24/2/2015,276.0,629.0,349.0
25/2/2015,294.0,584.0,242.0
26/2/2015,317.0,571.0,263.0
27/2/2015,462.0,670.0,382.0
28/2/2015,571.0,835.0,498.0
29/2/2015,0.0,0.0,0.0
30/2/2015,0.0,0.0,0.0
31/2/2015,0.0,0.0,0.0
1/3/2015,650.0,902.0,506.0
2/3/2015,650.0,851.0,493.0
3/3/2015,692.0,834.0,457.0
4/3/2015,616.0,791.0,390.0
5/3/2015,554.0,895.0,467.0
6/3/2015,629.0,939.0,482.0
7/3/2015,570.0,913.0,412.0
8/3/2015,438.0,829.0,447.0
9/3/2015,374.0,845.0,453.0
10/3/2015,327.0,880.0,342.0
11/3/2015,394.0,920.0,284.0
12/3/2015,459.0,964.0,309.0
13/3/2015,491.0,955.0,358.0
14/3/2015,574.0,1020.0,391.0
15/3/2015,677.0,1020.0,439.0
16/3/2015,813.0,921.0,481.0
17/3/2015,748.0,907.0,485.0
18/3/2015,752.0,966.0,456.0
19/3/2015,736.0,1110.0,471.0
20/3/2015,762.0,1350.0,484.0
21/3/2015,720.0,1470.0,443.0
22/3/2015,670.0,1440.0,432.0
23/3/2015,593.0,1270.0,400.0
24/3/2015,618.0,1190.0,398.0
25/3/2015,671.0,1230.0,437.0
26/3/2015,843.0,1440.0,402.0
27/3/2015,1030.0,1620.0,470.0
28/3/2015,1100.0,1620.0,531.0
29/3/2015,1060.0,1530.0,559.0
30/3/2015,1020.0,1380.0,550.0
31/3/2015,944.0,1370.0,577.0
1/4/2015,1000.0,1620.0,669.0
2/4/2015,1180.0,2070.0,719.0
3/4/2015,1300.0,2190.0,689.0
4/4/2015,1240.0,2230.0,701.0
5/4/2015,1290.0,2290.0,716.0
6/4/2015,1330.0,2190.0,721.0
7/4/2015,1340.0,2320.0,685.0
8/4/2015,1280.0,2250.0,650.0
9/4/2015,1260.0,2160.0,689.0
10/4/2015,1340.0,2160.0,676.0
11/4/2015,1400.0,2290.0,700.0
12/4/2015,1460.0,2300.0,779.0
13/4/2015,1440.0,2330.0,825.0
14/4/2015,1610.0,2610.0,836.0
15/4/2015,1740.0,2680.0,872.0
16/4/2015,1740.0,2670.0,947.0
17/4/2015,1530.0,2530.0,906.0
18/4/2015,1450.0,2530.0,871.0
19/4/2015,1400.0,2440.0,777.0
20/4/2015,1360.0,2250.0,716.0
21/4/2015,1340.0,2220.0,695.0
22/4/2015,1330.0,2280.0,728.0
23/4/2015,1480.0,2320.0,737.0
24/4/2015,1400.0,2170.0,738.0
25/4/2015,1280.0,2140.0,755.0
26/4/2015,1390.0,2410.0,760.0
27/4/2015,1490.0,2330.0,812.0
28/4/2015,1230.0,1860.0,799.0
29/4/2015,948.0,1630.0,767.0
30/4/2015,1090.0,2140.0,739.0
31/4/2015,0.0,0.0,0.0
1/5/2015,1290.0,2410.0,692.0
2/5/2015,1240.0,2230.0,658.0
3/5/2015,1130.0,2250.0,682.0
4/5/2015,1240.0,2320.0,748.0
5/5/2015,1420.0,2580.0,797.0
6/5/2015,1630.0,2770.0,813.0
7/5/2015,1700.0,2930.0,868.0
8/5/2015,1790.0,2970.0,973.0
9/5/2015,1810.0,2950.0,989.0
10/5/2015,1800.0,2920.0,979.0
11/5/2015,1880.0,2910.0,940.0
12/5/2015,1940.0,3110.0,961.0
13/5/2015,2040.0,3250.0,944.0
14/5/2015,2050.0,3160.0,926.0
15/5/2015,1890.0,3040.0,914.0
16/5/2015,1890.0,3250.0,917.0
17/5/2015,2140.0,3600.0,890.0
18/5/2015,2220.0,3510.0,921.0
19/5/2015,2250.0,3540.0,930.0
20/5/2015,2360.0,3770.0,894.0
21/5/2015,2550.0,3920.0,884.0
22/5/2015,2620.0,3970.0,890.0
23/5/2015,2700.0,4100.0,935.0
24/5/2015,2780.0,4050.0,938.0
25/5/2015,2580.0,3940.0,973.0
26/5/2015,2610.0,4040.0,1030.0
27/5/2015,2560.0,3970.0,975.0
28/5/2015,2360.0,3730.0,934.0
29/5/2015,2170.0,3560.0,968.0
30/5/2015,2120.0,3570.0,955.0
31/5/2015,2050.0,3380.0,990.0
1/6/2015,1780.0,2800.0,976.0
2/6/2015,1650.0,2980.0,1120.0
3/6/2015,1950.0,3340.0,1220.0
4/6/2015,2080.0,3290.0,1190.0
5/6/2015,2140.0,3300.0,1170.0
6/6/2015,2130.0,3350.0,1190.0
7/6/2015,2210.0,3230.0,1180.0
8/6/2015,1900.0,2590.0,1180.0
9/6/2015,1740.0,2700.0,1090.0
10/6/2015,1790.0,2830.0,1020.0
11/6/2015,1740.0,2820.0,985.0
12/6/2015,1690.0,2820.0,929.0
13/6/2015,1630.0,2620.0,893.0
14/6/2015,1450.0,2330.0,857.0
15/6/2015,1400.0,1980.0,853.0
16/6/2015,1270.0,2150.0,1010.0
17/6/2015,1500.0,2470.0,1040.0
18/6/2015,1470.0,2410.0,1090.0
19/6/2015,1320.0,2120.0,1200.0
20/6/2015,1170.0,1910.0,1250.0
21/6/2015,1120.0,1870.0,1320.0
22/6/2015,1050.0,1650.0,1250.0
23/6/2015,1040.0,1790.0,1130.0
24/6/2015,1180.0,2020.0,1010.0
25/6/2015,1390.0,2110.0,933.0
26/6/2015,1460.0,2370.0,972.0
27/6/2015,1560.0,2640.0,989.0
28/6/2015,1610.0,2590.0,909.0
29/6/2015,1380.0,2120.0,806.0
30/6/2015,1240.0,2030.0,774.0
31/6/2015,0.0,0.0,0.0
1/7/2015,1300.0,2330.0,690.0
2/7/2015,1530.0,2730.0,743.0
3/7/2015,1800.0,2970.0,818.0
4/7/2015,1840.0,2970.0,887.0
5/7/2015,1910.0,2890.0,890.0
6/7/2015,1600.0,2280.0,1040.0
7/7/2015,1590.0,2670.0,1090.0
8/7/2015,1610.0,2980.0,933.0
9/7/2015,1760.0,2960.0,846.0
10/7/2015,1670.0,2750.0,762.0
11/7/2015,1420.0,2370.0,637.0
12/7/2015,1070.0,1900.0,670.0
13/7/2015,949.0,1550.0,998.0
14/7/2015,1080.0,1780.0,1140.0
15/7/2015,1200.0,2100.0,1150.0
16/7/2015,1280.0,2080.0,1150.0
17/7/2015,1140.0,1770.0,1180.0
18/7/2015,1070.0,1700.0,1230.0
19/7/2015,1040.0,1670.0,1210.0
20/7/2015,870.0,1330.0,1180.0
21/7/2015,704.0,1210.0,1200.0
22/7/2015,649.0,1300.0,1080.0
23/7/2015,759.0,1550.0,1080.0
24/7/2015,781.0,1630.0,1130.0
25/7/2015,716.0,1530.0,1160.0
26/7/2015,881.0,1810.0,1250.0
27/7/2015,1310.0,2300.0,1410.0
28/7/2015,1630.0,2610.0,1380.0
29/7/2015,1820.0,2820.0,1250.0
30/7/2015,2100.0,3410.0,1290.0
31/7/2015,2610.0,3950.0,1450.0
1/8/2015,3030.0,4590.0,1560.0
2/8/2015,3570.0,5160.0,1540.0
3/8/2015,4450.0,6320.0,1580.0
4/8/2015,5480.0,7140.0,1880.0
5/8/2015,5530.0,6840.0,2230.0
6/8/2015,4970.0,6240.0,2460.0
7/8/2015,4400.0,5760.0,2240.0
8/8/2015,4020.0,5530.0,1900.0
9/8/2015,3700.0,5080.0,1670.0
10/8/2015,3280.0,4650.0,1590.0
11/8/2015,3040.0,4430.0,1510.0
12/8/2015,2890.0,4330.0,1410.0
13/8/2015,2800.0,4290.0,1330.0
14/8/2015,2820.0,4360.0,1280.0
15/8/2015,2840.0,4310.0,1200.0
16/8/2015,2770.0,4300.0,1200.0
17/8/2015,2680.0,4140.0,1170.0
18/8/2015,2530.0,3960.0,1110.0
19/8/2015,2410.0,3920.0,987.0
20/8/2015,2500.0,4170.0,884.0
21/8/2015,2840.0,4650.0,829.0
22/8/2015,3030.0,4650.0,773.0
23/8/2015,2610.0,3860.0,718.0
24/8/2015,2140.0,3310.0,656.0
25/8/2015,1970.0,3170.0,660.0
26/8/2015,1900.0,3050.0,636.0
27/8/2015,1940.0,3180.0,662.0
28/8/2015,2180.0,3400.0,545.0
29/8/2015,2320.0,3410.0,758.0
30/8/2015,2440.0,3820.0,864.0
31/8/2015,2880.0,4560.0,983.0
1/9/2015,3150.0,4780.0,1450.0
2/9/2015,3000.0,4300.0,1630.0
3/9/2015,2380.0,3360.0,1370.0
4/9/2015,2230.0,3340.0,1070.0
5/9/2015,2340.0,3520.0,916.0
6/9/2015,2520.0,3900.0,818.0
7/9/2015,2660.0,4110.0,820.0
8/9/2015,2920.0,4500.0,821.0
9/9/2015,3320.0,5060.0,768.0
10/9/2015,3820.0,5450.0,823.0
11/9/2015,3720.0,5070.0,1170.0
12/9/2015,3320.0,4520.0,1350.0
13/9/2015,2590.0,3590.0,1280.0
14/9/2015,2060.0,3140.0,1030.0
15/9/2015,2110.0,3340.0,800.0
16/9/2015,2180.0,3340.0,696.0
17/9/2015,2190.0,3360.0,668.0
18/9/2015,2340.0,3890.0,687.0
19/9/2015,3250.0,5040.0,723.0
20/9/2015,3560.0,5080.0,702.0
21/9/2015,3310.0,4560.0,733.0
22/9/2015,3310.0,4570.0,706.0
23/9/2015,3370.0,4590.0,662.0
24/9/2015,3430.0,4700.0,649.0
25/9/2015,3420.0,4790.0,673.0
26/9/2015,3430.0,4820.0,653.0
27/9/2015,3370.0,4820.0,654.0
28/9/2015,3230.0,4610.0,652.0
29/9/2015,3070.0,4450.0,604.0
30/9/2015,2920.0,4280.0,515.0
31/9/2015,0.0,0.0,0.0
1/10/2015,2770.0,4160.0,470.0
2/10/2015,2750.0,4090.0,475.0
3/10/2015,2720.0,3960.0,548.0
4/10/2015,2600.0,3800.0,549.0
5/10/2015,2550.0,3730.0,604.0
6/10/2015,2530.0,3790.0,608.0
7/10/2015,2510.0,3710.0,577.0
8/10/2015,2420.0,3640.0,611.0
9/10/2015,2370.0,3610.0,608.0
10/10/2015,2340.0,3550.0,583.0
11/10/2015,2220.0,3380.0,615.0
12/10/2015,2290.0,3710.0,600.0
13/10/2015,2710.0,4260.0,482.0
14/10/2015,2830.0,4190.0,499.0
15/10/2015,2640.0,3920.0,568.0
16/10/2015,2580.0,3870.0,630.0
17/10/2015,2610.0,3900.0,625.0
18/10/2015,2530.0,3780.0,607.0
19/10/2015,2420.0,3720.0,600.0
20/10/2015,2370.0,3680.0,644.0
21/10/2015,2380.0,3660.0,585.0
22/10/2015,2370.0,3640.0,655.0
23/10/2015,2220.0,3510.0,674.0
24/10/2015,2080.0,3410.0,641.0
25/10/2015,2050.0,3320.0,640.0
26/10/2015,1830.0,3190.0,594.0
27/10/2015,1760.0,3180.0,550.0
28/10/2015,1720.0,3010.0,427.0
29/10/2015,1760.0,2940.0,365.0
30/10/2015,1750.0,2910.0,476.0
31/10/2015,1680.0,2640.0,587.0
1/11/2015,1350.0,2040.0,611.0
2/11/2015,1210.0,2000.0,601.0
3/11/2015,1280.0,2150.0,574.0
4/11/2015,1350.0,2190.0,536.0
5/11/2015,1300.0,2060.0,531.0
6/11/2015,1120.0,1930.0,584.0
7/11/2015,981.0,1870.0,539.0
8/11/2015,855.0,1800.0,467.0
9/11/2015,725.0,1640.0,388.0
10/11/2015,807.0,1740.0,365.0
11/11/2015,1040.0,1830.0,351.0
12/11/2015,1140.0,1970.0,368.0
13/11/2015,1500.0,2480.0,423.0
14/11/2015,1770.0,2910.0,426.0
15/11/2015,2150.0,3620.0,485.0
16/11/2015,2440.0,3860.0,579.0
17/11/2015,2290.0,3540.0,616.0
18/11/2015,2030.0,3320.0,544.0
