,1,2,3,4,5,6,7,8,9,10,11,12
26,1100,584,794,1020,669,1100,2380,1750,2120,752,816,582
27,1130,602,770,944,607,1080,2180,1890,1910,796,806,596
28,1190,571,753,958,753,1050,2030,1780,1820,879,840,491
29,1220,,713,1070,855,1080,1960,1760,1680,966,832,450
30,996,,649,1180,940,1070,1970,2180,1580,970,732,409
31,701,,572,,1020,,1910,2530,,937,,414
2015,1,2,3,4,5,6,7,8,9,10,11,12
1,387,888,506,669,692,976,690,1560,1450,470,611,610
2,407,963,493,719,658,1120,743,1540,1630,475,601,438
3,506,917,457,689,682,1220,818,1580,1370,548,574,393
4,511,689,390,701,748,1190,887,1880,1070,549,536,443
5,540,512,467,716,797,1170,890,2230,916,604,531,432
6,538,498,482,721,813,1190,1040,2460,818,608,584,410
7,532,490,412,685,868,1180,1090,2240,820,577,539,379
8,529,449,447,650,973,1180,933,1900,821,611,467,375
9,574,397,453,689,989,1090,846,1670,768,608,388,354
10,564,344,342,676,979,1020,762,1590,823,583,365,334
11,699,318,284,700,940,985,637,1510,1170,615,351,359
12,687,335,309,779,961,929,670,1410,1350,600,368,370
13,592,417,358,825,944,893,998,1330,1280,482,423,446
14,506,680,391,836,926,857,1140,1280,1030,499,426,482
15,476,829,439,872,914,853,1150,1200,800,568,485,505
16,410,871,481,947,917,1010,1150,1200,696,630,579,461
17,430,752,485,906,890,1040,1180,1170,668,625,616,450
18,534,701,456,871,921,1090,1230,1110,687,607,544,423
19,753,779,471,777,930,1200,1210,987,723,600,414,411
20,874,789,484,716,894,1250,1180,884,702,644,472,372
21,840,723,443,695,884,1320,1200,829,733,585,525,367
22,761,606,432,728,890,1250,1080,773,706,655,506,312
23,881,494,400,737,935,1130,1080,718,662,674,461,264
24,863,349,398,738,938,1010,1130,656,649,641,368,359
25,669,242,437,755,973,933,1160,660,673,640,285,413
26,482,263,402,760,1030,972,1250,636,653,594,357,443
27,405,382,470,812,975,989,1410,662,654,550,504,410
28,372,498,531,799,934,909,1380,545,652,427,526,435
29,412,,559,767,968,806,1250,758,604,365,593,447
30,733,,550,739,955,774,1290,864,515,476,586,437
31,837,,577,,990,,1450,983,,587,,390
2016,1,2,3,4,5,6,7,8,9,10,11,12
1,477,560,356,852,766,1430,928,1850,1400,798,523,766
2,474,638,359,861,764,1350,1020,1700,1320,708,556,780
3,428,663,458,850,686,1260,1250,1570,1190,664,589,786
4,384,595,513,844,729,1210,1300,1440,1100,707,646,773
5,410,498,496,814,674,1250,1230,1380,1040,781,615,692
6,449,461,538,888,642,1120,1270,1550,991,854,610,570
7,475,425,483,885,721,1130,1240,1840,923,857,647,571
8,540,458,453,803,781,1190,1340,1760,979,843,661,574
9,666,506,441,795,793,1180,1460,1590,1230,767,575,517
10,736,502,419,848,823,1230,1310,1530,1200,779,524,535
11,732,475,321,894,809,1270,1080,1530,1120,890,628,493
12,675,409,418,909,850,1270,1100,1580,1170,877,815,563
13,675,347,426,964,879,1220,1120,1670,1220,730,868,624
14,682,270,495,943,873,1170,1120,1780,1260,663,861,641
15,624,585,519,883,853,1130,1120,1950,1170,671,927,673
16,556,789,579,914,796,1060,1220,2040,1080,613,952,690
17,493,933,651,878,758,1020,1370,1990,1090,513,976,727
18,375,995,709,781,781,1100,1290,1950,1060,573,990,733
19,389,1040,725,683,846,1160,1250,2020,1040,511,994,700
20,697,930,708,687,849,1130,1240,2390,1040,576,968,642
21,961,759,713,702,854,1100,1230,3100,1090,628,913,615
22,1010,675,762,777,890,1230,1160,2970,1100,633,846,613
23,1000,565,738,939,840,1310,1050,2620,1070,653,817,556
24,1020,472,720,1210,917,1330,1010,2400,1330,597,661,568
25,1010,391,661,1100,1180,1310,828,2190,1320,574,702,635
26,845,404,728,977,1600,1260,799,1960,1090,542,707,646
27,667,364,711,945,1760,1210,937,1750,984,509,670,593
28,693,327,657,897,1850,1180,1200,1680,932,499,765,499
29,743,280,682,826,1830,1160,1160,1570,914,471,767,571
30,652,,749,773,1690,1010,1830,1500,877,455,780,622
31,573,,819,,1570,,2080,1450,,478,,638
2017,1,2,3,4,5,6,7,8,9,10,11,12
1,580,435,385,369,715,1080,2130,1440,3090,1510,1250,471
2,513,429,365,512,698,984,1890,1420,2900,1460,1130,634
3,497,418,330,594,681,877,1640,1400,2560,1380,965,712
4,522,401,353,599,726,828,1570,1430,2320,1530,911,699
5,489,569,347,623,693,783,1880,1540,2420,1520,953,640
6,449,835,341,605,682,751,2280,1750,2690,1570,1070,713
7,391,960,387,556,637,797,2290,1940,2620,1510,1020,719
8,390,1060,471,571,581,898,2300,1980,2700,1520,985,688
9,722,904,489,549,541,963,2290,1770,2890,1550,995,656
10,971,924,482,535,575,967,2180,1570,3280,1620,985,608
11,1070,1020,476,465,657,910,2190,1450,3760,2470,964,519
12,1140,918,461,442,688,888,2250,1540,4060,4640,960,464
13,1200,607,493,430,715,910,2570,1770,4140,4440,915,470
14,1170,473,447,484,729,1000,2730,1910,4040,3680,877,519
15,943,422,371,561,720,997,2640,1980,3880,3000,775,524
16,705,448,387,545,728,1090,2430,2060,3650,2510,703,521
17,608,366,394,491,768,1130,2240,2330,3390,2080,726,498
18,529,315,399,499,739,1100,2530,2840,3090,1760,813,536
19,437,285,361,626,759,1090,3180,3600,2590,1600,779,509
20,407,402,378,676,778,1010,3320,3780,2190,1550,803,535
21,442,465,426,670,840,1090,3380,3450,2050,1480,791,620
22,673,479,520,677,830,1170,3620,3050,2000,1460,754,617
23,889,528,507,622,791,1290,4020,2460,1890,1440,683,577
24,963,474,529,573,800,1350,4040,2330,1820,1400,587,583
25,1040,467,523,561,864,1370,3810,2630,1720,1390,540,568
26,985,458,435,522,902,1390,3580,3300,1670,1330,525,616
27,805,426,434,532,943,1480,3250,4030,1660,1260,564,598
28,608,434,427,581,1000,1710,2670,4300,1710,1280,589,610
29,545,,405,667,1030,1940,2130,3790,1630,1270,622,647
30,475,,362,682,1060,2120,1740,3360,1560,1210,537,619
31,443,,394,,1080,,1540,3240,,1190,,594
2018,1,2,3,4,5,6,7,8,9,10,11,12
1,592,918,448,480,550,982,1420,2450,3160,1340,1090,803
2,627,943,447,420,556,971,1320,2150,2950,1220,1100,744
3,672,911,505,424,618,998,1230,2010,2650,1210,1050,603
4,684,809,431,488,670,1010,1190,1860,2820,1200,969,540
5,648,543,406,508,838,937,1150,1930,3100,1140,910,559
6,604,379,232,547,980,1040,1120,2400,3040,1120,802,678
7,590,510,222,487,975,1130,1110,2710,3020,1100,740,724
8,542,677,298,605,947,1100,1260,2970,2940,1030,816,751
9,399,789,252,654,840,1020,1460,3140,2710,954,820,769
10,348,815,396,605,795,924,1820,3310,2130,928,819,751
11,449,840,451,610,827,877,2090,3410,1600,958,862,710
12,467,840,417,569,818,912,2160,3400,1410,989,899,612
13,626,835,431,548,836,972,2190,3480,1450,1040,871,642
14,804,760,398,530,755,1040,2220,3440,1680,1040,850,669
15,867,530,415,489,740,1140,2320,3370,1810,1010,869,712
16,888,453,390,429,830,1180,2560,3250,1910,939,902,667
17,899,356,415,428,870,1280,2680,3270,1760,1030,924,490
18,897,378,444,519,843,1270,2730,3380,1550,1040,896,455
19,884,346,428,546,853,1270,2780,3060,1500,1070,820,432
20,831,272,458,583,888,1230,2850,2320,1630,1130,774,478
21,620,313,392,582,879,1180,3860,1850,1710,1020,750,536
22,481,486,422,596,877,1090,4680,1640,1470,934,714,559
23,425,493,471,645,841,979,4150,1560,1320,915,743,619
24,404,445,471,617,833,943,3330,1510,1240,1070,811,659
25,520,437,548,571,892,1040,2590,1630,1200,1380,850,734
26,652,480,555,655,798,1880,2310,1740,1180,1460,895,726
27,780,470,549,625,701,2230,2430,1660,1230,1370,907,681
28,894,485,590,583,706,2060,2870,1520,1330,1330,878,667
29,920,,595,558,785,1760,3170,1540,1290,1300,839,634
30,977,,569,560,840,1530,3160,1900,1340,1260,804,556
31,983,,530,,907,,2820,2600,,1170,,434
2019,1,2,3,4,5,6,7,8,9,10,11,12
1,387,888,506,669,692,976,690,1560,1450,470,611,610
2,407,963,493,719,658,1120,743,1540,1630,475,601,438
3,506,917,457,689,682,1220,818,1580,1370,548,574,393
4,511,689,390,701,748,1190,887,1880,1070,549,536,443
5,540,512,467,716,797,1170,890,2230,916,604,531,432
6,538,498,482,721,813,1190,1040,2460,818,608,584,410
7,532,490,412,685,868,1180,1090,2240,820,577,539,379
8,529,449,447,650,973,1180,933,1900,821,611,467,375
9,574,397,453,689,989,1090,846,1670,768,608,388,354
10,564,344,342,676,979,1020,762,1590,823,583,365,334
11,699,318,284,700,940,985,637,1510,1170,615,351,359
12,687,335,309,779,961,929,670,1410,1350,600,368,370
13,592,417,358,825,944,893,998,1330,1280,482,423,446
14,506,680,391,836,926,857,1140,1280,1030,499,426,482
15,476,829,439,872,914,853,1150,1200,800,568,485,505
16,410,871,481,947,917,1010,1150,1200,696,630,579,461
17,430,752,485,906,890,1040,1180,1170,668,625,616,450
18,534,701,456,871,921,1090,1230,1110,687,607,544,423
19,753,779,471,777,930,1200,1210,987,723,600,414,411
20,874,789,484,716,894,1250,1180,884,702,644,472,372
21,840,723,443,695,884,1320,1200,829,733,585,525,367
22,761,606,432,728,890,1250,1080,773,706,655,506,312
23,881,494,400,737,935,1130,1080,718,662,674,461,264
24,863,349,398,738,938,1010,1130,656,649,641,368,359
25,669,242,437,755,973,933,1160,660,673,640,285,413
26,482,263,402,760,1030,972,1250,636,653,594,357,443
27,405,382,470,812,975,989,1410,662,654,550,504,410
28,372,498,531,799,934,909,1380,545,652,427,526,435
29,412,,559,767,968,806,1250,758,604,365,593,447
30,733,,550,739,955,774,1290,864,515,476,586,437
31,837,,577,,990,,1450,983,,587,,390
