,1,2,3,4,5,6,7,8,9,10,11,12
17,1250,983,748,1530,2140,1500,1140,2680,2190,2610,2290,1200
18,1800,755,752,1450,2220,1470,1070,2530,2340,2530,2030,1160
19,1930,743,736,1400,2250,1320,1040,2410,3250,2420,1950,1160
20,1920,807,762,1360,2360,1170,870,2500,3560,2370,1850,1080
21,1940,744,720,1340,2550,1120,704,2840,3310,2380,1870,829
22,1950,512,670,1330,2620,1050,649,3030,3310,2370,1640,733
23,1970,422,593,1480,2700,1040,759,2610,3370,2220,1280,839
24,1570,276,618,1400,2780,1180,781,2140,3430,2080,1160,909
25,896,294,671,1280,2580,1390,716,1970,3420,2050,1270,900
26,502,317,843,1390,2610,1460,881,1900,3430,1830,1250,900
27,340,462,1030,1490,2560,1560,1310,1940,3370,1760,1340,876
28,743,571,1100,1230,2360,1610,1630,2180,3230,1720,1480,803
29,1630,,1060,948,2170,1380,1820,2320,3070,1760,1380,800
30,1950,,1020,1090,2120,1240,2100,2440,2920,1750,1090,812
31,1980,,944,,2050,,2610,2880,,1680,,785
2016,1,2,3,4,5,6,7,8,9,10,11,12
1,875,1080,644,1840,1560,3160,2120,4080,2990,1760,839,1520
2,855,1430,723,1900,1500,3000,2190,3750,2830,1540,1030,1550
3,791,1350,841,1940,1470,2870,2630,3520,2470,1440,1130,1530
4,733,1250,968,1840,1560,2740,2800,3050,2320,1550,1190,1510
5,846,1040,1020,1810,1480,2760,2600,2890,2200,1740,1160,1250
6,949,943,1070,1970,1410,2450,2630,3490,2100,1880,1130,1020
7,957,846,1120,1950,1590,2370,2590,4120,2030,1850,1130,1100
8,900,875,934,1850,1680,2530,2790,3970,2120,1790,1180,1090
9,1370,998,845,1820,1670,2600,3110,3650,2660,1700,1050,1060
10,1500,939,732,1840,1730,2660,2850,3510,2580,1660,960,965
11,1450,870,553,1900,1750,2760,2400,3510,2370,1890,1270,858
12,1370,752,757,1890,1720,2790,2400,3640,2460,1840,1730,1050
13,1350,523,890,2050,1870,2710,2480,3760,2550,1510,1860,1260
14,1350,574,880,2040,1880,2640,2440,4020,2680,1380,1880,1270
15,1200,1360,900,1940,1840,2510,2490,4280,2460,1330,1990,1210
16,983,1850,1120,2010,1710,2370,2690,4470,2280,1200,2010,1260
17,895,2100,1250,1950,1680,2260,3030,4350,2330,1040,2030,1460
18,733,2200,1460,1700,1800,2350,2820,4230,2320,1170,2070,1460
19,729,2320,1570,1500,1880,2460,2700,4340,2200,1030,2050,1310
20,1490,2070,1610,1500,1870,2330,2690,5230,2320,1210,1990,1200
21,2110,1670,1620,1540,1870,2220,2810,7060,2440,1230,1880,1190
22,2200,1410,1640,1670,1980,2540,2720,6820,2410,1250,1810,1210
23,2210,1190,1580,1930,1930,2840,2480,5950,2520,1260,1620,1140
24,2230,924,1530,2520,1970,2900,2300,5410,2930,1120,1340,1110
25,2200,762,1450,2360,2640,2880,1790,4940,2890,1050,1430,1150
26,1800,738,1470,2100,3490,2840,1720,4440,2330,996,1420,1170
27,1370,688,1500,2000,3890,2730,2080,3920,2060,955,1370,992
28,1370,644,1460,1960,4070,2630,2570,3620,2000,986,1560,946
29,1490,571,1450,1760,4030,2640,2480,3320,1990,899,1590,1030
30,1280,,1610,1640,3660,2400,4120,3160,1880,821,1590,1190
31,1180,,1760,,3410,,4630,3050,,828,,1170
2017,1,2,3,4,5,6,7,8,9,10,11,12
1,1150,883,819,849,1610,2420,4530,3320,6330,3350,2750,1000
2,1030,872,771,1110,1570,2290,4110,3250,5960,3270,2600,1290
3,1060,845,712,1280,1480,2120,3640,3220,5370,3130,2370,1590
4,1080,898,721,1320,1800,2020,3610,3230,4920,3270,2160,1510
5,1040,1460,704,1320,1640,1950,4280,3350,5140,3360,2210,1380
6,929,2010,670,1270,1700,1870,4950,3760,5640,3430,2180,1400
7,807,2310,780,1230,1560,1940,4920,4150,5500,3290,2260,1510
8,935,2360,916,1280,1440,2120,4970,4260,5660,3260,2160,1470
9,1770,1980,1000,1290,1370,2240,4940,3840,6080,3290,2120,1330
10,2260,2060,1020,1240,1430,2230,4670,3470,6770,3530,2240,1290
11,2410,2300,1030,1100,1540,2110,4640,3220,7590,6480,2160,1070
12,2510,1970,1010,1060,1640,2010,4770,3420,8100,10600,2070,1020
13,2620,1260,1030,1040,1610,2080,5390,3990,8230,8730,1960,1020
14,2510,925,936,1120,1650,2250,5640,4200,8000,7210,1930,1050
15,1990,872,834,1320,1670,2320,5460,4260,7740,6000,1770,1100
16,1480,889,722,1250,1680,2500,5090,4380,7270,5030,1630,1100
17,1220,766,745,1100,1780,2610,4760,4990,6780,4260,1650,1040
18,1040,730,771,1150,1690,2560,5360,5840,6180,3680,1790,1050
19,928,635,722,1400,1720,2520,6560,7250,5310,3450,1760,1070
20,859,819,768,1500,1810,2420,6770,7560,4560,3320,1800,1090
21,971,961,888,1520,1940,2590,6860,6970,4360,3200,1730,1200
22,1660,948,1000,1580,1980,2750,7330,6160,4270,3150,1590,1330
23,2090,1120,990,1440,1890,2950,8040,5170,4110,3080,1430,1350
24,2200,1030,1140,1270,1960,3030,8100,4980,3990,3010,1260,1190
25,2340,974,1090,1290,2160,3030,7640,5620,3770,2980,1150,1270
26,2250,921,949,1280,2220,3050,7200,6710,3640,2900,1130,1360
27,1700,814,906,1320,2190,3240,6540,8060,3640,2770,1210,1410
28,1210,825,902,1440,2250,3760,5490,8570,3770,2760,1270,1460
29,1030,,933,1600,2260,4180,4530,7590,3670,2790,1350,1490
30,934,,902,1630,2390,4560,3950,6830,3490,2690,1200,1420
31,895,,954,,2470,,3710,6520,,2680,,1240
2018,1,2,3,4,5,6,7,8,9,10,11,12
1,1320,2110,1080,1200,1350,2170,2950,4920,6120,2830,2440,1720
2,1370,2170,1050,1080,1310,2160,2880,4440,5700,2610,2390,1580
3,1410,2120,1030,1170,1350,2170,2730,4180,5190,2520,2230,1430
4,1490,1830,924,1220,1490,2190,2660,3960,5700,2510,2150,1300
5,1420,1220,739,1280,1850,2050,2600,4130,6120,2440,2020,1330
6,1380,974,660,1330,2190,2270,2560,5030,6080,2450,1860,1530
7,1280,1320,636,1240,2170,2590,2550,5590,6030,2400,1740,1630
8,1200,1690,713,1420,2070,2450,2890,6110,5900,2270,1830,1640
9,881,1920,646,1480,1880,2340,3300,6350,5480,2120,1830,1620
10,841,1970,886,1420,1790,2170,4040,6680,4370,2120,1840,1580
11,1030,1980,1040,1400,1840,2050,4510,6740,3450,2170,1880,1500
12,1070,1990,943,1360,1900,2100,4580,6770,3110,2190,1930,1330
13,1340,1920,939,1320,1940,2220,4630,6900,3210,2220,1900,1380
14,1890,1630,946,1280,1750,2280,4670,6850,3620,2260,1850,1520
15,2070,1180,996,1220,1740,2470,4840,6770,3880,2140,1890,1550
16,2130,928,962,1080,1900,2640,5260,6520,4060,2080,2000,1470
17,2070,841,1030,1150,1920,2780,5480,6550,3630,2250,2030,1170
18,2050,829,1050,1280,1890,2770,5600,6680,3170,2290,1970,1070
19,2050,808,1050,1310,1920,2710,5710,6020,3080,2430,1870,1040
20,1860,720,1140,1330,1940,2700,5820,4650,3360,2460,1780,1080
21,1350,842,1070,1340,1980,2650,7700,3830,3500,2240,1770,1210
22,995,1220,1070,1350,1940,2490,9120,3420,3100,2100,1680,1280
23,1000,1380,1130,1390,1880,2310,8060,3300,2850,2110,1700,1300
24,1020,1070,1200,1340,1870,2230,6440,3250,2750,2410,1750,1370
25,1260,991,1270,1340,2010,2470,5250,3430,2600,3010,1870,1510
26,1660,987,1250,1370,1860,4120,4810,3630,2550,3130,1950,1540
27,1880,1040,1260,1400,1730,4650,5030,3440,2670,2980,1940,1470
28,2050,1110,1290,1340,1680,4180,5800,3260,2830,2870,1880,1470
29,2060,,1320,1350,1800,3670,6350,3250,2800,2840,1820,1370
30,2100,,1330,1360,1960,3310,6290,3730,2890,2740,1780,1180
