year,month,discharge,pre_1,pre_2,pre_3,pre_4,pre_5
1960,3,511.3974231912785,499.22129406767664,172.27806880928784,63.032705649157585,46.92057199490302,53.82981735806315
1960,4,357.3552314880363,511.3974231912785,499.22129406767664,172.27806880928784,63.032705649157585,46.92057199490302
1960,5,292.2270989664449,357.3552314880363,511.3974231912785,499.22129406767664,172.27806880928784,63.032705649157585
1960,6,115.07857850771627,292.2270989664449,357.3552314880363,511.3974231912785,499.22129406767664,172.27806880928784
1960,7,42.38991929774883,115.07857850771627,292.2270989664449,357.3552314880363,511.3974231912785,499.22129406767664
1960,8,32.988814951153905,42.38991929774883,115.07857850771627,292.2270989664449,357.3552314880363,511.3974231912785
1960,9,31.714568880079288,32.988814951153905,42.38991929774883,115.07857850771627,292.2270989664449,357.3552314880363
1960,10,34.744442871301146,31.714568880079288,32.988814951153905,42.38991929774883,115.07857850771627,292.2270989664449
1960,11,272.88687526546795,34.744442871301146,31.714568880079288,32.988814951153905,42.38991929774883,115.07857850771627
1960,12,241.56873849638964,272.88687526546795,34.744442871301146,31.714568880079288,32.988814951153905,42.38991929774883
1961,1,127.33965736938978,241.56873849638964,272.88687526546795,34.744442871301146,31.714568880079288,32.988814951153905
1961,2,659.2099674359338,127.33965736938978,241.56873849638964,272.88687526546795,34.744442871301146,31.714568880079288
1961,3,647.6001698994762,659.2099674359338,127.33965736938978,241.56873849638964,272.88687526546795,34.744442871301146
1961,4,208.12685827552033,647.6001698994762,659.2099674359338,127.33965736938978,241.56873849638964,272.88687526546795
1961,5,189.89098116947474,208.12685827552033,647.6001698994762,659.2099674359338,127.33965736938978,241.56873849638964
1961,6,87.97961206286281,189.89098116947474,208.12685827552033,647.6001698994762,659.2099674359338,127.33965736938978
1961,7,38.765397140025485,87.97961206286281,189.89098116947474,208.12685827552033,647.6001698994762,659.2099674359338
1961,8,28.344895936570865,38.765397140025485,87.97961206286281,189.89098116947474,208.12685827552033,647.6001698994762
1961,9,30.128840436075325,28.344895936570865,38.765397140025485,87.97961206286281,189.89098116947474,208.12685827552033
1961,10,62.353107744584456,30.128840436075325,28.344895936570865,38.765397140025485,87.97961206286281,189.89098116947474
1961,11,429.84567464250324,62.353107744584456,30.128840436075325,28.344895936570865,38.765397140025485,87.97961206286281
1961,12,513.3795837462835,429.84567464250324,62.353107744584456,30.128840436075325,28.344895936570865,38.765397140025485
1962,1,196.60201047713437,513.3795837462835,429.84567464250324,62.353107744584456,30.128840436075325,28.344895936570865
1962,2,286.5637830950021,196.60201047713437,513.3795837462835,429.84567464250324,62.353107744584456,30.128840436075325
1962,3,420.5012034546227,286.5637830950021,196.60201047713437,513.3795837462835,429.84567464250324,62.353107744584456
1962,4,244.06059747982445,420.5012034546227,286.5637830950021,196.60201047713437,513.3795837462835,429.84567464250324
1962,5,179.13068101373355,244.06059747982445,420.5012034546227,286.5637830950021,196.60201047713437,513.3795837462835
1962,6,90.04672235593941,179.13068101373355,244.06059747982445,420.5012034546227,286.5637830950021,196.60201047713437
1962,7,40.209542687243385,90.04672235593941,179.13068101373355,244.06059747982445,420.5012034546227,286.5637830950021
1962,8,36.04700552173298,40.209542687243385,90.04672235593941,179.13068101373355,244.06059747982445,420.5012034546227
1962,9,29.39260937278777,36.04700552173298,40.209542687243385,90.04672235593941,179.13068101373355,244.06059747982445
1962,10,137.5619425173439,29.39260937278777,36.04700552173298,40.209542687243385,90.04672235593941,179.13068101373355
1962,11,254.39614894520744,137.5619425173439,29.39260937278777,36.04700552173298,40.209542687243385,90.04672235593941
1962,12,341.78111284156876,254.39614894520744,137.5619425173439,29.39260937278777,36.04700552173298,40.209542687243385
1963,1,80.13591958091463,341.78111284156876,254.39614894520744,137.5619425173439,29.39260937278777,36.04700552173298
1963,2,472.88687526546795,80.13591958091463,341.78111284156876,254.39614894520744,137.5619425173439,29.39260937278777
1963,3,245.92949171740057,472.88687526546795,80.13591958091463,341.78111284156876,254.39614894520744,137.5619425173439
1963,4,485.0630043890698,245.92949171740057,472.88687526546795,80.13591958091463,341.78111284156876,254.39614894520744
1963,5,443.43763273396576,485.0630043890698,245.92949171740057,472.88687526546795,80.13591958091463,341.78111284156876
1963,6,83.67549200056634,443.43763273396576,485.0630043890698,245.92949171740057,472.88687526546795,80.13591958091463
1963,7,50.4035112558403,83.67549200056634,443.43763273396576,485.0630043890698,245.92949171740057,472.88687526546795
1963,8,32.11100099108028,50.4035112558403,83.67549200056634,443.43763273396576,485.0630043890698,245.92949171740057
1963,9,34.68780971258672,32.11100099108028,50.4035112558403,83.67549200056634,443.43763273396576,485.0630043890698
1963,10,40.209542687243385,34.68780971258672,32.11100099108028,50.4035112558403,83.67549200056634,443.43763273396576
1963,11,272.88687526546795,40.209542687243385,34.68780971258672,32.11100099108028,50.4035112558403,83.67549200056634
1963,12,173.07093303128983,272.88687526546795,40.209542687243385,34.68780971258672,32.11100099108028,50.4035112558403
1964,1,718.3916182925103,173.07093303128983,272.88687526546795,40.209542687243385,34.68780971258672,32.11100099108028
1964,2,294.20925952144984,718.3916182925103,173.07093303128983,272.88687526546795,40.209542687243385,34.68780971258672
1964,3,393.60045306526973,294.20925952144984,718.3916182925103,173.07093303128983,272.88687526546795,40.209542687243385
1964,4,221.63386662891125,393.60045306526973,294.20925952144984,718.3916182925103,173.07093303128983,272.88687526546795
1964,5,169.98442588135353,221.63386662891125,393.60045306526973,294.20925952144984,718.3916182925103,173.07093303128983
1964,6,154.1271414413139,169.98442588135353,221.63386662891125,393.60045306526973,294.20925952144984,718.3916182925103
1964,7,55.443862381424324,154.1271414413139,169.98442588135353,221.63386662891125,393.60045306526973,294.20925952144984
1964,8,38.11411581480957,55.443862381424324,154.1271414413139,169.98442588135353,221.63386662891125,393.60045306526973
1964,9,32.70564915758177,38.11411581480957,55.443862381424324,154.1271414413139,169.98442588135353,221.63386662891125
1964,10,32.19595072915192,32.70564915758177,38.11411581480957,55.443862381424324,154.1271414413139,169.98442588135353
1964,11,140.6484496672802,32.19595072915192,32.70564915758177,38.11411581480957,55.443862381424324,154.1271414413139
1964,12,1450.3751946764833,140.6484496672802,32.19595072915192,32.70564915758177,38.11411581480957,55.443862381424324
1965,1,920.2888291094437,1450.3751946764833,140.6484496672802,32.19595072915192,32.70564915758177,38.11411581480957
1965,2,294.7755911085941,920.2888291094437,1450.3751946764833,140.6484496672802,32.19595072915192,32.70564915758177
1965,3,162.225683137477,294.7755911085941,920.2888291094437,1450.3751946764833,140.6484496672802,32.19595072915192
1965,4,200.96276369814527,162.225683137477,294.7755911085941,920.2888291094437,1450.3751946764833,140.6484496672802
1965,5,121.59139175987542,200.96276369814527,162.225683137477,294.7755911085941,920.2888291094437,1450.3751946764833
1965,6,67.19524281466799,121.59139175987542,200.96276369814527,162.225683137477,294.7755911085941,920.2888291094437
1965,7,39.33172872716976,67.19524281466799,121.59139175987542,200.96276369814527,162.225683137477,294.7755911085941
1965,8,35.254141299730996,39.33172872716976,67.19524281466799,121.59139175987542,200.96276369814527,162.225683137477
1965,9,31.26150361036387,35.254141299730996,39.33172872716976,67.19524281466799,121.59139175987542,200.96276369814527
1965,10,35.90542262494691,31.26150361036387,35.254141299730996,39.33172872716976,67.19524281466799,121.59139175987542
1965,11,72.71697578932465,35.90542262494691,31.26150361036387,35.254141299730996,39.33172872716976,67.19524281466799
1965,12,198.9522865637831,72.71697578932465,35.90542262494691,31.26150361036387,35.254141299730996,39.33172872716976
1966,1,739.9122186039926,198.9522865637831,72.71697578932465,35.90542262494691,31.26150361036387,35.254141299730996
1966,2,225.56987115956395,739.9122186039926,198.9522865637831,72.71697578932465,35.90542262494691,31.26150361036387
1966,3,444.85346170182646,225.56987115956395,739.9122186039926,198.9522865637831,72.71697578932465,35.90542262494691
1966,4,248.0815517485488,444.85346170182646,225.56987115956395,739.9122186039926,198.9522865637831,72.71697578932465
1966,5,99.47614328189155,248.0815517485488,444.85346170182646,225.56987115956395,739.9122186039926,198.9522865637831
1966,6,51.932606541129836,99.47614328189155,248.0815517485488,444.85346170182646,225.56987115956395,739.9122186039926
1966,7,39.19014583038369,51.932606541129836,99.47614328189155,248.0815517485488,444.85346170182646,225.56987115956395
1966,8,28.599745150785786,39.19014583038369,51.932606541129836,99.47614328189155,248.0815517485488,444.85346170182646
1966,9,31.20487045164944,28.599745150785786,39.19014583038369,51.932606541129836,99.47614328189155,248.0815517485488
1966,10,42.36160271839162,31.20487045164944,28.599745150785786,39.19014583038369,51.932606541129836,99.47614328189155
1966,11,296.75775166359904,42.36160271839162,31.20487045164944,28.599745150785786,39.19014583038369,51.932606541129836
1966,12,471.4710462976073,296.75775166359904,42.36160271839162,31.20487045164944,28.599745150785786,39.19014583038369
1967,1,502.6192835905423,471.4710462976073,296.75775166359904,42.36160271839162,31.20487045164944,28.599745150785786
1967,2,319.9773467365143,502.6192835905423,471.4710462976073,296.75775166359904,42.36160271839162,31.20487045164944
1967,3,260.3143140308651,319.9773467365143,502.6192835905423,471.4710462976073,296.75775166359904,42.36160271839162
1967,4,186.06824295625088,260.3143140308651,319.9773467365143,502.6192835905423,471.4710462976073,296.75775166359904
1967,5,193.11907121619709,186.06824295625088,260.3143140308651,319.9773467365143,502.6192835905423,471.4710462976073
1967,6,94.35084241823589,193.11907121619709,186.06824295625088,260.3143140308651,319.9773467365143,502.6192835905423
1967,7,37.830950021237435,94.35084241823589,193.11907121619709,186.06824295625088,260.3143140308651,319.9773467365143
1967,8,27.84369248194818,37.830950021237435,94.35084241823589,193.11907121619709,186.06824295625088,260.3143140308651
1967,9,27.158431261503612,27.84369248194818,37.830950021237435,94.35084241823589,193.11907121619709,186.06824295625088
1967,10,51.30964179527113,27.158431261503612,27.84369248194818,37.830950021237435,94.35084241823589,193.11907121619709
1967,11,48.902732549907974,51.30964179527113,27.158431261503612,27.84369248194818,37.830950021237435,94.35084241823589
1967,12,188.95653405068668,48.902732549907974,51.30964179527113,27.158431261503612,27.84369248194818,37.830950021237435
1968,1,300.72207277360894,188.95653405068668,48.902732549907974,51.30964179527113,27.158431261503612,27.84369248194818
1968,2,488.1778281183633,300.72207277360894,188.95653405068668,48.902732549907974,51.30964179527113,27.158431261503612
1968,3,182.50035395724197,488.1778281183633,300.72207277360894,188.95653405068668,48.902732549907974,51.30964179527113
1968,4,100.97692198782387,182.50035395724197,488.1778281183633,300.72207277360894,188.95653405068668,48.902732549907974
1968,5,72.00906130539431,100.97692198782387,182.50035395724197,488.1778281183633,300.72207277360894,188.95653405068668
1968,6,47.62848647883336,72.00906130539431,100.97692198782387,182.50035395724197,488.1778281183633,300.72207277360894
1968,7,27.679456321676344,47.62848647883336,72.00906130539431,100.97692198782387,182.50035395724197,488.1778281183633
1968,8,30.072207277360896,27.679456321676344,47.62848647883336,72.00906130539431,100.97692198782387,182.50035395724197
1968,9,31.79951861815093,30.072207277360896,27.679456321676344,47.62848647883336,72.00906130539431,100.97692198782387
1968,10,54.22624946906414,31.79951861815093,30.072207277360896,27.679456321676344,47.62848647883336,72.00906130539431
1968,11,307.51805181934026,54.22624946906414,31.79951861815093,30.072207277360896,27.679456321676344,47.62848647883336
1968,12,526.1220444570296,307.51805181934026,54.22624946906414,31.79951861815093,30.072207277360896,27.679456321676344
1969,1,527.8210392184625,526.1220444570296,307.51805181934026,54.22624946906414,31.79951861815093,30.072207277360896
1969,2,508.8489310491293,527.8210392184625,526.1220444570296,307.51805181934026,54.22624946906414,31.79951861815093
1969,3,279.71117089055645,508.8489310491293,527.8210392184625,526.1220444570296,307.51805181934026,54.22624946906414
1969,4,227.1555996035679,279.71117089055645,508.8489310491293,527.8210392184625,526.1220444570296,307.51805181934026
1969,5,182.01897210816935,227.1555996035679,279.71117089055645,508.8489310491293,527.8210392184625,526.1220444570296
1969,6,90.2166218320827,182.01897210816935,227.1555996035679,279.71117089055645,508.8489310491293,527.8210392184625
1969,7,53.405068667704946,90.2166218320827,182.01897210816935,227.1555996035679,279.71117089055645,508.8489310491293
1969,8,30.32705649157582,53.405068667704946,90.2166218320827,182.01897210816935,227.1555996035679,279.71117089055645
1969,9,29.760724904431548,30.32705649157582,53.405068667704946,90.2166218320827,182.01897210816935,227.1555996035679
1969,10,53.574968143848224,29.760724904431548,30.32705649157582,53.405068667704946,90.2166218320827,182.01897210816935
1969,11,60.54084666572278,53.574968143848224,29.760724904431548,30.32705649157582,53.405068667704946,90.2166218320827
1969,12,441.4554721789608,60.54084666572278,53.574968143848224,29.760724904431548,30.32705649157582,53.405068667704946
1970,1,931.6154608523291,441.4554721789608,60.54084666572278,53.574968143848224,29.760724904431548,30.32705649157582
1970,2,283.4489593657086,931.6154608523291,441.4554721789608,60.54084666572278,53.574968143848224,29.760724904431548
1970,3,267.5350417669546,283.4489593657086,931.6154608523291,441.4554721789608,60.54084666572278,53.574968143848224
1970,4,125.07433102081269,267.5350417669546,283.4489593657086,931.6154608523291,441.4554721789608,60.54084666572278
1970,5,191.2218603992638,125.07433102081269,267.5350417669546,283.4489593657086,931.6154608523291,441.4554721789608
1970,6,64.19368540280334,191.2218603992638,125.07433102081269,267.5350417669546,283.4489593657086,931.6154608523291
1970,7,34.94265892680164,64.19368540280334,191.2218603992638,125.07433102081269,267.5350417669546,283.4489593657086
1970,8,25.35183349851338,34.94265892680164,64.19368540280334,191.2218603992638,125.07433102081269,267.5350417669546
1970,9,27.738921138326493,25.35183349851338,34.94265892680164,64.19368540280334,191.2218603992638,125.07433102081269
1970,10,44.91009486054085,27.738921138326493,25.35183349851338,34.94265892680164,64.19368540280334,191.2218603992638
1970,11,253.0369531360612,44.91009486054085,27.738921138326493,25.35183349851338,34.94265892680164,64.19368540280334
1970,12,428.1466798810704,253.0369531360612,44.91009486054085,27.738921138326493,25.35183349851338,34.94265892680164
1971,1,849.4973807164096,428.1466798810704,253.0369531360612,44.91009486054085,27.738921138326493,25.35183349851338
1971,2,340.36528387370805,849.4973807164096,428.1466798810704,253.0369531360612,44.91009486054085,27.738921138326493
1971,3,635.1408749823022,340.36528387370805,849.4973807164096,428.1466798810704,253.0369531360612,44.91009486054085
1971,4,354.2404077587428,635.1408749823022,340.36528387370805,849.4973807164096,428.1466798810704,253.0369531360612
1971,5,225.59818773892115,354.2404077587428,635.1408749823022,340.36528387370805,849.4973807164096,428.1466798810704
1971,6,142.48902732549908,225.59818773892115,354.2404077587428,635.1408749823022,340.36528387370805,849.4973807164096
1971,7,64.5051677757327,142.48902732549908,225.59818773892115,354.2404077587428,635.1408749823022,340.36528387370805
1971,8,36.27353815659069,64.5051677757327,142.48902732549908,225.59818773892115,354.2404077587428,635.1408749823022
1971,9,41.25725612346029,36.27353815659069,64.5051677757327,142.48902732549908,225.59818773892115,354.2404077587428
1971,10,51.87597338241541,41.25725612346029,36.27353815659069,64.5051677757327,142.48902732549908,225.59818773892115
1971,11,311.199207135778,51.87597338241541,41.25725612346029,36.27353815659069,64.5051677757327,142.48902732549908
1971,12,623.8142432394167,311.199207135778,51.87597338241541,41.25725612346029,36.27353815659069,64.5051677757327
1972,1,797.1117089055642,623.8142432394167,311.199207135778,51.87597338241541,41.25725612346029,36.27353815659069
1972,2,492.1421492283732,797.1117089055642,623.8142432394167,311.199207135778,51.87597338241541,41.25725612346029
1972,3,767.3793005804899,492.1421492283732,797.1117089055642,623.8142432394167,311.199207135778,51.87597338241541
1972,4,299.3062438057483,767.3793005804899,492.1421492283732,797.1117089055642,623.8142432394167,311.199207135778
1972,5,178.53603284723206,299.3062438057483,767.3793005804899,492.1421492283732,797.1117089055642,623.8142432394167
1972,6,107.43310208126859,178.53603284723206,299.3062438057483,767.3793005804899,492.1421492283732,797.1117089055642
1972,7,50.630043890698005,107.43310208126859,178.53603284723206,299.3062438057483,767.3793005804899,492.1421492283732
1972,8,39.416678465241404,50.630043890698005,107.43310208126859,178.53603284723206,299.3062438057483,767.3793005804899
1972,9,38.906980036811554,39.416678465241404,50.630043890698005,107.43310208126859,178.53603284723206,299.3062438057483
1972,10,44.57029590825429,38.906980036811554,39.416678465241404,50.630043890698005,107.43310208126859,178.53603284723206
1972,11,75.74684978054651,44.57029590825429,38.906980036811554,39.416678465241404,50.630043890698005,107.43310208126859
1972,12,251.819340223701,75.74684978054651,44.57029590825429,38.906980036811554,39.416678465241404,50.630043890698005
1973,1,314.3140308650715,251.819340223701,75.74684978054651,44.57029590825429,38.906980036811554,39.416678465241404
1973,2,156.6190004247487,314.3140308650715,251.819340223701,75.74684978054651,44.57029590825429,38.906980036811554
1973,3,217.6412289395441,156.6190004247487,314.3140308650715,251.819340223701,75.74684978054651,44.57029590825429
1973,4,228.28826277785646,217.6412289395441,156.6190004247487,314.3140308650715,251.819340223701,75.74684978054651
1973,5,93.27481240266177,228.28826277785646,217.6412289395441,156.6190004247487,314.3140308650715,251.819340223701
1973,6,45.13662749539856,93.27481240266177,228.28826277785646,217.6412289395441,156.6190004247487,314.3140308650715
1973,7,28.01925527396291,45.13662749539856,93.27481240266177,228.28826277785646,217.6412289395441,156.6190004247487
1973,8,23.247911652272407,28.01925527396291,45.13662749539856,93.27481240266177,228.28826277785646,217.6412289395441
1973,9,32.224267308509134,23.247911652272407,28.01925527396291,45.13662749539856,93.27481240266177,228.28826277785646
1973,10,47.147104629760726,32.224267308509134,23.247911652272407,28.01925527396291,45.13662749539856,93.27481240266177
1973,11,835.3390910378026,47.147104629760726,32.224267308509134,23.247911652272407,28.01925527396291,45.13662749539856
1973,12,791.4483930341215,835.3390910378026,47.147104629760726,32.224267308509134,23.247911652272407,28.01925527396291
1974,1,884.0436075322102,791.4483930341215,835.3390910378026,47.147104629760726,32.224267308509134,23.247911652272407
1974,2,460.14441455472183,884.0436075322102,791.4483930341215,835.3390910378026,47.147104629760726,32.224267308509134
1974,3,658.6436358487895,460.14441455472183,884.0436075322102,791.4483930341215,835.3390910378026,47.147104629760726
1974,4,412.28939544103076,658.6436358487895,460.14441455472183,884.0436075322102,791.4483930341215,835.3390910378026
1974,5,175.30794280050972,412.28939544103076,658.6436358487895,460.14441455472183,884.0436075322102,791.4483930341215
1974,6,152.34319694180945,175.30794280050972,412.28939544103076,658.6436358487895,460.14441455472183,884.0436075322102
1974,7,59.57808296757752,152.34319694180945,175.30794280050972,412.28939544103076,658.6436358487895,460.14441455472183
1974,8,36.188588418519046,59.57808296757752,152.34319694180945,175.30794280050972,412.28939544103076,658.6436358487895
1974,9,31.79951861815093,36.188588418519046,59.57808296757752,152.34319694180945,175.30794280050972,412.28939544103076
1974,10,34.91434234744443,31.79951861815093,36.188588418519046,59.57808296757752,152.34319694180945,175.30794280050972
1974,11,70.22511680588985,34.91434234744443,31.79951861815093,36.188588418519046,59.57808296757752,152.34319694180945
1974,12,312.8982018972108,70.22511680588985,34.91434234744443,31.79951861815093,36.188588418519046,59.57808296757752
1975,1,520.741894379159,312.8982018972108,70.22511680588985,34.91434234744443,31.79951861815093,36.188588418519046
1975,2,546.5099815942234,520.741894379159,312.8982018972108,70.22511680588985,34.91434234744443,31.79951861815093
1975,3,528.3873708056067,546.5099815942234,520.741894379159,312.8982018972108,70.22511680588985,34.91434234744443
1975,4,280.6456180093445,528.3873708056067,546.5099815942234,520.741894379159,312.8982018972108,70.22511680588985
1975,5,259.94619849922134,280.6456180093445,528.3873708056067,546.5099815942234,520.741894379159,312.8982018972108
1975,6,143.28189154750106,259.94619849922134,280.6456180093445,528.3873708056067,546.5099815942234,520.741894379159
1975,7,63.08933880787201,143.28189154750106,259.94619849922134,280.6456180093445,528.3873708056067,546.5099815942234
1975,8,41.08735664731701,63.08933880787201,143.28189154750106,259.94619849922134,280.6456180093445,528.3873708056067
1975,9,35.537307093303134,41.08735664731701,63.08933880787201,143.28189154750106,259.94619849922134,280.6456180093445
1975,10,73.56647317004106,35.537307093303134,41.08735664731701,63.08933880787201,143.28189154750106,259.94619849922134
1975,11,204.47401953843976,73.56647317004106,35.537307093303134,41.08735664731701,63.08933880787201,143.28189154750106
1975,12,538.5813393742036,204.47401953843976,73.56647317004106,35.537307093303134,41.08735664731701,63.08933880787201
1976,1,638.82203029874,538.5813393742036,204.47401953843976,73.56647317004106,35.537307093303134,41.08735664731701
1976,2,255.47217896078155,638.82203029874,538.5813393742036,204.47401953843976,73.56647317004106,35.537307093303134
1976,3,263.74062013308793,255.47217896078155,638.82203029874,538.5813393742036,204.47401953843976,73.56647317004106
1976,4,292.2270989664449,263.74062013308793,255.47217896078155,638.82203029874,538.5813393742036,204.47401953843976
1976,5,156.56236726603427,292.2270989664449,263.74062013308793,255.47217896078155,638.82203029874,538.5813393742036
1976,6,89.05564207843693,156.56236726603427,292.2270989664449,263.74062013308793,255.47217896078155,638.82203029874
1976,7,48.27976780404927,89.05564207843693,156.56236726603427,292.2270989664449,263.74062013308793,255.47217896078155
1976,8,52.867053659917886,48.27976780404927,89.05564207843693,156.56236726603427,292.2270989664449,263.74062013308793
1976,9,38.96361319552598,52.867053659917886,48.27976780404927,89.05564207843693,156.56236726603427,292.2270989664449
1976,10,37.63273396573694,38.96361319552598,52.867053659917886,48.27976780404927,89.05564207843693,156.56236726603427
1976,11,39.21846240974091,37.63273396573694,38.96361319552598,52.867053659917886,48.27976780404927,89.05564207843693
1976,12,35.0559252442305,39.21846240974091,37.63273396573694,38.96361319552598,52.867053659917886,48.27976780404927
1977,1,40.775874274387654,35.0559252442305,39.21846240974091,37.63273396573694,38.96361319552598,52.867053659917886
1977,2,38.65213082259663,40.775874274387654,35.0559252442305,39.21846240974091,37.63273396573694,38.96361319552598
1977,3,160.07362310632877,38.65213082259663,40.775874274387654,35.0559252442305,39.21846240974091,37.63273396573694
1977,4,116.01302562650433,160.07362310632877,38.65213082259663,40.775874274387654,35.0559252442305,39.21846240974091
1977,5,167.54920005663317,116.01302562650433,160.07362310632877,38.65213082259663,40.775874274387654,35.0559252442305
1977,6,61.75845957808297,167.54920005663317,116.01302562650433,160.07362310632877,38.65213082259663,40.775874274387654
1977,7,27.931473877955543,61.75845957808297,167.54920005663317,116.01302562650433,160.07362310632877,38.65213082259663
1977,8,24.887441597055076,27.931473877955543,61.75845957808297,167.54920005663317,116.01302562650433,160.07362310632877
1977,9,35.99037236301855,24.887441597055076,27.931473877955543,61.75845957808297,167.54920005663317,116.01302562650433
1977,10,43.60753221010902,35.99037236301855,24.887441597055076,27.931473877955543,61.75845957808297,167.54920005663317
1977,11,396.4321110009911,43.60753221010902,35.99037236301855,24.887441597055076,27.931473877955543,61.75845957808297
1977,12,539.9971683420644,396.4321110009911,43.60753221010902,35.99037236301855,24.887441597055076,27.931473877955543
1978,1,400.1132663174289,539.9971683420644,396.4321110009911,43.60753221010902,35.99037236301855,24.887441597055076
1978,2,433.526829958941,400.1132663174289,539.9971683420644,396.4321110009911,43.60753221010902,35.99037236301855
1978,3,137.9866912077021,433.526829958941,400.1132663174289,539.9971683420644,396.4321110009911,43.60753221010902
1978,4,170.3242248336401,137.9866912077021,433.526829958941,400.1132663174289,539.9971683420644,396.4321110009911
1978,5,123.29038652130824,170.3242248336401,137.9866912077021,433.526829958941,400.1132663174289,539.9971683420644
1978,6,57.8790882061447,123.29038652130824,170.3242248336401,137.9866912077021,433.526829958941,400.1132663174289
1978,7,40.49270848081552,57.8790882061447,123.29038652130824,170.3242248336401,137.9866912077021,433.526829958941
1978,8,31.62961914200765,40.49270848081552,57.8790882061447,123.29038652130824,170.3242248336401,137.9866912077021
1978,9,55.35891264335269,31.62961914200765,40.49270848081552,57.8790882061447,123.29038652130824,170.3242248336401
1978,10,33.89494549058474,55.35891264335269,31.62961914200765,40.49270848081552,57.8790882061447,123.29038652130824
1978,11,44.088914059181654,33.89494549058474,55.35891264335269,31.62961914200765,40.49270848081552,57.8790882061447
1978,12,208.2684411723064,44.088914059181654,33.89494549058474,55.35891264335269,31.62961914200765,40.49270848081552
1979,1,228.48647883335695,208.2684411723064,44.088914059181654,33.89494549058474,55.35891264335269,31.62961914200765
1979,2,449.1009486054085,228.48647883335695,208.2684411723064,44.088914059181654,33.89494549058474,55.35891264335269
1979,3,322.80900467223563,449.1009486054085,228.48647883335695,208.2684411723064,44.088914059181654,33.89494549058474
1979,4,382.5569871159564,322.80900467223563,449.1009486054085,228.48647883335695,208.2684411723064,44.088914059181654
1979,5,243.7491151068951,382.5569871159564,322.80900467223563,449.1009486054085,228.48647883335695,208.2684411723064
1979,6,60.28599745150786,243.7491151068951,382.5569871159564,322.80900467223563,449.1009486054085,228.48647883335695
1979,7,34.65949313322951,60.28599745150786,243.7491151068951,382.5569871159564,322.80900467223563,449.1009486054085
1979,8,28.016423616027186,34.65949313322951,60.28599745150786,243.7491151068951,382.5569871159564,322.80900467223563
1979,9,31.79951861815093,28.016423616027186,34.65949313322951,60.28599745150786,243.7491151068951,382.5569871159564
1979,10,62.324791165227246,31.79951861815093,28.016423616027186,34.65949313322951,60.28599745150786,243.7491151068951
1979,11,185.020529520034,62.324791165227246,31.79951861815093,28.016423616027186,34.65949313322951,60.28599745150786
1979,12,282.17471329463405,185.020529520034,62.324791165227246,31.79951861815093,28.016423616027186,34.65949313322951
1980,1,568.313747699278,282.17471329463405,185.020529520034,62.324791165227246,31.79951861815093,28.016423616027186
1980,2,212.74246071074614,568.313747699278,282.17471329463405,185.020529520034,62.324791165227246,31.79951861815093
1980,3,313.74769927792727,212.74246071074614,568.313747699278,282.17471329463405,185.020529520034,62.324791165227246
1980,4,273.48152343196944,313.74769927792727,212.74246071074614,568.313747699278,282.17471329463405,185.020529520034
1980,5,120.60031148237293,273.48152343196944,313.74769927792727,212.74246071074614,568.313747699278,282.17471329463405
1980,6,75.7185332011893,120.60031148237293,273.48152343196944,313.74769927792727,212.74246071074614,568.313747699278
1980,7,35.0559252442305,75.7185332011893,120.60031148237293,273.48152343196944,313.74769927792727,212.74246071074614
1980,8,28.656378309500216,35.0559252442305,75.7185332011893,120.60031148237293,273.48152343196944,313.74769927792727
1980,9,29.08112699985842,28.656378309500216,35.0559252442305,75.7185332011893,120.60031148237293,273.48152343196944
1980,10,33.07376468922554,29.08112699985842,28.656378309500216,35.0559252442305,75.7185332011893,120.60031148237293
1980,11,85.77091887300014,33.07376468922554,29.08112699985842,28.656378309500216,35.0559252442305,75.7185332011893
1980,12,423.61602718391623,85.77091887300014,33.07376468922554,29.08112699985842,28.656378309500216,35.0559252442305
1981,1,122.10109018830526,423.61602718391623,85.77091887300014,33.07376468922554,29.08112699985842,28.656378309500216
1981,2,285.9974515078579,122.10109018830526,423.61602718391623,85.77091887300014,33.07376468922554,29.08112699985842
1981,3,198.3010052385672,285.9974515078579,122.10109018830526,423.61602718391623,85.77091887300014,33.07376468922554
1981,4,205.3235169191562,198.3010052385672,285.9974515078579,122.10109018830526,423.61602718391623,85.77091887300014
1981,5,124.6778989098117,205.3235169191562,198.3010052385672,285.9974515078579,122.10109018830526,423.61602718391623
1981,6,93.24649582330456,124.6778989098117,205.3235169191562,198.3010052385672,285.9974515078579,122.10109018830526
1981,7,38.42559818773892,93.24649582330456,124.6778989098117,205.3235169191562,198.3010052385672,285.9974515078579
1981,8,26.63457454339516,38.42559818773892,93.24649582330456,124.6778989098117,205.3235169191562,198.3010052385672
1981,9,28.245787908820617,26.63457454339516,38.42559818773892,93.24649582330456,124.6778989098117,205.3235169191562
1981,10,60.17273113407901,28.245787908820617,26.63457454339516,38.42559818773892,93.24649582330456,124.6778989098117
1981,11,308.0843834064845,60.17273113407901,28.245787908820617,26.63457454339516,38.42559818773892,93.24649582330456
1981,12,1099.249610647034,308.0843834064845,60.17273113407901,28.245787908820617,26.63457454339516,38.42559818773892
1982,1,560.3851054792582,1099.249610647034,308.0843834064845,60.17273113407901,28.245787908820617,26.63457454339516
1982,2,561.8009344471188,560.3851054792582,1099.249610647034,308.0843834064845,60.17273113407901,28.245787908820617
