wind,max_temp,min_temp,solar_r,humidity,discharge,rain,water_level
3.8333,23.4,23.4,17.5347,0.6833,84.8,0.0,516.0467
3.4167,24.2333,24.2333,18.3803,0.6633,92.7,0.0,516.0933
3.4167,24.2667,24.2667,19.658,0.66,91.3667,0.0,516.0867
3.8333,23.4333,23.4333,19.6457,0.68,80.1,0.0,516.02
4.1667,22.1667,22.1667,18.7767,0.6867,69.5333,0.0,515.9533
4.0833,21.7,21.7,19.1977,0.68,64.6333,0.0,515.92
3.5833,21.9,21.9,19.191,0.66,61.7667,0.0,515.9
3.1667,22.3333,22.3333,19.6157,0.6433,61.0667,0.0,515.8967
3.3333,22.0,22.0,18.7547,0.6433,60.6,0.0,515.8933
3.9167,21.8,21.8,18.753,0.6433,62.7333,0.0,515.9067
4.4167,21.7,21.7,18.7533,0.6533,67.5333,0.0,515.9367
4.3333,21.8333,21.8333,19.6133,0.64,68.2333,0.0,515.94
3.9167,21.2,21.2,19.6177,0.6533,65.2,0.0,515.92
3.5833,20.5667,20.5667,19.623,0.6733,58.8333,0.0,515.8767
2.9167,20.3,20.3,19.6307,0.69,56.3667,0.0,515.86
2.5833,20.8,20.8,19.64,0.69,55.0333,0.0,515.85
2.3333,20.9667,20.9667,20.081,0.6867,53.7333,0.0,515.84
2.4167,20.3667,20.3667,20.0943,0.67,52.6667,0.0,515.83
2.0833,20.0,20.0,20.1093,0.65,51.4,0.0,515.82
1.6667,20.3667,20.3667,20.126,0.6333,50.1333,0.0,515.81
1.6667,21.2667,21.2667,19.2817,0.6567,50.1333,0.0,515.81
2.0833,21.8333,21.8333,18.8693,0.6733,53.2667,0.0,515.8167
2.1667,21.5667,21.5667,18.0257,0.68,56.6,0.0,515.8267
1.8333,21.5,21.5,17.613,0.6767,58.5333,0.0,515.8233
2.0,21.3667,21.3667,18.07,0.68,57.2333,0.0,515.8133
2.5,20.4667,20.4667,17.6603,0.6867,55.5667,0.0,515.7967
2.75,19.3,19.3,16.381,0.6767,55.5667,0.0,515.7967
2.5,17.5,17.5,14.2363,0.67,63.3333,0.0,515.8533
1.75,17.1333,17.1333,12.9557,0.6567,70.5,0.0,515.91
1.25,17.8667,17.8667,15.5953,0.66,74.6,0.0,515.9433
1.0833,19.3333,19.3333,18.2423,0.6633,71.0333,0.0,515.92
1.4167,20.6667,20.6667,20.893,0.6767,67.3667,0.0,515.8933
1.75,21.0,21.0,20.4927,0.6733,64.0333,0.0,515.8667
1.75,20.8,20.8,20.0953,0.68,60.3667,0.0,515.8367
2.25,20.5,20.5,20.1363,0.68,57.6,0.0,515.8133
2.75,20.4333,20.4333,19.2943,0.6867,56.4667,0.0,515.8033
3.5833,20.6667,20.6667,18.013,0.6867,55.7333,0.0,515.7967
3.9167,20.8,20.8,17.6157,0.68,55.3667,0.0,515.7933
3.9167,20.5333,20.5333,18.098,0.6767,54.8333,0.0,515.79
3.5833,20.1667,20.1667,17.2483,0.67,55.0333,0.0,515.7933
2.6667,19.7333,19.7333,17.7403,0.6733,55.4,0.0,515.7967
2.0833,19.9667,19.9667,18.678,0.6767,55.0333,0.0,515.7933
1.3333,20.6,20.6,20.9527,0.6667,53.9333,0.0,515.7833
1.1667,22.0,22.0,21.454,0.6567,52.1333,0.0,515.7667
1.0,23.2,23.2,21.0583,0.6567,51.2333,0.0,515.7567
1.0,23.7333,23.7333,21.1133,0.66,50.7,0.0,515.75
1.3333,23.2667,23.2667,20.2687,0.6667,50.7,0.0,515.75
1.6667,22.6,22.6,20.3223,0.6567,50.5333,0.0,515.75
1.75,22.4,22.4,19.472,0.6533,50.1667,0.0,515.7467
1.5,22.1333,22.1333,19.9823,0.62,49.4667,0.0,515.74
1.5833,22.0,22.0,20.4947,0.6,48.7667,0.0,515.7333
1.9167,21.5333,21.5333,21.463,0.5767,48.1,0.0,515.7267
1.75,21.3,21.3,21.524,0.5767,47.3,0.0,515.72
1.25,20.4667,20.4667,21.5853,0.5767,46.8333,0.0,515.7133
1.1667,19.8333,19.8333,21.1863,0.6067,46.2,0.0,515.7067
1.5833,19.2,19.2,20.787,0.64,46.0333,0.0,515.7033
2.0,18.8,18.8,19.924,0.66,45.5667,0.0,515.7
2.0,18.1333,18.1333,20.449,0.6533,45.4333,0.0,515.7
2.0833,18.4,18.4,20.9753,0.6367,45.3,0.0,515.7
2.1667,18.9333,18.9333,21.9663,0.6167,45.1333,0.0,515.6967
2.25,19.9667,19.9667,22.4993,0.5967,44.6333,0.0,515.69
2.25,20.1,20.1,22.5647,0.5933,44.0,0.0,515.6833
2.1667,20.4,20.4,22.63,0.61,43.5333,0.0,515.68
2.0833,20.6667,20.6667,22.2273,0.6367,43.5333,0.0,515.68
2.1667,21.4333,21.4333,22.293,0.6567,43.5333,0.0,515.68
2.3333,22.2667,22.2667,22.359,0.6167,43.2333,0.0,515.6767
3.0,23.0667,23.0667,22.425,0.55,42.6333,0.0,515.67
3.5,23.4667,23.4667,22.9673,0.52,41.8667,0.0,515.66
3.3333,23.7333,23.7333,23.033,0.5533,41.4,0.0,515.6533
2.6667,23.7667,23.7667,22.6193,0.61,41.1,0.0,515.65
2.6667,24.2,24.2,22.208,0.59,41.1,0.0,515.65
3.3333,24.6333,24.6333,22.273,0.5933,41.1,0.0,515.65
3.5833,24.6667,24.6667,22.3343,0.61,40.6667,0.0,515.6467
3.1667,24.4667,24.4667,21.4317,0.69,40.4,2.7,515.6433
2.75,23.8333,23.8333,20.526,0.7067,40.2667,2.7333,515.6433
2.75,23.5,23.5,21.0723,0.6867,41.0,2.7333,515.65
3.0,22.7333,22.7333,20.6417,0.6533,40.7,0.0333,515.6467
3.25,22.4333,22.4333,21.186,0.6367,40.1333,0.0,515.64
3.75,22.3667,22.3667,20.2697,0.6567,38.8333,0.0,515.6267
4.0,23.1667,23.1667,21.7927,0.66,38.4,0.0,515.6233
3.8333,23.9,23.9,21.359,0.6867,38.2333,0.0,515.62
3.4167,24.7,24.7,22.398,0.6867,38.2333,0.0,515.62
3.5833,24.6,24.6,22.4573,0.6867,38.1,0.0,515.6167
4.1667,24.0667,24.0667,23.0047,0.6833,38.2667,0.0,515.62
5.0833,23.0667,23.0667,22.567,0.7033,38.1333,1.2667,515.6167
5.4167,22.2,22.2,21.1347,0.7233,39.0,1.2667,515.6267
5.5833,22.3333,22.3333,17.7053,0.75,39.5667,1.7333,515.6333
5.4167,23.3667,23.3667,16.2623,0.7367,40.1333,0.4667,515.64
4.4167,24.8,24.8,17.8063,0.7,39.7,0.4667,515.6367
3.5833,25.4667,25.4667,21.3397,0.6467,39.2667,0.0,515.63
3.3333,25.0333,25.0333,23.887,0.6067,38.8333,0.0,515.6267
3.9167,24.4333,24.4333,24.4403,0.6067,38.1333,0.0,515.6167
4.25,24.1333,24.1333,24.9907,0.6033,37.0333,0.0,515.6033
4.0,24.0,24.0,24.5387,0.63,36.3667,0.0,515.5933
3.0,24.1333,24.1333,22.572,0.6533,35.9667,0.0,515.59
2.25,24.2667,24.2667,20.094,0.68,35.9667,0.0,515.59
1.5833,24.8333,24.8333,18.117,0.7067,36.3667,0.2333,515.5967
1.6667,24.9333,24.9333,16.6357,0.7233,36.6333,0.2333,515.6
2.3333,24.5667,24.5667,17.6827,0.7267,37.0333,0.6333,515.6067
2.9167,24.4,24.4,15.178,0.7033,37.0333,0.8667,515.6067
3.6667,24.7667,24.7667,14.191,0.6733,37.1667,0.8667,515.6067
3.8333,25.4667,25.4667,11.1717,0.67,38.0,0.4667,515.6167
3.75,25.3333,25.3333,12.723,0.6733,38.2667,0.0,515.62
3.5,24.6,24.6,14.7867,0.7,38.1333,0.0,515.62
2.5,24.0,24.0,16.3397,0.7333,39.3667,12.8,515.6333
1.75,23.9667,23.9667,17.8977,0.7333,40.6667,12.8,515.6467
1.3333,24.3,24.3,17.4137,0.7467,41.7667,13.1333,515.66
1.6667,24.8333,24.8333,19.9967,0.7233,42.2,0.3333,515.6633
1.6667,25.6,25.6,22.0723,0.7067,42.2,0.3333,515.6633
1.3333,26.2,26.2,25.171,0.6433,41.5333,0.0,515.6533
1.0833,26.4,26.4,26.2233,0.6,38.6333,0.0,515.62
1.1667,26.2,26.2,26.2507,0.6,36.2667,0.0,515.5933
1.25,25.5,25.5,25.763,0.6167,34.9333,0.0,515.5767
1.25,24.9,24.9,24.2463,0.6067,34.0333,0.0,515.5667
1.5833,24.9,24.9,23.2417,0.5967,33.3,0.0,515.5567
1.9167,25.3667,25.3667,23.777,0.5867,32.5667,0.0,515.5467
2.0,25.8,25.8,25.3387,0.6,31.9667,0.0,515.5367
1.75,25.8,25.8,25.871,0.6033,31.5,0.0,515.53
2.0833,25.7667,25.7667,24.345,0.6033,31.2667,0.0,515.5267
2.6667,25.7,25.7,23.8463,0.6067,31.0333,0.0,515.5233
3.5,25.6,25.6,23.861,0.6067,30.9,0.0,515.52
3.75,25.6667,25.6667,25.418,0.61,30.8,0.0,515.52
3.8333,25.7667,25.7667,24.4007,0.6133,30.8,0.0,515.52
3.6667,25.7667,25.7667,23.382,0.62,30.5667,0.0,515.5167
3.1667,26.1,26.1,23.3917,0.6233,30.4333,0.0,515.5133
2.8333,26.0667,26.0667,24.4297,0.63,29.9667,0.0,515.5067
2.3333,26.2,26.2,25.4667,0.6233,29.9667,0.0,515.5067
2.1667,26.4,26.4,20.8423,0.65,31.0333,0.0,515.5233
2.8333,26.6333,26.6333,18.2757,0.6867,32.6,0.3333,515.5467
3.6667,26.8,26.8,17.7653,0.7133,32.9667,0.3333,515.5533
3.5833,26.5667,26.5667,20.856,0.7367,33.0,11.4667,515.5533
2.6667,26.8667,26.8667,22.916,0.7633,36.0667,15.7333,515.59
2.0,27.3333,27.3333,23.9447,0.7867,40.7333,15.7333,515.6467
2.25,27.9333,27.9333,23.946,0.7767,42.4333,6.0667,515.6667
2.4167,28.0333,28.0333,23.9457,0.7467,39.8667,1.4667,515.6367
2.3333,28.0,28.0,21.8913,0.7267,36.3,1.4667,515.5933
2.5,27.6,27.6,22.4023,0.6933,34.3333,0.0,515.57
2.75,27.4,27.4,22.3993,0.6567,32.6333,0.0,515.5467
2.8333,27.3333,27.3333,20.3487,0.63,30.9333,0.0,515.5233
2.6667,27.5,27.5,17.2733,0.65,29.8667,0.2,515.5067
3.25,27.2667,27.2667,15.7337,0.6833,29.5,0.4667,515.5
4.0,27.2,27.2,18.2893,0.73,29.5,1.0333,515.5
4.0833,27.0,27.0,21.8647,0.7,30.4667,0.8333,515.5133
3.4167,27.5667,27.5667,24.4127,0.68,32.6667,0.5667,515.5433
2.9167,27.9667,27.9667,26.4463,0.6433,33.3667,0.0,515.5533
3.0833,28.1,28.1,23.3787,0.7233,43.2667,16.7333,515.6467
3.25,27.5667,27.5667,17.765,0.8067,61.5,56.6,515.7967
3.25,27.4,27.4,12.1537,0.8733,78.1,59.8,515.95
2.8333,27.0333,27.0333,10.624,0.8633,77.4,46.7667,515.9533
2.4167,26.6667,26.6667,12.657,0.81,63.5333,6.9,515.8533
2.25,25.6667,25.6667,13.6717,0.7733,49.5333,3.7,515.7333
2.5,24.9667,24.9667,14.1777,0.77,42.5333,2.1,515.6667
2.4167,24.9667,24.9667,13.1587,0.81,50.8667,8.4667,515.7167
2.0833,25.1333,25.1333,14.1673,0.8333,67.6,9.0333,515.85
1.8333,24.8333,24.8333,14.67,0.8167,77.5667,6.9333,515.94
1.9167,24.1333,24.1333,19.217,0.7633,70.2,0.5667,515.8967
1.8333,24.1,24.1,22.2407,0.7233,55.3333,0.0,515.7833
1.6667,24.8,24.8,25.2643,0.71,45.1333,0.0,515.69
1.6667,25.3333,25.3333,23.2317,0.7367,41.4,0.1,515.6533
1.8333,25.6333,25.6333,20.1927,0.76,43.4,0.3,515.6733
1.9167,25.8333,25.8333,19.6763,0.78,47.8333,0.3,515.72
1.8333,26.4667,26.4667,20.672,0.7667,47.4667,0.2,515.7167
1.75,26.8667,26.8667,23.1773,0.7533,42.5,0.0,515.6633
1.75,27.3,27.3,25.1747,0.7333,36.7,0.0,515.6
1.9167,27.4,27.4,26.1653,0.71,34.3667,0.0,515.57
2.0833,26.9,26.9,25.6497,0.71,32.8,0.0,515.55
1.75,25.7667,25.7667,23.6287,0.7133,31.6333,0.0,515.5333
1.25,24.8,24.8,19.6083,0.75,30.9,0.3667,515.5233
1.0,24.5,24.5,19.596,0.77,33.3,13.6667,515.5533
1.25,25.0,25.0,19.085,0.7867,37.2333,14.7333,515.6033
1.0,25.3333,25.3333,21.5773,0.7667,39.0667,14.3667,515.6267
0.5,25.1667,25.1667,20.5667,0.76,37.1667,1.0667,515.6033
0.3333,24.4333,24.4333,22.0537,0.76,33.7333,0.0,515.56
0.6667,24.3333,24.3333,21.046,0.7633,31.9,0.0333,515.5367
1.1667,24.7667,24.7667,20.0403,0.7733,36.1333,2.6667,515.5867
1.3333,25.5,25.5,17.041,0.7967,40.2333,24.6333,515.6333
1.5833,25.6667,25.6667,17.0333,0.8333,43.1333,35.8,515.67
1.6667,25.8333,25.8333,19.514,0.8267,40.7333,33.1667,515.6433
1.75,26.0,26.0,21.994,0.79,36.9,11.2,515.6
1.75,25.8333,25.8333,22.9807,0.75,34.2667,0.0,515.5667
1.25,25.5667,25.5667,21.9777,0.75,31.4667,0.1,515.53
0.75,24.9667,24.9667,20.48,0.7567,30.5333,0.1,515.5167
0.1667,25.1,25.1,20.4727,0.75,30.1333,0.1,515.51
0.0833,25.1667,25.1667,19.4737,0.74,31.4,0.0,515.5267
0.25,25.7333,25.7333,19.964,0.7433,32.9333,7.0667,515.5467
0.5,26.0,26.0,21.445,0.7433,33.6333,7.0667,515.5567
0.8333,25.7333,25.7333,20.9447,0.78,34.8333,19.3,515.57
0.9167,25.3333,25.3333,20.94,0.79,39.1,28.5333,515.62
1.4167,25.3667,25.3667,17.9623,0.8167,41.1,28.7333,515.6467
1.8333,25.8333,25.8333,19.9397,0.7933,41.2,24.8333,515.65
2.0833,26.2,26.2,20.926,0.78,38.4,8.5333,515.62
1.9167,25.8667,25.8667,22.4083,0.7433,38.2,8.6667,515.6167
1.8333,25.7,25.7,21.4153,0.7333,36.8,0.3333,515.6
1.9167,25.4667,25.4667,21.4127,0.7,34.6667,0.4,515.5733
1.5833,25.4333,25.4333,21.9057,0.71,32.8667,0.1667,515.55
1.1667,25.0,25.0,22.399,0.7133,32.3,4.1,515.54
0.8333,24.9,24.9,19.9237,0.7833,36.0667,19.1333,515.5833
0.9167,24.7667,24.7667,15.964,0.85,43.5667,20.9667,515.6667
1.0,24.9333,24.9333,12.9947,0.8833,50.5333,20.5333,515.7467
1.0,25.1,25.1,11.015,0.8633,49.7,5.6,515.74
0.9167,24.9333,24.9333,10.52,0.8467,49.4667,10.4,515.7367
0.8333,24.3667,24.3667,9.5297,0.87,46.9,11.3,515.71
0.6667,23.7667,23.7667,10.0247,0.9,49.7667,11.3667,515.74
0.5833,23.7333,23.7333,10.0243,0.92,48.5333,13.7,515.73
0.9167,24.2,24.2,10.0243,0.9233,78.8667,18.1333,515.9033
1.3333,24.4667,24.4667,9.529,0.92,111.4667,18.6,516.0833
1.6667,24.8,24.8,9.5293,0.92,136.6667,25.7667,516.2333
1.5833,24.6667,24.6667,13.0007,0.8833,126.0,18.3667,516.1967
1.0,24.8,24.8,14.4893,0.87,101.9,18.4667,516.0833
0.5,24.7,24.7,15.9783,0.8567,80.4333,3.5333,515.9667
0.0,24.6667,24.6667,15.9827,0.85,64.3667,5.7333,515.8667
0.0,24.1667,24.1667,18.468,0.83,56.2,5.1,515.8033
0.1667,24.0667,24.0667,19.961,0.7967,57.9333,3.8333,515.8133
0.3333,24.0667,24.0667,18.475,0.8167,56.6,2.7667,515.8
1.1667,24.4667,24.4667,16.989,0.8367,56.0,3.7,515.7933
1.8333,24.3,24.3,15.0033,0.8433,52.3667,3.9333,515.7667
2.25,23.9333,23.9333,14.509,0.8433,62.2667,1.5,515.8433
2.0,23.7667,23.7667,15.0117,0.8433,70.2667,2.2333,515.91
1.4167,23.7,23.7,17.506,0.8533,71.9667,2.6667,515.9233
1.0833,23.5333,23.5333,19.0053,0.8367,63.5,2.5333,515.86
1.0833,23.8,23.8,20.0093,0.8133,55.4333,0.7,515.7933
1.4167,24.2667,24.2667,20.5157,0.7867,49.9667,0.0,515.7433
1.5833,25.1333,25.1333,21.5207,0.8,44.7667,0.5333,515.69
1.4167,25.1333,25.1333,22.5283,0.8,42.3667,2.4,515.6633
1.0,25.2667,25.2667,23.5367,0.8067,42.2,4.8667,515.66
0.75,25.2667,25.2667,22.5433,0.79,42.1667,7.9,515.66
0.9167,25.3,25.3,21.5513,0.7833,41.4333,6.0333,515.6533
1.3333,25.1333,25.1333,20.0573,0.7833,40.3667,3.7333,515.6433
1.8333,25.0667,25.0667,21.0663,0.78,40.9333,3.2,515.65
1.9167,24.7,24.7,21.074,0.79,44.6,20.6667,515.6867
1.9167,24.0,24.0,19.5733,0.8,45.0667,21.0333,515.69
1.8333,23.5667,23.5667,17.5703,0.8067,44.3667,24.1667,515.6833
1.9167,23.4,23.4,14.5597,0.8233,43.1,8.2333,515.67
2.0833,23.9667,23.9667,13.5563,0.8267,46.5667,8.4333,515.7067
2.0833,24.2667,24.2667,11.5443,0.8533,56.3667,30.0667,515.7967
1.9167,25.0667,25.0667,10.537,0.88,60.2,31.3,515.8333
1.75,24.9333,24.9333,9.5287,0.9233,62.5667,34.0,515.8533
1.75,24.8333,24.8333,9.527,0.9433,77.4333,29.1667,515.9267
1.6667,24.6333,24.6333,9.525,0.9467,181.6,38.0667,516.3267
1.5833,24.9,24.9,10.0283,0.9167,240.0,34.7,516.5867
1.4167,25.0667,25.0667,10.5317,0.8933,258.6667,13.1667,516.6667
1.3333,24.9333,24.9333,12.0467,0.89,179.6667,4.7,516.4033
1.5833,24.6333,24.6333,12.0447,0.8933,154.3333,13.4,516.31
1.9167,24.6,24.6,11.536,0.8567,153.6667,12.0,516.31
2.6667,24.5667,24.5667,11.5353,0.82,154.6667,8.8,516.3133
3.0833,24.7,24.7,13.0533,0.81,138.6667,1.3667,516.2467
3.0,25.0,25.0,17.107,0.82,121.0,1.3333,516.1733
2.5,25.1667,25.1667,16.0897,0.8233,107.1667,1.4667,516.1133
1.9167,25.1667,25.1667,15.58,0.8233,100.7667,1.4667,516.0867
1.8333,24.5667,24.5667,13.041,0.8467,104.7667,4.8667,516.1033
1.8333,24.1333,24.1333,13.0363,0.8633,122.9333,14.0,516.1833
1.9167,24.4333,24.4333,13.0323,0.8667,160.0,21.8667,516.33
2.5,25.0333,25.0333,14.0447,0.8467,174.6667,18.4667,516.3867
3.0,25.3333,25.3333,16.073,0.8333,163.0,9.2,516.3367
3.25,24.7667,24.7667,18.611,0.8067,127.6333,0.1,516.1967
3.0,24.2667,24.2667,19.1143,0.7967,97.9,0.4333,516.0733
2.6667,24.2333,24.2333,20.126,0.7833,84.0,0.4333,516.0033
2.5833,24.4667,24.4667,18.0843,0.79,75.3,0.4333,515.9533
2.3333,24.4667,24.4667,19.0953,0.7833,73.5,0.1,515.94
2.1667,24.1,24.1,16.0337,0.79,71.8,0.1,515.9267
1.8333,23.4333,23.4333,16.5337,0.79,70.5,9.3,515.9167
1.6667,23.1667,23.1667,12.961,0.8267,70.6333,9.8667,515.9167
1.4167,23.0333,23.0333,13.9687,0.8367,73.9667,15.3667,515.94
1.3333,23.3667,23.3667,13.449,0.8433,77.1667,15.2333,515.9633
1.3333,23.6,23.6,16.491,0.8233,86.2333,18.2,516.01
1.4167,24.1667,24.1667,18.514,0.8167,97.1667,18.5667,516.0667
1.5,24.0333,24.0333,20.0267,0.8033,99.7667,9.4,516.0833
1.5,23.9,23.9,21.5373,0.79,90.2333,5.8667,516.0333
1.4167,23.4667,23.4667,22.5383,0.7733,74.1,0.0,515.94
1.3333,23.5,23.5,21.5053,0.7767,64.9,0.0,515.8733
1.5,23.5,23.5,19.454,0.7667,57.5667,0.0667,515.8167
1.75,23.9667,23.9667,18.926,0.7633,53.9333,0.0667,515.7833
1.9167,24.2667,24.2667,17.8927,0.7767,51.8333,0.9,515.7633
1.8333,23.7333,23.7333,18.38,0.7933,52.3667,1.1,515.7667
1.5833,23.1667,23.1667,17.3437,0.8,51.9333,1.2,515.7633
1.4167,23.3333,23.3333,18.8443,0.79,50.7667,1.4667,515.75
1.3333,24.1,24.1,18.3143,0.78,49.9667,1.2,515.7433
1.4167,24.4667,24.4667,18.7963,0.7867,53.4,4.1667,515.7733
1.5833,24.1,24.1,18.7717,0.79,55.7333,5.4333,515.7967
1.6667,24.0,24.0,19.7557,0.79,59.7,6.9667,515.83
1.25,24.0,24.0,19.728,0.79,60.8333,4.1333,515.84
0.75,24.0,24.0,19.1967,0.7933,64.5,4.7,515.87
0.8333,23.9,23.9,17.152,0.82,71.8333,4.8667,515.92
1.4167,23.9,23.9,15.6127,0.82,90.8,5.5,516.02
1.9167,24.2667,24.2667,15.5843,0.7833,92.8333,2.5667,516.0367
1.8333,24.4667,24.4667,17.5633,0.7633,84.4333,4.8667,515.98
1.5,24.3667,24.3667,16.032,0.7667,69.6333,4.0667,515.91
1.25,24.4,24.4,14.5,0.7833,69.4667,4.0667,515.91
1.0,24.4333,24.4333,11.964,0.7833,69.4667,0.3333,515.91
1.0,24.5333,24.5333,11.9397,0.8067,63.3667,0.9,515.8633
1.25,24.6333,24.6333,13.906,0.8267,58.3,0.9,515.82
1.5,24.1333,24.1333,13.379,0.8633,57.8333,3.9667,515.8133
1.1667,23.7333,23.7333,12.8567,0.87,60.6,3.6333,515.8367
0.5833,23.5333,23.5333,9.843,0.89,64.8,3.9333,515.8733
0.3333,23.8333,23.8333,8.8237,0.9067,66.1667,4.5,515.8867
0.6667,24.0333,24.0333,8.799,0.9167,69.8667,12.3,515.9133
0.9167,23.8333,23.8333,8.774,0.9133,116.5667,15.8667,516.1167
0.8333,24.0,24.0,9.734,0.8867,158.5667,17.0333,516.31
1.0833,24.1333,24.1333,11.1837,0.8733,201.0,9.7333,516.4867
1.4167,23.6,23.6,13.1213,0.8767,184.6667,7.0667,516.4267
1.5,23.0333,23.0333,12.11,0.8833,164.0,5.2667,516.3467
1.25,22.7,22.7,14.031,0.8533,131.3333,4.4667,516.22
1.25,23.1667,23.1667,15.9447,0.82,112.0,3.2667,516.14
1.5,23.2667,23.2667,17.866,0.8,99.8667,0.2,516.0867
1.5833,23.1,23.1,16.3603,0.83,111.5333,6.5667,516.1333
1.4167,23.0667,23.0667,16.309,0.8333,118.2,6.6,516.1633
1.4167,23.7667,23.7667,18.205,0.8033,119.5,6.4,516.1667
1.5833,24.4667,24.4667,20.0967,0.76,111.5,0.1333,516.1333
1.3333,24.5333,24.5333,20.044,0.75,103.3,0.4333,516.0967
0.9167,24.0667,24.0667,17.1063,0.7533,107.1333,0.4333,516.1167
1.0,23.9333,23.9333,13.2153,0.7767,138.1333,10.4333,516.1967
1.5,24.2,24.2,13.1613,0.7633,239.3333,10.1333,516.58
1.6667,24.3333,24.3333,16.4687,0.74,261.6667,10.1333,516.6933
1.3333,23.9,23.9,21.204,0.6867,237.6667,0.0333,516.6567
1.0,23.1667,23.1667,19.7233,0.6833,143.3333,0.0,516.3033
1.0,22.5,22.5,18.2427,0.67,120.6667,0.0,516.1867
1.0,22.0333,22.0333,15.8157,0.66,108.0,0.0,516.12
1.0,22.3667,22.3667,18.1293,0.6433,98.8333,0.0,516.08
1.0833,23.0333,23.0333,15.2563,0.7267,103.8333,11.3333,516.09
1.1667,23.1667,23.1667,13.3327,0.78,248.1667,18.9,516.59
0.9167,22.9667,22.9667,12.3333,0.79,309.6667,18.9,516.87
0.5833,23.0667,23.0667,15.1087,0.7267,324.3333,7.5667,516.9733
0.75,23.4667,23.4667,18.8063,0.6667,191.6667,0.0,516.54
1.25,23.8667,23.8667,15.0313,0.7167,249.6667,16.3667,516.62
1.4167,23.0667,23.0667,15.447,0.74,315.6667,16.6333,516.85
1.0833,22.0333,22.0333,14.0003,0.7933,345.3333,16.6333,516.9433
0.75,21.8333,21.8333,14.896,0.77,324.0,14.5667,516.9467
0.75,22.2667,22.2667,11.6217,0.78,304.0,17.3333,516.8833
1.3333,22.8667,22.8667,8.8187,0.82,498.6667,25.0333,517.44
1.9167,22.0,22.0,9.7013,0.7933,602.0,10.7667,517.74
2.1667,21.5667,21.5667,13.3313,0.7433,627.0,7.7333,517.82
1.8333,22.0,22.0,17.4087,0.67,453.0,0.0333,517.3733
1.5,23.0333,23.0333,20.0987,0.6833,301.3333,0.0,516.9333
1.5,23.5,23.5,16.4167,0.7233,246.3333,0.0,516.7367
1.3333,23.4,23.4,12.2877,0.8033,411.6667,23.3667,516.9767
1.1667,23.1,23.1,9.069,0.8433,742.0,25.9333,517.8367
1.0,22.6333,22.6333,11.2973,0.85,841.6667,25.9333,518.26
1.0,22.3333,22.3333,14.4203,0.7933,699.0,2.5667,518.1433
1.0833,21.9333,21.9333,16.6303,0.7467,394.6667,0.0,517.4033
1.1667,22.0667,22.0667,18.8297,0.7033,323.0,0.0,517.0967
1.75,22.3,22.3,17.446,0.7,299.3333,0.4,516.95
2.25,22.6,22.6,13.835,0.7833,305.0,6.8667,516.94
2.4167,22.5667,22.5667,9.3373,0.8567,353.6667,7.7333,517.0867
2.0833,22.7333,22.7333,10.192,0.8467,451.6667,7.3333,517.4
1.75,22.8,22.8,14.1567,0.7533,481.6667,0.8667,517.4967
1.75,22.7667,22.7667,16.788,0.6867,445.6667,0.0,517.3867
1.5833,22.1667,22.1667,14.1053,0.6933,348.3333,0.5333,517.0933
1.4167,21.8333,21.8333,10.1,0.7367,304.3333,4.4333,516.9533
1.3333,21.1,21.1,7.8687,0.77,296.6667,5.7333,516.9267
1.4167,20.2667,20.2667,8.7277,0.76,292.0,5.2,516.91
1.3333,19.7,19.7,10.8997,0.74,276.0,1.5,516.85
1.1667,20.0333,20.0333,14.378,0.7167,247.3333,0.2,516.7433
0.9167,20.9667,20.9667,17.8493,0.71,226.3333,0.2,516.66
0.8333,21.7,21.7,20.002,0.6767,210.6667,0.0,516.5933
1.0,22.4667,22.4667,19.5333,0.6533,196.6667,0.0,516.53
1.25,22.9667,22.9667,19.4993,0.6467,185.3333,0.0,516.4767
1.25,22.9333,22.9333,19.467,0.65,175.6667,0.0,516.43
1.0,21.5333,21.5333,20.3063,0.6633,167.6667,0.0,516.39
0.9167,20.3,20.3,19.844,0.6633,161.6667,0.0,516.36
1.0833,19.2333,19.2333,18.9513,0.67,157.3333,0.0,516.34
1.3333,19.3333,19.3333,18.0613,0.6667,162.6667,0.0,516.3667
1.4167,19.3333,19.3333,17.6067,0.67,176.0,0.0,516.43
1.25,19.3667,19.3667,18.0177,0.66,183.3333,0.0,516.4667
1.0,19.2333,19.2333,18.8607,0.6433,176.0,0.0,516.43
1.1667,18.8333,18.8333,19.7043,0.64,158.6667,0.0,516.3433
1.5833,18.9,18.9,20.1177,0.6433,146.0,0.0,516.2767
1.6667,19.5,19.5,19.242,0.6633,140.0,0.0,516.2433
1.3333,19.8667,19.8667,18.7983,0.66,135.6667,0.0,516.2167
1.0,20.5,20.5,18.786,0.6667,131.3333,0.0,516.19
1.0,21.0,21.0,19.206,0.66,128.0,0.0,516.17
1.0833,22.1,22.1,19.1977,0.6633,124.6667,0.0,516.15
1.1667,22.3,22.3,19.191,0.6767,122.6667,0.0,516.1367
1.4167,22.3667,22.3667,19.1863,0.6833,120.3333,0.0,516.1233
1.5833,22.3333,22.3333,19.1833,0.6967,118.6667,0.0,516.1133
1.5833,22.6667,22.6667,18.753,0.68,116.0,0.0,516.0967
1.4167,22.3,22.3,19.1823,0.6767,113.0,0.0,516.0767
1.5,21.6667,21.6667,18.7553,0.6867,109.6667,0.0,516.0567
