Time,Ban_Don,Cau_14,Dak_Mot,Dak_to,Duc_Xuyen,Giang_Son,Kon_Plong,Kon_Tum,Krong_Buk,Trung_Nghia
1995-06-11,78.5,55.4,55.7,-1e-30,20.5,13.7,14.9,33.5,0.3,51.8
1995-06-12,78.5,54.5,43.0,-1e-30,19.6,12.5,14.0,33.5,0.3,83.5
1995-06-13,67.5,52.6,37.9,-1e-30,19.6,11.8,12.0,30.8,0.3,63.1
1995-06-14,61.8,53.6,32.4,-1e-30,21.9,12.7,11.3,28.1,0.7,57.4
1995-06-15,68.7,68.5,30.4,-1e-30,26.8,14.2,10.9,27.2,0.5,45.0
1995-06-16,91.7,71.0,27.3,-1e-30,29.8,16.1,10.9,26.3,0.3,41.9
1995-06-17,90.0,78.8,27.3,-1e-30,26.3,21.1,10.5,25.4,0.3,39.7
1995-06-18,90.0,74.8,27.3,-1e-30,23.9,18.8,10.2,24.6,0.3,36.4
1995-06-19,102.0,74.8,30.4,-1e-30,23.9,15.9,13.2,23.7,0.4,38.4
1995-06-20,88.3,68.5,32.8,-1e-30,27.8,17.1,13.6,29.9,0.5,37.1
1995-06-21,90.0,78.8,25.9,-1e-30,38.6,20.1,11.6,28.1,0.4,37.1
1995-06-22,98.5,94.7,25.2,-1e-30,52.3,21.1,10.2,26.3,0.3,35.8
1995-06-23,116.0,108.0,28.9,-1e-30,36.9,23.1,12.4,34.4,0.3,32.6
1995-06-24,119.0,105.0,31.4,-1e-30,37.4,23.6,14.0,35.3,0.3,34.5
1995-06-25,121.0,101.0,36.2,-1e-30,37.4,22.1,16.5,35.3,0.2,36.4
1995-06-26,124.0,104.0,35.1,-1e-30,33.5,22.1,17.4,38.9,0.2,45.0
1995-06-27,162.0,101.0,40.8,-1e-30,34.0,21.1,13.2,38.9,0.2,42.7
1995-06-28,129.0,104.0,44.9,-1e-30,32.6,17.6,18.3,42.7,0.2,61.1
1995-06-29,142.0,115.0,49.9,-1e-30,75.6,15.6,40.3,70.8,0.2,51.8
1995-06-30,220.0,157.0,58.8,-1e-30,103.0,15.9,24.1,64.4,0.2,92.6
1995-07-01,204.0,191.0,71.1,-1e-30,113.0,18.6,24.2,64.4,0.5,88.0
1995-07-02,221.0,200.0,106.0,-1e-30,143.0,19.6,41.4,77.8,0.4,88.7
1995-07-03,228.0,214.0,75.0,-1e-30,86.2,20.6,25.7,70.8,0.3,198.0
1995-07-04,226.0,177.0,66.0,-1e-30,68.2,21.6,18.7,57.4,0.3,140.0
1995-07-05,229.0,178.0,56.0,-1e-30,61.2,21.8,16.3,47.7,0.3,119.0
1995-07-06,191.0,165.0,45.2,-1e-30,54.0,24.1,16.0,39.8,0.3,88.0
1995-07-07,214.0,178.0,43.2,-1e-30,58.0,28.8,19.2,42.7,0.6,68.9
1995-07-08,201.0,183.0,43.0,-1e-30,83.9,31.5,17.4,42.7,0.3,63.1
1995-07-09,201.0,196.0,50.2,-1e-30,86.9,33.2,18.3,40.7,0.3,62.1
1995-07-10,210.0,200.0,59.3,-1e-30,75.9,33.7,17.0,48.7,0.3,64.0
1995-07-11,252.0,197.0,71.7,-1e-30,97.6,30.2,15.7,45.7,0.3,74.0
1995-07-12,308.0,190.0,69.4,-1e-30,71.1,29.1,16.5,42.7,0.2,85.8
1995-07-13,290.0,181.0,56.4,-1e-30,61.0,28.3,14.4,41.7,0.2,86.9
1995-07-14,296.0,191.0,51.5,-1e-30,61.7,25.7,13.2,38.0,0.2,79.1
1995-07-15,303.0,191.0,50.2,-1e-30,53.0,23.1,13.6,38.0,0.2,70.9
1995-07-16,198.0,177.0,65.8,-1e-30,45.5,20.1,15.7,47.2,0.2,65.0
1995-07-17,270.0,184.0,71.7,-1e-30,54.4,18.6,15.7,70.6,0.4,83.9
1995-07-18,246.0,202.0,120.0,-1e-30,60.9,21.8,35.8,117.0,0.2,119.0
1995-07-19,228.0,194.0,89.4,-1e-30,61.7,32.9,23.5,100.0,0.2,195.0
1995-07-20,208.0,180.0,62.9,-1e-30,48.1,36.5,17.4,66.7,0.2,164.0
1995-07-21,191.0,169.0,52.9,-1e-30,50.2,33.7,15.3,52.1,0.3,102.0
1995-07-22,193.0,175.0,48.8,-1e-30,48.8,30.2,14.9,49.0,0.2,78.1
1995-07-23,192.0,169.0,48.1,-1e-30,46.1,29.6,14.0,44.7,0.2,69.9
1995-07-24,176.0,162.0,47.5,-1e-30,40.4,28.0,15.7,41.7,0.2,64.0
1995-07-25,171.0,162.0,45.5,-1e-30,41.6,25.2,15.7,42.0,0.2,62.1
1995-07-26,175.0,156.0,53.6,-1e-30,42.2,22.8,14.4,38.0,0.2,61.1
1995-07-27,166.0,153.0,48.8,-1e-30,40.4,22.6,13.6,36.9,0.2,69.9
1995-07-28,150.0,142.0,51.5,-1e-30,39.2,21.6,13.7,34.0,0.2,68.0
1995-07-29,149.0,140.0,91.9,-1e-30,42.2,20.1,18.1,38.2,0.2,61.1
1995-07-30,175.0,143.0,160.0,-1e-30,57.3,18.6,45.5,110.0,0.2,104.0
1995-07-31,199.0,157.0,227.0,-1e-30,69.3,20.8,52.4,139.0,0.5,225.0
1995-08-01,189.0,159.0,157.0,-1e-30,55.8,20.6,33.1,116.0,0.8,350.0
1995-08-02,164.0,147.0,107.0,-1e-30,44.8,21.1,22.5,79.6,0.7,280.0
1995-08-03,149.0,138.0,88.9,-1e-30,46.1,22.6,18.6,61.8,0.5,184.0
1995-08-04,144.0,132.0,104.0,-1e-30,39.2,24.6,17.2,54.6,0.5,140.0
1995-08-05,138.0,129.0,94.8,-1e-30,41.0,23.6,18.0,52.9,0.4,142.0
1995-08-06,135.0,130.0,94.4,-1e-30,39.8,25.7,17.4,51.8,0.3,137.0
1995-08-07,173.0,125.0,73.7,-1e-30,37.4,25.4,15.6,46.7,0.3,137.0
1995-08-08,144.0,127.0,71.7,-1e-30,37.4,24.4,15.0,45.7,0.2,110.0
1995-08-09,142.0,129.0,65.0,-1e-30,44.8,24.6,20.1,48.7,0.2,101.0
1995-08-10,205.0,143.0,63.6,-1e-30,50.2,23.4,23.5,54.0,0.3,98.8
1995-08-11,179.0,152.0,62.9,-1e-30,53.0,23.1,24.1,51.8,0.3,89.2
1995-08-12,201.0,170.0,66.5,-1e-30,60.9,22.8,24.7,50.7,0.4,88.0
1995-08-13,195.0,172.0,59.3,-1e-30,54.4,22.6,19.2,48.7,0.3,84.6
1995-08-14,187.0,165.0,58.6,-1e-30,50.2,24.1,16.1,42.7,0.3,85.8
1995-08-15,177.0,169.0,54.3,-1e-30,46.8,25.2,15.7,38.0,0.3,77.1
1995-08-16,171.0,172.0,55.7,-1e-30,58.7,23.6,23.5,40.7,0.3,74.0
1995-08-17,177.0,174.0,50.2,-1e-30,53.7,22.8,16.5,41.7,0.3,77.1
1995-08-18,173.0,165.0,57.9,-1e-30,50.2,21.4,15.7,62.0,0.3,70.9
1995-08-19,166.0,157.0,53.4,-1e-30,51.6,21.1,15.3,63.1,0.3,100.0
1995-08-20,164.0,169.0,68.0,-1e-30,51.6,23.4,19.8,62.0,0.3,84.6
1995-08-21,175.0,163.0,76.2,-1e-30,49.5,23.6,22.5,57.1,0.3,85.8
1995-08-22,183.0,184.0,81.0,-1e-30,54.4,25.4,55.1,106.0,0.3,100.0
1995-08-23,223.0,210.0,91.7,-1e-30,53.0,24.4,31.2,111.0,0.8,131.0
1995-08-24,292.0,217.0,119.0,-1e-30,49.0,24.1,54.6,138.0,0.3,175.0
1995-08-25,352.0,219.0,167.0,-1e-30,53.7,24.9,66.6,233.0,0.4,251.0
1995-08-26,292.0,232.0,111.0,-1e-30,125.0,25.7,51.0,145.0,0.4,328.0
1995-08-27,341.0,296.0,108.0,-1e-30,147.0,28.5,47.8,153.0,0.5,233.0
1995-08-28,378.0,314.0,112.0,-1e-30,149.0,31.0,86.2,238.0,1.2,250.0
1995-08-29,345.0,306.0,170.0,-1e-30,141.0,32.6,127.0,289.0,1.5,322.0
1995-08-30,327.0,296.0,226.0,-1e-30,147.0,35.7,107.0,326.0,1.5,391.0
1995-08-31,320.0,294.0,199.0,-1e-30,142.0,37.1,70.1,243.0,1.0,424.0
1995-09-01,320.0,289.0,163.0,-1e-30,127.0,37.4,50.7,186.0,0.8,371.0
1995-09-02,380.0,284.0,169.0,-1e-30,122.0,34.9,68.9,154.0,0.5,300.0
1995-09-03,470.0,284.0,150.0,-1e-30,106.0,33.7,57.2,160.0,4.4,280.0
1995-09-04,480.0,299.0,135.0,-1e-30,149.0,38.6,52.6,168.0,5.4,289.0
1995-09-05,487.0,325.0,173.0,-1e-30,140.0,48.3,64.3,162.0,4.4,260.0
1995-09-06,396.0,312.0,151.0,-1e-30,134.0,60.0,47.2,173.0,3.2,305.0
1995-09-07,368.0,312.0,154.0,-1e-30,141.0,65.1,40.3,151.0,2.2,272.0
1995-09-08,391.0,314.0,141.0,-1e-30,125.0,60.6,38.2,132.0,1.9,243.0
1995-09-09,387.0,304.0,134.0,-1e-30,116.0,51.4,40.8,125.0,1.8,257.0
1995-09-10,357.0,296.0,127.0,-1e-30,119.0,44.4,35.4,130.0,4.3,225.0
1995-09-11,351.0,294.0,122.0,-1e-30,110.0,40.3,52.5,135.0,8.8,238.0
1995-09-12,341.0,282.0,121.0,-1e-30,94.4,39.7,81.0,162.0,22.0,218.0
1995-09-13,307.0,266.0,145.0,-1e-30,86.0,45.5,58.7,147.0,4.8,254.0
1995-09-14,402.0,291.0,134.0,-1e-30,87.4,65.7,47.5,144.0,5.2,238.0
1995-09-15,605.0,371.0,132.0,-1e-30,247.0,88.8,47.3,151.0,4.4,238.0
1995-09-16,607.0,439.0,114.0,-1e-30,298.0,99.7,38.4,140.0,4.3,240.0
1995-09-17,531.0,451.0,107.0,-1e-30,191.0,99.8,35.4,123.0,4.3,212.0
1995-09-18,494.0,437.0,97.3,-1e-30,144.0,102.0,33.5,109.0,3.6,197.0
1995-09-19,456.0,399.0,91.1,-1e-30,131.0,97.7,32.9,103.0,3.1,172.0
1995-09-20,434.0,384.0,88.6,-1e-30,124.0,88.3,30.5,94.4,2.5,162.0
1995-09-21,484.0,376.0,99.1,-1e-30,130.0,76.3,31.7,96.0,6.9,154.0
1995-09-22,460.0,379.0,90.3,-1e-30,129.0,65.5,33.3,103.0,7.9,156.0
1995-09-23,467.0,384.0,125.0,-1e-30,138.0,65.2,37.4,109.0,15.0,153.0
1995-09-24,527.0,430.0,100.0,-1e-30,277.0,86.6,30.9,101.0,7.3,257.0
1995-09-25,507.0,460.0,87.8,-1e-30,240.0,98.4,27.9,89.6,4.8,187.0
1995-09-26,487.0,456.0,82.8,-1e-30,169.0,98.6,25.9,82.1,3.6,153.0
1995-09-27,457.0,426.0,82.8,-1e-30,142.0,88.2,24.7,74.9,2.8,142.0
1995-09-28,561.0,397.0,77.9,-1e-30,126.0,69.4,24.7,72.2,2.5,134.0
1995-09-29,502.0,390.0,77.1,-1e-30,118.0,59.5,25.9,72.2,17.4,127.0
1995-09-30,477.0,386.0,74.0,-1e-30,120.0,69.4,28.6,76.3,18.5,128.0
1995-10-01,489.0,443.0,77.9,-1e-30,166.0,77.8,28.6,76.3,6.8,128.0
1995-10-02,537.0,456.0,71.7,-1e-30,185.0,90.1,28.6,79.2,6.0,128.0
1995-10-03,569.0,477.0,74.7,-1e-30,150.0,97.2,27.3,94.4,6.0,131.0
1995-10-04,519.0,457.0,74.7,-1e-30,141.0,98.6,24.1,89.8,4.6,150.0
1995-10-05,531.0,452.0,79.6,-1e-30,150.0,89.6,32.6,92.2,10.1,134.0
1995-10-06,934.0,575.0,87.8,-1e-30,264.0,87.3,91.2,137.0,17.8,140.0
1995-10-07,924.0,612.0,134.0,-1e-30,312.0,91.0,296.0,433.0,54.0,168.0
1995-10-08,800.0,616.0,114.0,-1e-30,338.0,101.0,165.0,388.0,18.0,342.0
1995-10-09,727.0,616.0,88.6,-1e-30,274.0,114.0,81.2,206.0,13.1,371.0
1995-10-10,676.0,610.0,89.4,-1e-30,233.0,130.0,149.0,168.0,13.1,234.0
1995-10-11,646.0,597.0,100.0,-1e-30,219.0,140.0,145.0,248.0,10.8,202.0
1995-10-12,646.0,591.0,98.2,-1e-30,259.0,148.0,105.0,218.0,22.6,230.0
1995-10-13,623.0,586.0,91.1,-1e-30,215.0,148.0,78.7,158.0,10.3,259.0
1995-10-14,602.0,574.0,91.1,-1e-30,222.0,148.0,66.0,140.0,10.0,210.0
1995-10-15,620.0,569.0,91.1,-1e-30,184.0,149.0,68.2,148.0,8.6,183.0
1995-10-16,618.0,559.0,104.0,-1e-30,194.0,146.0,64.3,147.0,7.6,191.0
1995-10-17,577.0,541.0,87.8,-1e-30,184.0,134.0,56.6,130.0,7.3,205.0
1995-10-18,542.0,511.0,82.8,-1e-30,152.0,118.0,49.2,115.0,6.6,178.0
1995-10-19,510.0,479.0,79.6,-1e-30,142.0,99.8,46.7,104.0,6.0,162.0
1995-10-20,478.0,449.0,74.7,-1e-30,133.0,85.2,44.6,104.0,5.6,148.0
1995-10-21,444.0,419.0,71.7,-1e-30,124.0,74.7,41.4,96.4,5.6,144.0
1995-10-22,418.0,390.0,70.2,-1e-30,117.0,65.4,39.3,90.4,5.6,135.0
1995-10-23,391.0,366.0,69.4,-1e-30,111.0,59.8,37.8,84.7,5.6,128.0
1995-10-24,382.0,353.0,73.2,-1e-30,107.0,58.4,67.6,106.0,5.6,127.0
1995-10-25,364.0,336.0,71.0,-1e-30,113.0,61.8,58.8,118.0,5.6,141.0
1995-10-26,604.0,419.0,68.7,-1e-30,115.0,89.8,294.0,224.0,67.2,148.0
1995-10-27,896.0,434.0,120.0,-1e-30,166.0,147.0,195.0,542.0,36.2,140.0
1995-10-28,571.0,412.0,86.1,-1e-30,124.0,169.0,85.3,186.0,18.5,326.0
1995-10-29,470.0,380.0,105.0,-1e-30,116.0,182.0,156.0,172.0,12.4,193.0
1995-10-30,440.0,373.0,113.0,-1e-30,125.0,190.0,122.0,272.0,10.6,199.0
1995-10-31,423.0,380.0,86.1,-1e-30,115.0,195.0,82.0,176.0,8.2,292.0
1995-11-01,424.0,379.0,159.0,-1e-30,100.0,200.0,382.0,630.0,10.5,204.0
1995-11-02,426.0,379.0,224.0,-1e-30,96.1,202.0,230.0,884.0,10.2,281.0
1995-11-03,419.0,382.0,128.0,-1e-30,91.2,200.0,137.0,317.0,12.5,552.0
1995-11-04,417.0,382.0,108.0,-1e-30,101.0,192.0,112.0,263.0,10.6,288.0
1995-11-05,421.0,391.0,102.0,-1e-30,93.6,178.0,94.0,214.0,8.5,260.0
1995-11-06,412.0,385.0,89.1,-1e-30,86.6,166.0,85.0,189.0,7.5,221.0
1995-11-07,403.0,376.0,85.7,-1e-30,83.6,150.0,79.2,176.0,6.9,199.0
1995-11-08,396.0,364.0,82.8,-1e-30,82.9,131.0,76.3,162.0,6.5,189.0
1995-11-09,382.0,356.0,79.4,-1e-30,82.1,116.0,112.0,159.0,8.6,177.0
1995-11-10,398.0,347.0,87.9,-1e-30,81.4,113.0,398.0,403.0,12.6,170.0
1995-11-11,382.0,347.0,117.0,-1e-30,92.8,119.0,297.0,628.0,9.1,192.0
1995-11-12,366.0,336.0,86.8,-1e-30,97.7,136.0,136.0,266.0,7.5,320.0
1995-11-13,345.0,317.0,80.0,-1e-30,85.1,146.0,110.0,209.0,6.4,200.0
1995-11-14,327.0,304.0,77.1,-1e-30,80.0,147.0,96.7,184.0,6.4,187.0
1995-11-15,314.0,294.0,74.7,-1e-30,77.8,141.0,92.2,168.0,6.4,178.0
1995-11-16,307.0,284.0,71.7,-1e-30,74.3,127.0,94.6,166.0,6.4,172.0
1995-11-17,301.0,282.0,70.2,-1e-30,73.6,111.0,91.6,164.0,6.0,166.0
1995-11-18,298.0,279.0,68.7,-1e-30,72.3,104.0,84.3,151.0,6.0,163.0
1995-11-19,294.0,275.0,67.2,-1e-30,70.9,103.0,81.5,142.0,6.1,156.0
1995-11-20,283.0,265.0,66.5,-1e-30,69.0,102.0,93.6,149.0,6.4,148.0
1995-11-21,276.0,260.0,64.3,-1e-30,67.7,103.0,82.9,147.0,6.1,154.0
1995-11-22,270.0,254.0,62.9,-1e-30,67.1,102.0,71.2,132.0,6.0,150.0
1995-11-23,261.0,247.0,63.6,-1e-30,65.2,102.0,67.0,124.0,6.0,139.0
1995-11-24,255.0,240.0,60.0,-1e-30,65.2,103.0,70.6,120.0,5.8,132.0
1995-11-25,250.0,236.0,60.0,-1e-30,63.4,100.0,68.2,108.0,5.6,131.0
1995-11-26,244.0,234.0,58.6,-1e-30,63.4,94.2,62.2,114.0,5.8,134.0
1995-11-27,244.0,229.0,58.6,-1e-30,63.4,87.6,58.6,109.0,6.4,128.0
1995-11-28,242.0,227.0,59.3,-1e-30,65.2,85.8,61.1,111.0,6.8,126.0
1995-11-29,244.0,229.0,58.6,-1e-30,65.8,91.2,63.3,118.0,6.8,126.0
1995-11-30,244.0,229.0,57.2,-1e-30,67.1,101.0,70.9,114.0,6.1,132.0
1995-12-01,240.0,227.0,57.2,-1e-30,70.9,116.0,78.9,133.0,6.1,126.0
1995-12-02,238.0,234.0,55.7,-1e-30,82.9,136.0,67.6,120.0,6.0,137.0
1995-12-03,250.0,244.0,55.7,-1e-30,90.5,152.0,59.1,109.0,5.6,128.0
1995-12-04,261.0,251.0,54.3,-1e-30,81.4,160.0,55.1,103.0,5.4,122.0
1995-12-05,257.0,247.0,52.2,-1e-30,77.1,166.0,53.1,96.0,5.2,114.0
1995-12-06,257.0,247.0,50.2,-1e-30,69.6,166.0,51.1,96.0,5.2,113.0
1995-12-07,257.0,247.0,50.2,-1e-30,65.8,158.0,53.1,96.0,5.0,110.0
1995-12-08,259.0,254.0,48.1,-1e-30,64.0,141.0,52.1,99.3,5.2,106.0
1995-12-09,263.0,256.0,48.8,-1e-30,61.5,128.0,51.1,94.4,5.2,110.0
1995-12-10,265.0,256.0,48.1,-1e-30,60.9,117.0,50.1,92.8,5.0,109.0
1995-12-11,265.0,254.0,48.1,-1e-30,59.8,110.0,49.1,89.6,5.0,108.0
1995-12-12,263.0,247.0,47.5,-1e-30,62.1,104.0,50.1,89.6,5.0,102.0
1995-12-13,261.0,242.0,47.5,-1e-30,59.8,99.8,51.1,96.0,5.0,102.0
1995-12-14,261.0,238.0,47.5,-1e-30,59.8,96.1,48.2,89.6,4.6,105.0
1995-12-15,248.0,234.0,46.8,-1e-30,60.9,92.9,46.2,86.6,4.4,108.0
1995-12-16,240.0,227.0,46.1,-1e-30,59.8,89.4,46.2,86.6,4.1,102.0
1995-12-17,230.0,221.0,46.1,-1e-30,57.4,86.9,43.4,83.6,4.1,102.0
1995-12-18,223.0,213.0,51.5,-1e-30,56.3,83.6,42.5,80.7,4.1,100.0
1995-12-19,215.0,206.0,44.9,-1e-30,56.3,80.0,47.8,77.8,4.1,95.1
1995-12-20,207.0,200.0,46.1,-1e-30,59.8,87.6,86.5,114.0,4.3,92.6
1995-12-21,207.0,208.0,44.9,-1e-30,79.2,110.0,65.5,118.0,4.1,115.0
1995-12-22,219.0,229.0,43.7,-1e-30,88.1,144.0,52.4,96.0,4.1,121.0
1995-12-23,236.0,234.0,42.4,-1e-30,76.4,164.0,54.6,92.8,4.3,108.0
1995-12-24,232.0,225.0,42.4,-1e-30,72.9,177.0,54.8,103.0,4.3,102.0
1995-12-25,232.0,227.0,41.2,-1e-30,69.6,184.0,52.1,92.8,4.3,97.6
1995-12-26,240.0,238.0,41.2,-1e-30,68.3,189.0,76.4,106.0,4.3,100.0
1995-12-27,248.0,251.0,41.2,-1e-30,77.1,193.0,102.0,158.0,4.1,97.6
1995-12-28,272.0,275.0,41.8,-1e-30,78.5,195.0,70.4,125.0,4.1,128.0
1995-12-29,283.0,282.0,40.0,-1e-30,73.6,198.0,59.1,103.0,4.1,123.0
1995-12-30,287.0,284.0,39.0,-1e-30,69.6,201.0,53.8,96.0,3.9,109.0
1995-12-31,290.0,289.0,37.9,-1e-30,65.8,200.0,49.6,88.1,3.8,100.0
1996-01-01,298.0,313.0,36.2,-1e-30,71.9,186.0,43.5,83.6,3.1,95.1
1996-01-02,293.0,313.0,35.1,-1e-30,69.5,179.0,41.6,79.7,3.1,74.5
1996-01-03,293.0,310.0,35.1,-1e-30,66.5,167.0,40.0,77.1,3.1,72.6
1996-01-04,293.0,308.0,35.1,-1e-30,65.0,151.0,39.3,74.5,2.8,70.6
1996-01-05,293.0,303.0,34.6,-1e-30,61.9,135.0,38.5,74.5,2.7,68.6
1996-01-06,280.0,297.0,34.6,-1e-30,60.4,123.0,37.7,72.0,2.7,66.8
1996-01-07,271.0,287.0,34.0,-1e-30,58.9,113.0,37.0,72.0,2.5,66.8
1996-01-08,259.0,270.0,33.5,-1e-30,55.9,104.0,37.0,69.5,2.3,65.0
1996-01-09,246.0,257.0,33.6,-1e-30,54.5,99.8,25.5,69.5,2.2,63.3
1996-01-10,236.0,242.0,33.0,-1e-30,54.5,89.0,36.2,69.5,2.3,62.4
1996-01-11,221.0,227.0,33.0,-1e-30,52.3,82.2,32.6,69.5,2.3,61.5
1996-01-12,206.0,213.0,32.5,-1e-30,51.6,77.6,31.9,68.3,1.5,61.5
1996-01-13,196.0,204.0,32.1,-1e-30,50.2,72.4,31.2,67.1,1.6,60.6
1996-01-14,183.0,190.0,32.1,-1e-30,49.4,68.7,30.5,64.8,1.6,59.7
1996-01-15,173.0,181.0,31.6,-1e-30,48.7,65.1,29.8,63.7,1.4,58.1
1996-01-16,167.0,172.0,31.1,-1e-30,46.6,62.2,29.8,62.5,1.3,56.5
1996-01-17,161.0,164.0,30.6,-1e-30,45.9,59.4,29.1,60.2,1.6,56.5
1996-01-18,155.0,159.0,30.2,-1e-30,45.2,56.0,28.4,60.2,1.6,55.0
1996-01-19,147.0,150.0,29.8,-1e-30,44.5,53.2,28.4,60.2,0.5,55.0
1996-01-20,145.0,144.0,29.4,-1e-30,44.5,51.1,28.4,59.1,0.4,53.4
1996-01-21,139.0,138.0,30.2,-1e-30,44.5,49.1,27.7,57.9,0.5,53.4
1996-01-22,134.0,135.0,29.8,-1e-30,43.1,47.7,27.0,59.1,0.5,53.4
1996-01-23,130.0,131.0,29.4,-1e-30,42.4,46.3,27.0,57.9,0.5,53.4
1996-01-24,124.0,123.0,29.4,-1e-30,42.4,46.3,26.2,56.8,0.4,53.4
1996-01-25,120.0,120.0,29.4,-1e-30,42.4,46.3,27.0,56.8,0.4,52.6
1996-01-26,118.0,120.0,29.4,-1e-30,41.7,46.3,26.2,57.9,0.4,51.8
1996-01-27,113.0,116.0,28.5,-1e-30,41.0,45.3,25.4,56.8,0.3,51.8
1996-01-28,111.0,113.0,27.7,-1e-30,40.3,42.7,25.4,55.7,0.4,50.4
1996-01-29,111.0,107.0,27.0,-1e-30,39.0,40.8,24.6,55.7,0.4,50.4
1996-01-30,109.0,104.0,27.0,-1e-30,38.3,39.5,24.6,54.6,0.4,49.6
1996-01-31,109.0,98.2,27.0,-1e-30,38.3,37.9,24.6,54.6,0.3,48.9
1996-02-01,109.0,98.2,26.6,-1e-30,38.3,41.1,28.4,55.7,0.3,48.9
1996-02-02,109.0,94.7,26.2,-1e-30,45.9,48.7,31.2,57.9,0.3,48.9
1996-02-03,113.0,109.0,25.8,-1e-30,42.4,55.6,34.0,63.7,0.3,48.9
1996-02-04,113.0,113.0,26.2,-1e-30,39.0,59.4,30.5,62.5,0.3,46.2
1996-02-05,113.0,116.0,25.5,-1e-30,37.6,57.7,28.4,60.2,0.3,48.9
1996-02-06,113.0,116.0,25.5,-1e-30,36.9,51.1,27.7,57.9,0.3,48.9
1996-02-07,111.0,113.0,25.5,-1e-30,36.3,45.7,27.0,57.9,0.2,47.5
1996-02-08,111.0,107.0,24.8,-1e-30,35.0,41.7,27.0,55.7,0.2,47.5
1996-02-09,113.0,102.0,24.8,-1e-30,35.0,38.9,27.0,53.5,0.2,47.5
1996-02-10,115.0,94.7,24.4,-1e-30,33.7,36.7,25.4,53.5,0.2,44.9
1996-02-11,109.0,89.6,24.4,-1e-30,33.7,35.5,23.9,53.5,0.2,44.3
1996-02-12,106.0,84.6,23.7,-1e-30,33.7,34.3,25.4,53.5,0.2,43.7
1996-02-13,104.0,81.5,23.7,-1e-30,33.7,33.7,23.9,51.3,0.2,43.7
1996-02-14,96.5,80.1,23.4,-1e-30,33.1,33.1,23.2,51.3,0.2,43.7
1996-02-15,91.3,78.6,23.0,-1e-30,32.4,31.9,22.5,49.2,0.2,43.0
1996-02-16,91.3,78.6,25.8,-1e-30,33.1,31.9,21.8,50.2,0.2,42.4
1996-02-17,94.8,77.2,30.6,-1e-30,35.0,31.3,23.2,51.3,0.2,43.7
1996-02-18,94.8,77.2,28.5,-1e-30,33.7,30.1,21.8,51.3,0.2,46.2
1996-02-19,98.3,75.7,26.2,-1e-30,32.4,29.5,21.2,48.1,0.2,48.9
1996-02-20,102.0,73.0,24.8,-1e-30,31.8,28.3,26.2,49.2,0.2,48.9
1996-02-21,102.0,73.0,24.1,-1e-30,31.2,28.3,25.4,53.5,0.2,47.5
1996-02-22,84.0,73.0,23.7,-1e-30,30.0,28.9,26.2,53.5,0.2,43.7
1996-02-23,80.9,70.3,22.7,-1e-30,30.0,28.6,23.2,49.2,0.3,42.4
1996-02-24,74.1,69.0,23.0,-1e-30,30.0,28.6,22.5,47.1,0.3,41.2
1996-02-25,75.8,67.8,22.7,-1e-30,29.5,28.3,21.2,45.0,0.2,40.6
1996-02-26,74.1,65.3,22.7,-1e-30,28.9,27.1,20.6,45.0,0.2,40.0
1996-02-27,75.8,65.3,22.7,-1e-30,28.9,25.6,20.0,45.0,0.2,39.4
1996-02-28,69.0,62.9,22.7,-1e-30,28.3,24.4,20.0,45.0,0.2,40.0
1996-02-29,69.0,62.9,22.7,-1e-30,28.3,24.4,19.3,45.0,0.2,40.0
1996-03-01,67.3,60.7,21.8,-1e-30,27.3,22.3,18.7,42.9,0.2,37.7
1996-03-02,67.3,58.4,21.0,-1e-30,26.7,21.7,18.1,41.8,0.2,36.6
1996-03-03,65.7,56.3,21.0,-1e-30,26.7,21.4,17.6,40.8,0.1,36.6
1996-03-04,62.3,53.2,21.0,-1e-30,26.2,21.1,17.6,39.8,0.1,36.0
1996-03-05,57.3,52.2,20.7,-1e-30,25.7,20.5,17.6,40.8,0.1,36.6
1996-03-06,59.0,51.3,20.7,-1e-30,25.7,19.9,17.1,38.8,0.1,36.0
1996-03-07,59.0,51.3,20.3,-1e-30,25.7,19.9,16.7,38.8,0.1,35.5
1996-03-08,54.0,50.4,20.3,-1e-30,25.7,19.3,16.1,38.8,0.1,35.5
1996-03-09,52.4,50.4,20.3,-1e-30,25.2,19.3,16.7,41.8,0.1,35.0
1996-03-10,50.8,50.4,22.7,-1e-30,28.9,18.7,17.6,38.8,0.1,36.6
1996-03-11,52.4,53.2,24.8,-1e-30,32.4,19.0,17.6,42.9,0.1,46.2
1996-03-12,52.4,58.4,29.8,-1e-30,31.8,18.7,17.6,40.8,0.1,44.9
1996-03-13,54.0,58.4,23.7,-1e-30,27.8,18.2,16.7,38.8,0.1,41.8
1996-03-14,54.0,52.2,22.7,-1e-30,27.3,17.1,16.7,36.8,0.1,40.0
1996-03-15,54.0,50.4,22.7,-1e-30,26.2,16.5,16.3,36.8,0.1,37.7
1996-03-16,54.0,48.7,22.2,-1e-30,25.7,16.5,16.0,35.8,0.1,36.0
1996-03-17,50.8,48.7,21.8,-1e-30,27.8,16.5,15.7,34.8,0.1,35.5
1996-03-18,52.4,50.4,21.0,-1e-30,32.4,16.5,15.5,33.9,0.2,34.4
1996-03-19,54.0,52.2,20.3,-1e-30,32.4,16.2,15.5,36.8,0.2,33.9
1996-03-20,55.7,56.3,19.8,-1e-30,30.0,16.5,17.6,37.8,0.1,33.4
