,1,2,3,4,5,6,7,8,9,10,11,12
21,54,57,88,177,223,230,355,289,469,153,159,108
22,46,77,94,177,211,221,465,300,510,154,153,100
23,83,97,114,175,202,189,543,290,504,148,145,117
24,144,99,124,182,175,170,515,272,457,153,135,116
25,175,97,129,180,146,188,452,273,399,154,134,104
26,187,97,135,174,113,187,401,298,358,128,139,96
27,193,101,131,161,101,184,368,321,324,135,137,98
28,203,95,128,163,128,179,344,302,308,150,143,79
29,209,,121,183,146,185,332,299,285,165,141,71
30,170,,110,201,160,183,333,368,269,165,124,64
31,119,,95,,173,,324,424,,160,,65
2015,1,2,3,4,5,6,7,8,9,10,11,12
1,65,198,83,108,134,183,147,310,298,264,138,127
2,90,199,81,126,128,175,170,359,281,263,128,130
3,116,195,89,129,126,202,187,443,227,263,138,141
4,124,191,76,129,133,208,192,519,235,252,141,137
5,123,188,75,129,147,211,200,519,246,247,140,134
6,107,161,82,124,166,215,169,475,255,244,125,125
7,115,123,72,129,178,229,169,425,263,240,107,132
8,107,76,62,131,188,202,179,387,280,233,89,154
9,118,66,52,139,188,182,178,354,316,228,75,153
10,119,62,54,148,186,184,164,319,357,224,88,156
11,135,95,59,145,195,175,137,296,345,206,108,156
12,148,143,71,150,195,165,120,282,305,216,129,151
13,148,165,74,157,203,157,113,276,249,248,152,150
14,135,180,85,163,203,147,117,274,203,264,181,151
15,115,193,95,170,187,144,139,275,205,247,215,155
16,106,171,92,171,182,151,145,269,207,246,237,137
17,132,115,87,153,206,169,134,257,214,244,230,126
18,181,97,88,149,221,172,132,243,226,241,207,131
19,191,90,85,142,225,154,126,231,304,234,193,121
20,193,96,93,139,233,134,107,239,329,231,188,121
21,195,95,81,135,244,132,94,270,311,231,189,94
22,192,71,81,141,259,121,77,284,315,228,169,85
23,192,52,77,148,269,120,88,247,324,220,138,98
24,172,41,81,151,273,132,87,208,324,211,127,102
25,111,47,92,144,257,161,83,197,322,194,138,104
26,71,54,108,159,259,165,103,195,321,179,134,103
27,48,65,124,156,250,170,150,195,313,169,142,99
28,76,77,127,138,231,170,179,215,306,165,160,96
29,167,,119,110,213,149,195,223,287,168,156,102
30,193,,113,117,203,140,225,235,273,176,135,98
31,199,,108,,200,,272,277,,171,,85
2016,1,2,3,4,5,6,7,8,9,10,11,12
1,82,100,57,158,141,270,172,353,265,147,92,141
2,82,115,58,159,140,254,190,323,249,129,99,143
3,72,120,79,157,125,238,236,299,223,121,105,145
4,63,107,90,156,133,227,245,273,205,129,117,142
5,69,87,86,150,123,235,232,261,194,144,110,126
6,77,79,95,165,116,210,239,294,185,158,109,101
7,82,72,84,164,132,211,233,350,171,158,116,101
8,95,78,77,148,144,224,253,335,183,156,119,102
9,120,88,75,146,146,222,277,303,231,141,103,91
10,135,87,70,157,152,230,246,291,226,143,92,95
11,134,82,50,166,149,239,201,290,209,165,113,86
12,123,68,70,169,157,240,207,300,220,162,150,100
13,123,55,72,180,163,230,210,317,229,134,161,112
14,124,39,86,175,162,219,210,340,237,120,159,115
15,112,105,91,164,158,211,209,373,221,122,172,122
16,99,145,103,170,147,199,229,390,202,110,177,125
