time,wind,max_temp,min_temp,solar_r,humidity,discharge,rain,water_level,vapor,kongplong_q,dakmot_q
1991-02-15,1.25,25.0,25.0,20.066,0.62,51.3,0.0,515.58,10.692431166666667,10.8304,20.5203
1991-02-16,1.25,24.6,24.6,16.837,0.71,51.3,0.0,515.58,10.692431166666667,10.6938,20.2616
1991-02-17,0.75,24.1,24.1,17.317999999999998,0.72,50.1,0.2,515.57,10.692431166666667,10.559,20.0062
1991-02-18,0.75,24.6,24.6,18.807,0.74,50.1,0.6,515.57,10.692431166666667,10.425999999999998,19.754
1991-02-19,1.25,25.1,25.1,19.583,0.7,51.3,0.0,515.58,10.692431166666667,10.2945,19.505
1991-02-20,1.25,24.2,24.2,22.962,0.61,50.1,0.0,515.57,10.692431166666667,10.1648,19.2592
1991-02-21,1.75,22.7,22.7,16.801,0.67,50.1,0.0,515.57,10.692431166666667,10.0366,19.0164
1991-02-22,1.75,21.4,21.4,21.785,0.69,66.9,0.0,515.71,10.692431166666667,9.91013,18.7767
1991-02-23,1.25,19.9,19.9,23.301,0.67,64.5,0.0,515.69,10.692431166666667,9.78521,18.54
1991-02-24,1.25,19.5,19.5,23.51,0.63,57.2,0.0,515.63,10.692431166666667,9.66187,18.3063
1991-02-25,1.25,21.6,21.6,24.305,0.62,53.6,0.0,515.6,10.692431166666667,9.54008,18.0756
1991-02-26,1.25,22.6,22.6,24.22300000000001,0.65,51.3,0.0,515.58,10.692431166666667,9.41983,17.8477
1991-02-27,0.5,23.7,23.7,22.672,0.64,50.1,0.0,515.57,10.692431166666667,9.30109,17.6228
1991-02-28,0.5,25.6,25.6,18.613,0.65,47.7,0.0,515.55,10.692431166666667,9.18385,17.4006
1991-03-01,0.75,25.3,25.3,23.676,0.66,47.7,0.0,515.55,13.321371750000004,9.06809,17.1813
1991-03-02,0.75,25.3,25.3,21.076,0.69,46.5,2.0,515.54,13.321371750000004,8.95454,16.9647
1991-03-03,1.0,24.7,24.7,22.463,0.69,53.6,0.1,515.6,13.321371750000004,8.84167,33.6553
1991-03-04,1.0,23.3,23.3,24.002,0.73,48.9,0.0,515.56,13.321371750000004,8.73022,63.8913
1991-03-05,1.25,24.2,24.2,21.682,0.72,50.1,0.0,515.57,13.321371750000004,8.62017,55.5386
1991-03-06,1.25,25.7,25.7,23.075,0.7,47.7,0.0,515.55,13.321371750000004,8.511519999999999,45.1695
1991-03-07,2.0,25.2,25.2,22.234,0.69,47.7,0.3,515.55,13.321371750000004,8.45909,36.4184
1991-03-08,2.0,23.9,23.9,23.033,0.78,50.1,0.8,515.57,13.321371750000004,8.35247,40.6252
1991-03-09,1.25,25.0,25.0,23.834,0.61,52.4,0.0,515.59,13.321371750000004,8.24718,34.9159
1991-03-10,1.25,24.9,24.9,25.537,0.57,47.7,0.0,515.55,13.321371750000004,8.14323,29.8867
1991-03-11,1.0,25.4,25.4,24.99,0.66,45.4,0.0,515.53,13.321371750000004,8.04058,26.0993
1991-03-12,1.0,25.3,25.3,24.741,0.59,44.2,0.0,515.52,13.321371750000004,7.93923,23.4811
1991-03-13,1.0,24.9,24.9,25.998,0.56,44.2,0.0,515.52,13.321371750000004,7.83915,21.7349
1991-03-14,1.0,23.0,23.0,25.747,0.57,43.0,0.0,515.51,13.321371750000004,7.74034,20.5758
1991-03-15,0.75,23.1,23.1,25.343000000000004,0.63,41.9,0.0,515.5,13.321371750000004,7.64277,19.7901
1991-03-16,0.75,21.4,21.4,9.027,0.82,40.8,7.9,515.49,13.321371750000004,7.566689999999999,19.2335
1991-03-17,0.5,24.1,24.1,13.906,0.76,50.1,0.5,515.57,13.321371750000004,7.471310000000001,18.8145
1991-03-18,0.5,25.7,25.7,23.354,0.67,54.8,0.0,515.61,13.321371750000004,7.37714,18.4781
1991-03-19,1.5,26.2,26.2,23.395,0.6,48.9,0.0,515.56,13.321371750000004,7.28415,18.3707
1991-03-20,1.5,24.2,24.2,23.587,0.79,50.1,41.1,515.57,13.321371750000004,7.19233,18.0997
1991-03-21,2.25,25.8,25.8,20.271,0.77,50.1,3.4,515.57,13.321371750000004,7.10167,17.8416
1991-03-22,2.25,25.8,25.8,18.778,0.72,50.1,0.0,515.57,13.321371750000004,7.01215,17.5959
1991-03-23,2.75,25.9,25.9,21.56,0.75,48.9,0.0,515.56,13.321371750000004,6.9237600000000015,17.3606
1991-03-24,2.75,25.8,25.8,23.276,0.73,47.7,0.0,515.55,13.321371750000004,12.4466,18.3582
1991-03-25,2.0,25.2,25.2,21.012,0.78,50.1,0.4,515.57,13.321371750000004,9.63944,22.4645
1991-03-26,2.0,25.7,25.7,21.655,0.7,47.7,0.0,515.55,13.321371750000004,8.77675,21.4357
1991-03-27,0.5,25.3,25.3,24.906,0.55,44.2,0.0,515.52,13.321371750000004,8.1678,20.0882
1991-03-28,0.5,24.1,24.1,25.857,0.65,41.9,0.0,515.5,13.321371750000004,7.75127,18.9022
1991-03-29,1.5,23.9,23.9,23.583,0.63,39.6,0.0,515.48,13.321371750000004,7.46408,17.9929
1991-03-30,1.5,24.2,24.2,23.763,0.64,38.5,0.0,515.47,13.321371750000004,7.258539999999999,17.3241
1991-03-31,3.0,25.1,25.1,18.558,0.59,38.5,0.0,515.47,13.321371750000004,7.10272,16.8293
1991-04-01,3.0,23.0,23.0,24.122,0.69,38.5,0.0,515.47,13.388543416666666,6.9766,16.4501
1991-04-02,1.5,23.3,23.3,21.834,0.67,37.4,0.0,515.46,13.388543416666666,6.86807,16.144000000000002
1991-04-03,1.5,23.2,23.2,19.39,0.67,45.4,0.0,515.53,13.388543416666666,6.770010000000001,15.8833
1991-04-04,2.5,24.7,24.7,24.342,0.65,51.3,0.0,515.58,13.388543416666666,6.6783,15.6504
1991-04-05,2.5,25.6,25.6,25.441,0.65,44.2,0.0,515.52,13.388543416666666,6.5906100000000025,15.4346
1991-04-06,4.0,26.4,26.4,19.443,0.68,43.0,0.0,515.51,13.388543416666666,6.50562,15.2296
1991-04-07,4.0,26.2,26.2,23.625,0.69,40.8,0.0,515.49,13.388543416666666,6.42256,15.0319
1991-04-08,2.0,25.4,25.4,19.628,0.75,41.9,26.1,515.5,13.388543416666666,6.34103,42.4671
1991-04-09,2.0,26.6,26.6,23.038,0.74,44.2,0.0,515.52,13.388543416666666,6.26079,39.3327
1991-04-10,2.5,26.9,26.9,19.963,0.7,44.2,0.0,515.52,13.388543416666666,6.18171,33.2586
1991-04-11,2.5,27.1,27.1,24.144,0.68,43.0,0.1,515.51,13.388543416666666,6.1037,27.7359
1991-04-12,2.0,27.2,27.2,21.684,0.69,40.8,0.0,515.49,13.388543416666666,6.02671,36.6278
1991-04-13,2.0,27.9,27.9,22.003,0.68,44.2,0.0,515.52,13.388543416666666,5.95072,31.9726
1991-04-14,2.25,26.9,26.9,23.71,0.65,38.5,0.0,515.47,13.388543416666666,5.8756900000000005,27.2899
1991-04-15,2.25,26.1,26.1,25.879,0.59,36.3,0.0,515.45,13.388543416666666,5.80162,23.5695
1991-04-16,0.25,26.1,26.1,24.804,0.65,34.2,0.0,515.43,13.388543416666666,5.72849,51.1325
1991-04-17,0.25,27.4,27.4,26.198,0.62,34.2,0.0,515.43,13.388543416666666,5.6562800000000015,45.0519
1991-04-18,1.25,26.2,26.2,23.425,0.68,33.2,0.0,515.42,13.388543416666666,5.5849800000000025,37.4076
1991-04-19,1.25,26.4,26.4,23.274,0.66,32.1,0.0,515.41,13.388543416666666,5.5145800000000005,30.8116
1991-04-20,0.5,25.2,25.2,20.192,0.72,34.2,23.9,515.43,13.388543416666666,5.4450699999999985,26.0136
1991-04-21,0.5,25.6,25.6,22.969,0.69,36.3,0.0,515.45,13.388543416666666,5.37643,22.7724
1991-04-22,1.25,26.6,26.6,19.58,0.65,35.3,0.0,515.44,13.388543416666666,5.30866,24.1421
1991-04-23,1.25,25.8,25.8,26.359,0.66,37.4,0.0,515.46,13.388543416666666,5.24175,22.3064
1991-04-24,1.0,25.6,25.6,18.658,0.67,39.6,0.3,515.48,13.388543416666666,5.175669999999998,20.6322
1991-04-25,1.0,26.1,26.1,21.274,0.66,38.5,0.0,515.47,13.388543416666666,5.11043,19.332
1991-04-26,1.0,26.9,26.9,26.963,0.61,37.4,0.0,515.46,13.388543416666666,5.04602,18.3915
1991-04-27,1.0,24.9,24.9,22.192,0.7,34.2,0.4,515.43,13.388543416666666,4.98241,17.7201
1991-04-28,1.25,25.0,25.0,15.889,0.81,32.1,3.5,515.41,13.388543416666666,4.91961,17.2299
1991-04-29,1.25,25.3,25.3,23.25800000000001,0.77,34.2,21.4,515.43,13.388543416666666,16.915,16.8548
1991-04-30,1.0,25.8,25.8,13.432,0.8,38.5,0.2,515.47,13.388543416666666,11.4773,16.5508
1991-05-01,1.0,26.9,26.9,24.166,0.73,37.4,0.0,515.46,13.891879999999999,9.58831,16.2898
1991-05-02,2.0,26.4,26.4,19.255,0.77,34.2,0.0,515.43,13.891879999999999,10.3521,25.0289
1991-05-03,2.0,26.2,26.2,18.79,0.77,34.2,0.0,515.43,13.891879999999999,8.46557,23.6742
1991-05-04,2.0,26.5,26.5,27.355,0.64,40.8,0.0,515.49,13.891879999999999,7.3849399999999985,21.6128
1991-05-05,2.0,27.0,27.0,24.132,0.68,34.2,0.0,515.43,13.891879999999999,6.7244100000000016,19.7545
1991-05-06,2.75,27.2,27.2,26.719,0.69,35.3,0.0,515.44,13.891879999999999,6.3179,20.498
1991-05-07,2.75,26.4,26.4,21.974,0.74,44.2,17.0,515.52,13.891879999999999,6.0802,28.858
1991-05-08,2.5,24.5,24.5,20.591,0.85,50.1,11.2,515.57,13.891879999999999,5.88725,41.0573
1991-05-09,2.5,24.8,24.8,22.412,0.77,50.1,1.9,515.57,13.891879999999999,5.74869,53.7082
1991-05-10,1.5,26.0,26.0,24.229,0.71,47.7,0.2,515.55,13.891879999999999,5.64197,45.6081
1991-05-11,1.5,25.8,25.8,26.5,0.72,39.6,0.0,515.48,13.891879999999999,5.55252,37.129
1991-05-12,3.5,26.1,26.1,23.292,0.76,35.3,0.0,515.44,13.891879999999999,5.4726599999999985,32.6839
1991-05-13,3.5,26.2,26.2,26.167,0.74,34.2,0.0,515.43,13.891879999999999,6.20141,27.7136
1991-05-14,3.25,25.8,25.8,21.75,0.75,34.2,0.0,515.43,13.891879999999999,5.72733,24.0543
1991-05-15,3.25,26.3,26.3,22.042,0.73,40.8,0.0,515.49,13.891879999999999,5.46784,21.5538
1991-05-16,3.25,25.8,25.8,21.727,0.78,38.5,11.9,515.47,13.891879999999999,5.4271699999999985,58.353
1991-05-17,3.25,24.7,24.7,22.776,0.8,39.6,1.2,515.48,13.891879999999999,5.69021,51.9094
1991-05-18,2.0,25.4,25.4,22.461,0.8,63.2,6.7,515.68,13.891879999999999,7.21789,48.2121
1991-05-19,2.0,24.9,24.9,17.611,0.8,64.5,1.0,515.69,13.891879999999999,9.44019,39.582
1991-05-20,0.5,25.7,25.7,19.113,0.76,62.0,0.2,515.67,13.891879999999999,7.21064,32.5922
1991-05-21,0.5,27.1,27.1,24.386,0.73,51.3,0.0,515.58,13.891879999999999,6.738360000000001,27.6034
1991-05-22,0.0,27.1,27.1,24.975,0.71,52.4,0.0,515.59,13.891879999999999,6.02746,24.2703
1991-05-23,0.0,27.8,27.8,27.07,0.67,40.8,0.0,515.49,13.891879999999999,5.55778,22.1078
1991-05-24,0.5,27.5,27.5,25.548,0.67,36.3,0.0,515.45,13.891879999999999,5.29076,20.7105
1991-05-25,0.5,27.0,27.0,19.215,0.74,36.3,3.4,515.45,13.891879999999999,5.12649,19.7904
1991-05-26,1.0,26.1,26.1,22.212,0.75,40.8,2.1,515.49,13.891879999999999,5.011830000000002,19.1592
1991-05-27,1.0,26.3,26.3,24.002,0.65,36.3,0.0,515.45,13.891879999999999,4.92227,18.6995
1991-05-28,0.5,26.1,26.1,24.89,0.67,31.0,0.0,515.4,13.891879999999999,4.84611,18.3691
1991-05-29,0.5,25.9,25.9,21.877,0.69,27.9,0.0,515.37,13.891879999999999,4.77744,19.2391
1991-05-30,0.25,26.6,26.6,22.915,0.67,26.8,0.0,515.36,13.891879999999999,4.71315,18.8476
1991-05-31,0.25,26.1,26.1,22.454,0.71,25.8,0.0,515.35,13.891879999999999,4.65157,21.7777
1991-06-01,0.5,26.3,26.3,24.089,0.73,27.9,0.0,515.37,8.778467833333334,4.59177,20.8676
1991-06-02,0.5,26.7,26.7,20.936,0.72,27.9,2.9,515.37,8.778467833333334,4.53327,33.1505
1991-06-03,0.75,27.1,27.1,21.076,0.72,28.9,0.8,515.38,8.778467833333334,4.4758,37.4184
1991-06-04,0.75,24.9,24.9,13.0,0.85,30.0,0.8,515.39,8.778467833333334,5.20555,33.1789
1991-06-05,0.25,26.0,26.0,19.416,0.76,33.2,0.0,515.42,8.778467833333334,4.69163,38.5757
1991-06-06,0.25,26.3,26.3,16.125,0.78,32.1,3.5,515.41,8.778467833333334,4.52339,33.4444
1991-06-07,0.75,25.1,25.1,14.181,0.82,45.4,8.9,515.53,8.778467833333334,4.39229,31.4029
1991-06-08,0.75,25.5,25.5,14.027,0.84,50.1,0.2,515.57,8.778467833333334,4.40835,34.7471
1991-06-09,1.0,24.8,24.8,10.298,0.84,46.5,0.3,515.54,8.778467833333334,4.3977,36.1024
1991-06-10,1.0,24.8,24.8,10.445,0.86,47.7,13.5,515.55,8.778467833333334,4.30571,54.3819
1991-06-11,0.0,24.6,24.6,12.526,0.87,47.7,1.1,515.55,8.778467833333334,4.20661,77.7527
1991-06-12,0.0,23.7,23.7,9.845,0.87,43.0,14.7,515.51,8.778467833333334,4.23963,73.7513
1991-06-13,0.75,23.5,23.5,10.289,0.88,46.5,1.5,515.54,8.778467833333334,4.50723,70.5907
1991-06-14,0.75,23.9,23.9,11.328,0.9,50.1,2.1,515.57,8.778467833333334,4.79779,56.5479
1991-06-15,0.5,24.4,24.4,14.597,0.92,46.5,1.5,515.54,8.778467833333334,4.37489,57.7229
1991-06-16,0.5,24.7,24.7,9.541,0.88,45.4,2.9,515.53,8.778467833333334,4.21174,47.4783
1991-06-17,0.0,24.5,24.5,13.550999999999998,0.87,48.0,1.5,515.55,8.778467833333334,4.0420300000000005,51.81
1991-06-18,0.0,23.7,23.7,11.321,0.86,72.4,5.5,515.75,8.778467833333334,3.95862,52.0507
1991-06-19,0.75,24.4,24.4,16.369,0.8,93.8,0.5,515.91,8.778467833333334,3.95001,44.057
1991-06-20,0.75,24.7,24.7,12.654000000000002,0.88,73.1,6.2,515.76,8.778467833333334,4.25406,42.6829
1991-06-21,1.25,25.6,25.6,12.653,0.84,58.7,0.5,515.64,8.778467833333334,5.28144,39.1238
1991-06-22,1.25,24.1,24.1,14.73,0.88,51.8,21.6,515.59,8.778467833333334,10.0957,112.679
1991-06-23,0.0,23.3,23.3,11.166,0.85,79.0,40.0,515.79,8.778467833333334,28.7492,116.048
1991-06-24,0.0,22.4,22.4,10.72,0.9,114.0,25.2,516.04,8.778467833333334,16.9671,118.435
1991-06-25,0.25,23.1,23.1,10.274,0.87,92.3,1.4,515.89,8.778467833333334,12.6996,94.0302
1991-06-26,0.25,24.6,24.6,24.377,0.82,69.9,0.0,515.73,8.778467833333334,9.84911,72.0785
1991-06-27,1.25,24.8,24.8,20.22,0.8,57.2,0.0,515.63,8.778467833333334,8.04375,55.7584
1991-06-28,1.25,25.0,25.0,18.884,0.85,49.2,1.4,515.56,8.778467833333334,6.927860000000001,125.924
1991-06-29,0.5,24.6,24.6,18.885,0.85,51.0,8.6,515.58,8.778467833333334,6.24331,110.831
1991-06-30,0.5,24.1,24.1,16.213,0.84,68.8,0.0,515.72,8.778467833333334,5.81956,88.4211
1991-07-01,0.5,24.6,24.6,19.78,0.87,82.8,19.6,515.83,9.014033,14.1326,90.4206
1991-07-02,0.5,24.3,24.3,13.095,0.89,95.0,3.8,515.91,9.014033,15.2299,73.152
1991-07-03,0.75,25.0,25.0,22.46,0.83,93.0,0.2,515.9,9.014033,11.2639,58.8224
1991-07-04,0.75,25.4,25.4,23.504,0.81,69.5,2.8,515.73,9.014033,9.0972,48.4185
1991-07-05,1.25,25.5,25.5,22.31900000000001,0.78,57.2,0.0,515.63,9.014033,7.71646,41.4277
1991-07-06,1.25,25.2,25.2,17.861,0.86,52.4,6.7,515.59,9.014033,6.86347,119.247
1991-07-07,2.0,24.5,24.5,16.078,0.86,50.1,1.0,515.57,9.014033,6.33475,139.774
1991-07-08,2.0,25.3,25.3,22.036,0.83,59.6,0.0,515.65,9.014033,6.00019,127.075
1991-07-09,0.5,24.8,24.8,18.467,0.81,54.8,0.0,515.61,9.014033,5.77987,100.253
1991-07-10,0.5,24.9,24.9,20.557,0.81,45.4,0.0,515.53,9.014033,7.18275,82.2192
1991-07-11,0.25,24.5,24.5,14.153,0.85,62.6,6.9,515.67,9.014033,9.52021,76.7768
1991-07-12,0.25,24.9,24.9,13.111,0.88,76.9,1.2,515.79,9.014033,11.1679,94.4529
1991-07-13,0.75,23.5,23.5,9.532,0.95,65.1,9.4,515.69,9.014033,8.59702,130.454
1991-07-14,0.75,24.1,24.1,12.668,0.9,90.7,2.9,515.88,9.014033,7.29447,122.836
1991-07-15,2.0,24.3,24.3,14.612,0.85,74.8,0.0,515.77,9.014033,6.51394,121.683
1991-07-16,2.0,25.1,25.1,20.145,0.86,64.5,3.0,515.69,9.014033,6.04373,106.655
1991-07-17,1.75,25.8,25.8,18.806,0.84,57.2,0.0,515.63,9.014033,6.4358900000000006,85.61
1991-07-18,1.75,24.9,24.9,21.655,0.84,51.3,0.0,515.58,9.014033,13.3182,113.109
1991-07-19,2.75,24.0,24.0,11.032,0.93,53.6,20.0,515.6,9.014033,17.8611,155.113
1991-07-20,2.75,23.9,23.9,12.681,0.9,59.6,11.9,515.65,9.014033,13.7097,173.778
1991-07-21,1.25,24.0,24.0,10.135,0.9,89.8,11.2,515.88,9.014033,11.8986,194.144
1991-07-22,1.25,24.3,24.3,11.336,0.94,118.0,15.1,516.06,9.014033,9.51057,201.695
1991-07-23,0.75,25.0,25.0,17.641,0.88,93.0,4.0,515.9,9.014033,9.33514,165.06599999999997
1991-07-24,0.75,24.0,24.0,13.591,0.95,104.0,11.3,515.97,9.014033,10.511,141.595
1991-07-25,1.25,23.7,23.7,12.091,0.92,95.6,10.8,515.92,9.014033,17.5101,185.602
1991-07-26,1.25,24.1,24.1,15.552,0.9,127.0,18.2,516.11,9.014033,18.6046,185.709
1991-07-27,2.5,23.7,23.7,11.492,0.94,133.0,4.6,516.16,9.014033,21.8662,180.36
1991-07-28,2.5,23.1,23.1,13.601,0.91,118.0,15.6,516.07,9.014033,24.4752,201.725
1991-07-29,3.0,23.0,23.0,9.685,0.91,146.0,32.0,516.23,9.014033,17.7482,198.965
1991-07-30,3.0,24.6,24.6,10.890999999999998,0.88,131.0,1.4,516.15,9.014033,14.5225,195.174
1991-07-31,1.0,25.3,25.3,16.927,0.84,106.0,0.5,515.99,9.014033,12.7593,161.555
1991-08-01,1.0,25.1,25.1,22.82,0.83,90.1,0.7,515.88,8.015643333333333,15.4139,127.556
1991-08-02,1.25,24.5,24.5,16.632,0.86,78.6,1.0,515.8,8.015643333333333,19.5446,101.889
1991-08-03,1.25,24.2,24.2,10.738,0.88,72.8,6.7,515.75,8.015643333333333,31.3692,108.296
1991-08-04,3.5,23.7,23.7,10.132,0.93,112.0,25.7,516.02,8.015643333333333,30.1816,113.394
1991-08-05,3.5,24.5,24.5,15.884,0.9,118.0,31.2,516.07,8.015643333333333,26.6898,170.565
1991-08-06,0.25,25.1,25.1,13.31,0.87,121.0,1.0,516.08,8.015643333333333,19.6991,151.429
1991-08-07,0.25,24.7,24.7,19.526,0.86,117.0,0.8,516.06,8.015643333333333,15.4082,125.141
1991-08-08,1.25,23.9,23.9,16.647000000000002,0.91,98.9,1.3,515.94,8.015643333333333,12.6768,117.835
1991-08-09,1.25,24.4,24.4,19.684,0.85,88.7,0.0,515.87,8.015643333333333,10.9902,102.36
1991-08-10,0.5,24.9,24.9,16.953,0.84,78.6,0.0,515.8,8.015643333333333,9.95375,99.4682
1991-08-11,0.5,25.4,25.4,22.271,0.82,73.4,0.0,515.76,8.015643333333333,9.32209,88.0712
1991-08-12,0.25,24.3,24.3,15.13,0.85,74.7,0.5,515.77,8.015643333333333,11.3613,80.3963
1991-08-13,0.25,24.0,24.0,11.63,0.88,82.8,1.9,515.83,8.015643333333333,16.4454,105.952
1991-08-14,1.5,23.1,23.1,9.497,0.96,106.0,27.1,515.99,8.015643333333333,21.7579,114.111
1991-08-15,1.5,23.0,23.0,10.101,0.95,101.0,7.9,515.95,8.015643333333333,23.4349,151.291
1991-08-16,0.5,22.8,22.8,9.639,0.93,110.0,7.6,516.01,8.015643333333333,25.1709,179.509
1991-08-17,0.5,23.0,23.0,9.482,0.95,323.0,35.6,516.96,8.015643333333333,21.5179,243.271
1991-08-18,2.75,24.4,24.4,10.390999999999998,0.92,394.0,15.6,517.25,8.015643333333333,129.136,306.596
1991-08-19,2.75,24.5,24.5,17.855999999999995,0.89,286.0,2.5,516.88,8.015643333333333,50.7614,284.883
1991-08-20,0.75,23.8,23.8,11.904000000000002,0.91,226.0,31.4,516.64,8.015643333333333,43.3072,242.742
1991-08-21,0.75,23.4,23.4,11.135,0.95,198.0,17.6,516.51,8.015643333333333,33.3997,221.314
1991-08-22,0.5,24.1,24.1,12.959,0.91,174.0,2.8,516.39,8.015643333333333,26.046,191.801
1991-08-23,0.5,24.4,24.4,14.632,0.92,157.0,10.9,516.3,8.015643333333333,27.1334,214.076
1991-08-24,0.5,24.1,24.1,13.709,0.91,159.0,5.9,516.31,8.015643333333333,23.8652,214.385
1991-08-25,0.5,24.4,24.4,15.38,0.89,170.0,28.3,516.37,8.015643333333333,27.2712,203.353
1991-08-26,1.0,24.0,24.0,13.082,0.93,162.0,7.7,516.33,8.015643333333333,26.652,187.349
1991-08-27,1.0,23.6,23.6,9.866,0.95,160.0,18.8,516.31,8.015643333333333,23.8345,180.505
1991-08-28,0.0,23.2,23.2,9.398,0.9,179.0,3.1,516.41,8.015643333333333,19.7397,215.188
1991-08-29,0.0,23.1,23.1,13.358,0.95,229.0,23.2,516.65,8.015643333333333,17.1205,228.047
1991-08-30,0.0,24.3,24.3,14.416,0.91,216.0,9.0,516.59,8.015643333333333,15.4957,233.668
1991-08-31,0.0,25.0,25.0,15.321,0.9,186.0,6.7,516.45,8.015643333333333,14.4896,222.338
1991-09-01,0.75,25.1,25.1,18.667,0.87,159.0,0.0,516.31,8.143547058333334,13.8457,180.46
1991-09-02,0.75,24.7,24.7,18.043,0.94,140.0,1.0,516.2,8.143547058333334,13.4114,146.05100000000004
1991-09-03,1.0,24.0,24.0,10.093,0.91,134.0,0.5,516.16,8.143547058333334,13.0975,153.518
1991-09-04,1.0,22.8,22.8,9.318,0.93,132.0,17.7,516.15,8.143547058333334,12.8523,163.261
1991-09-05,0.5,23.1,23.1,12.049,0.97,137.0,13.1,516.18,8.143547058333334,12.6465,156.06
1991-09-06,0.5,23.2,23.2,9.748,0.93,151.0,7.6,516.27,8.143547058333334,12.5383,142.519
1991-09-07,1.0,23.7,23.7,14.152,0.91,167.0,8.0,516.35,8.143547058333334,12.5175,145.95
1991-09-08,1.0,23.8,23.8,13.983,0.92,211.0,55.9,516.57,8.143547058333334,12.2223,152.266
1991-09-09,0.25,24.4,24.4,12.291,0.91,213.0,3.1,516.58,8.143547058333334,12.003,149.439
1991-09-10,0.25,24.4,24.4,16.686,0.87,190.0,0.4,516.47,8.143547058333334,11.8296,195.34
1991-09-11,0.0,24.9,24.9,22.595,0.82,178.0,0.1,516.41,8.143547058333334,11.6736,168.472
1991-09-12,0.0,24.3,24.3,21.657,0.84,159.0,1.2,516.31,8.143547058333334,11.5244,149.469
1991-09-13,0.0,23.8,23.8,13.736,0.87,149.0,1.0,516.25,8.143547058333334,11.3784,126.857
1991-09-14,0.0,24.0,24.0,17.659000000000006,0.89,149.0,4.0,516.25,8.143547058333334,11.2348,110.458
1991-09-15,0.0,23.8,23.8,14.299,0.88,145.0,3.4,516.23,8.143547058333334,11.093,102.244
1991-09-16,0.0,23.9,23.9,9.43,0.91,137.0,3.1,516.18,8.143547058333334,10.9532,93.5457
1991-09-17,0.0,23.2,23.2,18.187,0.9,131.0,19.7,516.15,8.143547058333334,10.8151,101.056
1991-09-18,0.0,23.3,23.3,14.833,0.91,152.0,10.9,516.27,8.143547058333334,10.6787,99.2108
1991-09-19,0.5,24.1,24.1,11.485,0.86,166.0,0.0,516.34,8.143547058333334,16.2262,129.547
1991-09-20,0.5,23.3,23.3,13.423,0.89,190.0,27.5,516.47,8.143547058333334,13.1695,136.171
1991-09-21,0.0,23.4,23.4,16.410999999999998,0.86,156.0,30.4,516.29,8.143547058333334,12.3651,171.063
1991-09-22,0.0,23.5,23.5,17.585,0.86,150.0,1.8,516.26,8.143547058333334,12.7736,152.083
1991-09-23,0.5,23.9,23.9,9.587,0.88,149.0,9.0,516.25,8.143547058333334,11.5437,131.548
1991-09-24,0.5,23.4,23.4,14.368,0.9,135.0,12.4,516.17,8.143547058333334,10.8517,131.384
1991-09-25,0.0,23.8,23.8,15.537,0.89,149.0,9.3,516.25,8.143547058333334,10.4803,119.121
1991-09-26,0.0,24.8,24.8,21.79300000000001,0.85,238.0,4.9,516.66,8.143547058333334,35.4564,160.844
1991-09-27,0.5,24.6,24.6,18.313,0.86,251.0,10.8,516.73,8.143547058333334,54.4148,160.433
1991-09-28,0.5,23.6,23.6,20.664,0.88,371.0,55.2,517.16,8.143547058333334,75.3211,182.908
1991-09-29,0.25,23.4,23.4,14.213,0.89,365.0,14.8,517.14,8.143547058333334,40.1905,158.217
1991-09-30,0.25,23.7,23.7,12.99,0.93,270.0,28.1,516.83,8.143547058333334,29.558000000000003,227.143
1991-10-01,0.25,23.8,23.8,11.919,0.88,498.0,18.6,517.5,8.956982333333334,172.68599999999995,270.228
1991-10-02,0.25,23.6,23.6,14.262,0.91,346.0,0.9,517.09,8.956982333333334,59.3027,248.072
1991-10-03,1.0,23.3,23.3,12.005999999999998,0.92,310.0,23.9,516.97,8.956982333333334,54.4488,223.342
1991-10-04,1.0,23.1,23.1,8.724,0.91,258.0,0.2,516.78,8.956982333333334,38.634,181.081
1991-10-05,1.0,22.0,22.0,11.501,0.93,221.0,2.5,516.62,8.956982333333334,29.6598,158.554
1991-10-06,1.0,22.8,22.8,12.353,0.91,218.0,51.8,516.6,8.956982333333334,68.6225,168.458
1991-10-07,1.0,23.1,23.1,13.495,0.91,284.0,29.7,516.87,8.956982333333334,64.5107,177.954
1991-10-08,1.0,23.6,23.6,12.433,0.85,221.0,0.0,516.62,8.956982333333334,37.9495,152.909
1991-10-09,0.0,23.9,23.9,17.961,0.82,200.0,1.5,516.52,8.956982333333334,30.005,130.44
1991-10-10,0.0,24.5,24.5,23.32,0.78,186.0,0.0,516.45,8.956982333333334,25.538,113.22
1991-10-11,0.5,23.7,23.7,22.971,0.82,167.0,1.5,516.35,8.956982333333334,23.0237,101.23
1991-10-12,0.5,23.4,23.4,18.84,0.83,159.0,0.0,516.31,8.956982333333334,21.5707,93.2251
1991-10-13,0.5,24.1,24.1,19.226,0.82,161.0,0.0,516.31,8.956982333333334,20.687,95.7748
1991-10-14,0.5,24.2,24.2,18.306,0.83,152.0,0.0,516.27,8.956982333333334,20.1066,91.2445
1991-10-15,0.0,23.6,23.6,20.424,0.82,149.0,0.0,516.25,8.956982333333334,19.687,86.9957
1991-10-16,0.0,23.3,23.3,22.101,0.79,147.0,0.0,516.24,8.956982333333334,19.3529,83.5404
1991-10-17,1.0,24.0,24.0,22.47300000000001,0.76,144.0,0.0,516.22,8.956982333333334,19.0647,80.893
